Player,Team,Position,GP,TOI,Goals,Total Assists,First Assists,Second Assists,Total Points,IPP,Shots,SH%,ixG,iCF,iFF,iSCF,iHDCF,Rush Attempts,Rebounds Created,PIM,Total Penalties,Minor,Major,Misconduct,Penalties Drawn,Giveaways,Takeaways,Hits,Hits Taken,Shots Blocked,Faceoffs Won,Faceoffs Lost,Faceoffs %,CF,CA,CF%,FF,FA,FF%,SF,SA,SF%,GF,GA,GF%,xGF,xGA,xGF%,SCF,SCA,SCF%,HDCF,HDCA,HDCF%,HDGF,HDGA,HDGF%,MDCF,MDCA,MDCF%,MDGF,MDGA,MDGF%,LDCF,LDCA,LDCF%,LDGF,LDGA,LDGF%,On-Ice SH%,On-Ice SV%,PDO,Off. Zone Starts,Neu. Zone Starts,Def. Zone Starts,On The Fly Starts,Off. Zone Start %,Off. Zone Faceoffs,Neu. Zone Faceoffs,Def. Zone Faceoffs,Off. Zone Faceoff %
Pavel Mintyukov,ANA,D,67,1196.6,5,14,9,5,19,33.93,70,7.14,5.54,181,114,63,14,1,19,20,10,10,0,0,5,62,13,81,70,92,0,0,-,1087,1424,43.29,797,1037,43.46,536,654,45.04,56,62,47.46,51.71,66.51,43.74,490,682,41.81,195,272,41.76,31,34,47.69,295,410,41.84,11,23,32.35,616,860,41.73,14,5,73.68,10.45,90.52,1.010,151,235,207,924,42.18,331,339,434,43.27
Pavel Zacha,BOS,C,82,1563.1166666667,14,33,21,12,47,54.02,132,10.61,19.22,257,199,179,82,9,15,21,9,8,1,0,9,62,24,63,47,26,393,346,53.18,1580,1519,50.98,1150,1138,50.26,770,779,49.71,87,98,47.03,86.76,85.68,50.32,772,723,51.64,291,306,48.74,37,41,47.44,481,417,53.56,28,38,42.42,1048,875,54.50,20,12,62.50,11.30,87.42,0.987,401,259,233,1054,63.25,714,371,450,61.34
Peyton Krebs,BUF,C,81,1128.4833333333,10,18,8,10,28,53.85,80,12.50,9.78,199,139,101,37,6,14,60,20,15,4,1,29,46,10,134,109,32,326,339,49.02,997,1096,47.63,702,792,46.99,434,498,46.57,52,59,46.85,44.8,58.58,43.33,441,529,45.46,183,231,44.20,30,36,45.45,258,298,46.40,12,14,46.15,577,680,45.90,8,5,61.54,11.98,88.15,1.001,180,269,245,918,42.35,283,348,424,40.03
Philip Broberg,STL,D,68,1393.9833333333,8,21,10,11,29,47.54,97,8.25,5.04,238,154,59,14,13,19,16,7,7,0,0,9,103,22,43,136,103,0,0,-,1214,1429,45.93,865,1018,45.94,576,688,45.57,61,52,53.98,61.97,62.93,49.61,576,663,46.49,231,236,49.46,28,17,62.22,345,427,44.69,19,25,43.18,706,883,44.43,12,10,54.55,10.59,92.44,1.030,176,262,249,1031,41.41,375,375,487,43.50
Philip Tomasino,"NSH, PIT","C, RW",61,797.05,11,13,9,4,24,60.00,104,10.58,11.65,177,141,109,50,11,19,8,4,4,0,0,9,32,17,63,79,23,5,12,29.41,842,671,55.65,605,499,54.80,409,336,54.90,40,34,54.05,45.13,31.67,58.76,404,305,56.98,192,133,59.08,30,17,63.83,212,172,55.21,7,12,36.84,461,367,55.68,3,5,37.50,9.78,89.88,0.997,116,142,52,697,69.05,233,206,136,63.14
Philipp Kurashev,CHI,C,51,699.68333333333,7,7,3,4,14,87.50,54,12.96,6.35,112,86,67,27,1,7,14,7,7,0,0,8,27,13,28,31,16,97,109,47.09,559,723,43.60,411,520,44.15,279,361,43.59,16,45,26.23,24.28,39.3,38.19,243,371,39.58,91,151,37.60,9,23,28.13,152,220,40.86,4,11,26.67,350,398,46.79,3,9,25.00,5.73,87.53,0.933,89,118,76,553,53.94,195,184,194,50.13
Philippe Myers,TOR,D,36,584.28333333333,2,3,0,3,5,26.32,46,4.35,1.5,121,71,29,1,1,2,15,6,5,1,0,3,45,13,76,58,42,0,0,-,512,617,45.35,355,433,45.05,236,281,45.65,19,25,43.18,20.05,29.46,40.50,223,286,43.81,86,126,40.57,9,13,40.91,137,160,46.13,5,8,38.46,293,341,46.21,5,4,55.56,8.05,91.10,0.992,67,101,76,580,46.85,151,151,159,48.71
Phillip Danault,LAK,C,80,1413.8666666667,8,35,28,7,43,63.24,123,6.50,15.75,240,183,153,81,13,24,26,13,13,0,0,17,86,25,83,55,73,635,581,52.22,1512,1252,54.70,1106,892,55.36,698,589,54.23,68,57,54.40,78.7,66.65,54.15,688,591,53.79,305,266,53.42,34,27,55.74,383,325,54.10,16,14,53.33,888,787,53.01,13,14,48.15,9.74,90.32,1.001,206,245,288,1024,41.70,431,382,520,45.32
Phillip Di Giuseppe,VAN,LW,20,231.3,1,5,2,3,6,75.00,23,4.35,1.77,38,28,17,9,2,5,4,2,2,0,0,4,4,1,54,11,6,1,4,20.00,206,217,48.70,144,168,46.15,91,96,48.66,8,11,42.11,8.61,10.69,44.63,79,100,44.13,36,52,40.91,5,8,38.46,43,48,47.25,0,1,0.00,122,127,49.00,3,2,60.00,8.79,88.54,0.973,31,41,31,245,50.00,49,52,51,49.00
Pierre Engvall,NYI,LW,62,732.68333333333,8,7,2,5,15,60.00,93,8.60,7.92,162,117,85,29,4,15,16,8,8,0,0,3,36,7,47,40,12,10,24,29.41,704,660,51.61,503,450,52.78,357,302,54.17,25,32,43.86,30.02,28.87,50.98,317,309,50.64,132,128,50.77,13,16,44.83,185,181,50.55,8,9,47.06,395,375,51.30,3,7,30.00,7.00,89.40,0.964,98,161,93,623,51.31,184,219,197,48.29
Pierre-Luc Dubois,WSH,LW,82,1418.5833333333,20,46,29,17,66,60.00,142,14.08,23.75,288,227,193,105,11,27,76,33,32,0,1,27,65,15,65,101,62,577,584,49.70,1616,1253,56.33,1178,878,57.30,741,557,57.09,110,59,65.09,93.21,63.57,59.45,786,550,58.83,342,221,60.75,56,29,65.88,444,329,57.44,34,17,66.67,975,764,56.07,17,11,60.71,14.84,89.41,1.043,280,297,241,942,53.74,539,407,449,54.55
Pierre-Olivier Joseph,"PIT, STL",D,47,717.28333333333,0,3,2,1,3,15.79,42,0.00,1.62,122,62,27,4,3,13,45,16,14,1,1,6,53,20,36,57,36,0,0,-,624,701,47.09,437,522,45.57,302,357,45.83,19,46,29.23,26.01,35.15,42.53,274,359,43.29,124,136,47.69,12,19,38.71,150,223,40.21,4,21,16.00,375,385,49.34,1,6,14.29,6.29,87.11,0.934,62,138,104,658,37.35,181,213,207,46.65
Pius Suter,VAN,C,81,1404.8666666667,25,21,12,9,46,62.16,138,18.12,18.73,263,195,171,78,7,36,18,9,9,0,0,5,52,19,59,43,43,373,501,42.68,1247,1360,47.83,882,994,47.01,589,627,48.44,74,75,49.66,65.37,73.91,46.94,565,634,47.12,222,260,46.06,34,27,55.74,343,374,47.84,18,23,43.90,692,904,43.36,14,18,43.75,12.56,88.04,1.006,197,276,352,1065,35.88,373,393,613,37.83
Pontus Holmberg,TOR,RW,68,861.03333333333,7,12,5,7,19,65.52,69,10.14,9.96,150,108,84,43,3,11,27,12,11,1,0,28,26,9,46,75,53,139,146,48.77,769,945,44.87,533,643,45.32,346,391,46.95,29,33,46.77,33.63,39.13,46.22,339,412,45.14,134,147,47.69,12,15,44.44,205,265,43.62,12,12,50.00,430,576,42.74,4,6,40.00,8.38,91.56,0.999,107,156,134,782,44.40,182,230,269,40.35
Quinn Hughes,VAN,D,68,1749.5833333333,16,60,34,26,76,62.30,193,8.29,10.12,493,304,144,12,7,37,29,9,7,1,1,16,97,25,13,81,67,0,0,-,2028,1303,60.88,1475,978,60.13,963,649,59.74,122,85,58.94,106.79,66.08,61.77,993,599,62.37,408,272,60.00,64,38,62.75,585,327,64.14,33,21,61.11,1258,703,64.15,21,19,52.50,12.67,86.90,0.996,277,308,134,1001,67.40,761,499,318,70.53
Quinn Hutson,EDM,RW,2,26.85,0,0,0,0,0,0.00,1,0.00,0.05,3,3,1,0,0,0,2,1,1,0,0,0,4,0,0,1,0,0,0,-,16,26,38.10,12,19,38.71,7,10,41.18,1,1,50.00,0.51,0.53,49.24,8,12,40.00,2,2,50.00,1,0,100.00,6,10,37.50,0,1,0.00,10,13,43.48,0,0,-,14.29,90.00,1.043,9,5,5,17,64.29,11,6,8,57.89
Quinton Byfield,LAK,RW,81,1508.5,23,31,13,18,54,60.67,158,14.56,22.85,353,266,202,103,14,41,46,23,23,0,0,26,68,24,80,136,33,415,527,44.06,1669,1262,56.94,1185,909,56.59,744,603,55.23,89,62,58.94,87.9,65.41,57.34,788,589,57.23,338,227,59.82,41,38,51.90,450,362,55.42,30,15,66.67,982,736,57.16,17,7,70.83,11.96,89.72,1.017,232,214,180,1175,56.31,534,421,401,57.11
Radek Faksa,STL,C,70,911.65,5,10,7,3,15,51.72,68,7.35,7.18,143,106,73,39,11,14,30,15,15,0,0,9,32,13,116,98,50,432,326,56.99,694,897,43.62,478,623,43.42,335,410,44.97,29,43,40.28,29.13,42.81,40.49,303,383,44.17,132,166,44.30,15,20,42.86,171,217,44.07,5,18,21.74,382,584,39.54,6,4,60.00,8.66,89.51,0.982,82,252,229,743,26.37,144,326,396,26.67
Radko Gudas,ANA,D,80,1609.1166666667,1,15,11,4,16,27.12,89,1.12,3.95,252,148,62,3,13,24,86,36,33,2,1,18,104,15,258,113,178,0,0,-,1383,1949,41.51,1012,1382,42.27,662,915,41.98,59,93,38.82,67.66,97.73,40.91,619,922,40.17,250,390,39.06,28,50,35.90,369,532,40.95,16,26,38.10,722,1268,36.28,9,17,34.62,8.91,89.84,0.987,142,277,379,1138,27.26,344,406,726,32.15
Rafael Harvey-Pinard,MTL,LW,1,8.9,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-,5,9,35.71,2,6,25.00,2,4,33.33,0,0,-,0.06,0.21,21.36,1,2,33.33,0,1,0.00,0,0,-,1,1,50.00,0,0,-,4,6,40.00,0,0,-,0.00,100.00,1.000,0,1,0,10,-,0,1,0,-
Raphael Lavoie,VGK,C,9,90.733333333333,0,0,0,0,0,0.00,10,0.00,1.47,25,17,11,7,1,4,2,1,1,0,0,1,3,0,16,10,0,0,2,0.00,91,78,53.85,56,65,46.28,30,45,40.00,2,5,28.57,3.71,3.31,52.80,40,34,54.05,19,14,57.58,1,2,33.33,21,20,51.22,0,2,0.00,49,43,53.26,1,1,50.00,6.67,88.89,0.956,21,20,14,71,60.00,34,26,23,59.65
Rasmus Andersson,CGY,D,81,1942.8,11,20,7,13,31,43.06,163,6.75,7.99,378,258,113,21,8,32,60,26,25,0,1,20,107,30,36,114,196,0,0,-,1993,2198,47.55,1430,1580,47.51,950,1048,47.55,72,129,35.82,96.92,120.6,44.56,909,1063,46.10,348,433,44.56,31,68,31.31,561,630,47.10,21,41,33.87,1233,1463,45.73,15,17,46.88,7.58,87.69,0.953,258,381,430,1589,37.50,713,575,898,44.26
Rasmus Asplund,FLA,C,6,47.583333333333,0,0,0,0,0,-,2,0.00,0.23,3,3,2,0,1,0,2,1,1,0,0,0,2,4,3,5,2,9,6,60.00,47,35,57.32,39,23,62.90,22,19,53.66,0,2,0.00,2.32,1.29,64.22,22,13,62.86,8,5,61.54,0,2,0.00,14,8,63.64,0,0,-,31,21,59.62,0,0,-,0.00,89.47,0.895,11,14,6,50,64.71,15,17,12,55.56
Rasmus Dahlin,BUF,D,73,1769.2,17,51,27,24,68,58.62,200,8.50,11.22,433,277,136,28,16,42,54,27,27,0,0,26,105,39,100,147,98,0,0,-,2068,1539,57.33,1478,1138,56.50,996,753,56.95,116,83,58.29,107.12,85.39,55.64,941,743,55.88,376,287,56.71,53,40,56.99,565,456,55.34,34,24,58.62,1361,905,60.06,25,12,67.57,11.65,88.98,1.006,358,394,296,1064,54.74,831,550,543,60.48
Rasmus Kupari,WPG,C,59,605.13333333333,5,3,3,0,8,61.54,53,9.43,5.82,99,76,42,27,4,5,16,7,7,0,0,9,30,9,77,57,31,262,237,52.51,467,592,44.10,336,417,44.62,231,273,45.83,13,27,32.50,19.66,29.93,39.64,186,258,41.89,88,114,43.56,9,13,40.91,98,144,40.50,2,8,20.00,246,413,37.33,2,6,25.00,5.63,90.11,0.957,42,160,204,515,17.07,76,195,300,20.21
Rasmus Ristolainen,PHI,D,63,1293.0333333333,4,15,4,11,19,32.20,100,4.00,5.04,193,141,45,14,8,25,14,6,6,0,0,6,52,25,97,119,94,0,0,-,1175,1290,47.67,849,879,49.13,579,575,50.17,59,69,46.09,57.9,61.32,48.57,542,594,47.71,224,228,49.56,34,34,50.00,318,366,46.49,12,20,37.50,672,808,45.41,11,15,42.31,10.19,88.00,0.982,117,193,248,1173,32.05,321,317,492,39.48
Rasmus Sandin,WSH,D,82,1573.65,4,26,14,12,30,34.09,79,5.06,5.49,226,144,54,9,7,18,23,10,9,1,0,11,71,26,92,154,122,0,0,-,1493,1498,49.92,1108,1045,51.46,732,680,51.84,88,71,55.35,83.28,67.58,55.20,725,680,51.60,313,272,53.50,44,44,50.00,412,408,50.24,27,14,65.85,847,865,49.47,15,13,53.57,12.02,89.56,1.016,142,260,220,1162,39.23,431,436,488,46.90
Reese Johnson,MIN,C,3,28.583333333333,0,0,0,0,0,-,1,0.00,0.11,3,1,2,1,0,0,0,0,0,0,0,0,1,0,6,3,3,0,0,-,19,29,39.58,12,16,42.86,10,11,47.62,0,0,-,0.66,0.52,56.03,6,7,46.15,3,1,75.00,0,0,-,3,6,33.33,0,0,-,12,25,32.43,0,0,-,0.00,100.00,1.000,2,8,3,20,40.00,3,10,8,27.27
Reilly Smith,"NYR, VGK",RW,79,1219.8166666667,13,27,15,12,40,64.52,130,10.00,15.12,214,177,128,65,11,20,24,11,11,0,0,7,70,26,48,52,41,4,7,36.36,1180,1259,48.38,869,921,48.55,593,618,48.97,62,56,52.54,61.91,64.48,48.98,568,588,49.13,238,230,50.85,28,28,50.00,330,358,47.97,22,18,55.00,657,763,46.27,9,10,47.37,10.46,90.94,1.014,189,316,250,886,43.05,357,407,446,44.46
Rickard Rakell,PIT,RW,81,1563.1,35,35,19,16,70,63.06,203,17.24,30.47,409,321,243,134,11,41,14,7,7,0,0,10,77,20,116,127,77,19,26,42.22,1902,1445,56.83,1358,1077,55.77,875,733,54.42,111,101,52.36,111.33,81.57,57.71,924,704,56.76,433,267,61.86,52,44,54.17,491,437,52.91,30,32,48.39,1286,760,62.85,25,19,56.82,12.69,86.22,0.989,424,378,137,973,75.58,817,513,367,69.00
Ridly Greig,OTT,C,78,1332.2333333333,13,21,14,7,34,54.84,119,10.92,18.37,235,189,148,83,8,35,60,26,24,2,0,21,35,20,138,133,47,208,172,54.74,1263,1395,47.52,905,982,47.96,602,675,47.14,62,77,44.60,69.28,73.03,48.68,592,652,47.59,248,278,47.15,29,38,43.28,344,374,47.91,22,20,52.38,747,868,46.25,7,16,30.43,10.30,88.59,0.989,225,264,302,1116,42.69,367,348,555,39.80
Riley Duran,BOS,C,2,25.45,0,0,0,0,0,-,5,0.00,0.25,8,6,2,0,0,0,2,1,1,0,0,1,1,0,6,1,0,1,1,50.00,26,9,74.29,20,8,71.43,14,7,66.67,0,1,0.00,0.92,0.42,68.32,9,2,81.82,3,2,60.00,0,1,0.00,6,0,100.00,0,0,-,16,10,61.54,0,0,-,0.00,85.71,0.857,2,12,3,20,40.00,5,16,5,50.00
Riley Stillman,CAR,D,5,35.9,0,0,0,0,0,0.00,1,0.00,0.09,5,4,1,0,1,0,7,2,1,1,0,1,4,0,8,5,1,0,0,-,38,28,57.58,29,18,61.70,21,10,67.74,2,3,40.00,1.94,0.81,70.55,18,14,56.25,9,4,69.23,1,1,50.00,9,10,47.37,1,1,50.00,21,17,55.26,0,1,0.00,9.52,70.00,0.795,2,10,5,35,28.57,6,15,12,33.33
Riley Tufte,BOS,LW,6,55.166666666667,0,0,0,0,0,-,1,0.00,0.03,5,1,2,0,0,0,4,2,2,0,0,1,3,0,8,4,1,1,1,50.00,39,42,48.15,26,33,44.07,18,23,43.90,0,3,0.00,1.1,2.16,33.83,20,18,52.63,3,6,33.33,0,1,0.00,17,12,58.62,0,2,0.00,27,23,54.00,0,0,-,0.00,86.96,0.870,9,17,8,48,52.94,14,22,17,45.16
Robby Fabbri,ANA,C,44,713,8,8,6,2,16,64.00,65,12.31,7.37,111,88,67,27,3,16,20,10,10,0,0,8,30,14,56,49,29,71,85,45.51,683,912,42.82,483,682,41.46,320,448,41.67,25,38,39.68,30.9,48.91,38.72,301,426,41.40,108,196,35.53,11,24,31.43,193,230,45.63,8,7,53.33,400,550,42.11,4,5,44.44,7.81,91.52,0.993,109,124,115,509,48.66,209,171,254,45.14
Robert Bortuzzo,UTA,D,17,186.2,0,2,1,1,2,66.67,8,0.00,0.57,18,13,7,1,1,2,22,8,6,2,0,5,18,0,21,24,26,0,0,-,152,182,45.51,114,116,49.57,73,76,48.99,3,7,30.00,7.11,7.14,49.88,78,71,52.35,26,23,53.06,2,0,100.00,52,48,52.00,0,4,0.00,94,114,45.19,1,3,25.00,4.11,90.79,0.949,35,40,34,216,50.72,68,65,53,56.20
Robert Hagg,VGK,D,2,22.283333333333,0,0,0,0,0,-,0,-,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,11,2,2,0,0,-,15,24,38.46,10,13,43.48,8,8,50.00,0,0,-,0.85,0.46,65.08,7,12,36.84,3,1,75.00,0,0,-,4,11,26.67,0,0,-,6,15,28.57,0,0,-,0.00,100.00,1.000,3,5,1,23,75.00,6,7,4,60.00
Robert Thomas,STL,C,70,1397.0666666667,21,60,35,25,81,79.41,145,14.48,17.03,308,222,173,58,6,28,20,10,10,0,0,14,99,22,13,73,48,733,605,54.78,1469,1312,52.82,1071,968,52.53,722,667,51.98,102,76,57.30,87.95,74.18,54.25,793,614,56.36,303,234,56.42,51,35,59.30,490,380,56.32,36,23,61.02,904,819,52.47,13,13,50.00,14.13,88.61,1.027,322,264,306,835,51.27,596,348,525,53.17
Rodrigo Abols,PHI,C,22,202.18333333333,2,3,1,2,5,71.43,25,8.00,3.3,48,35,29,15,2,5,4,2,2,0,0,2,14,4,25,18,12,66,47,58.41,190,205,48.10,135,139,49.27,84,115,42.21,7,18,28.00,9.25,8.01,53.57,96,102,48.48,39,34,53.42,2,6,25.00,57,68,45.60,3,9,25.00,110,98,52.88,2,3,40.00,8.33,84.35,0.927,37,30,22,186,62.71,64,42,42,60.38
Roman Josi,NSH,D,53,1326.7166666667,9,29,19,10,38,51.35,150,6.00,11.36,368,234,123,27,11,24,18,9,9,0,0,8,75,23,42,57,95,0,0,-,1666,1196,58.21,1183,899,56.82,771,615,55.63,74,80,48.05,86.11,68.16,55.82,784,578,57.56,287,244,54.05,30,29,50.85,497,334,59.81,24,27,47.06,1139,638,64.10,15,17,46.88,9.60,86.99,0.966,283,192,132,834,68.19,747,321,312,70.54
Roope Hintz,DAL,C,76,1283.7333333333,28,39,27,12,67,72.83,160,17.50,23.39,285,226,200,102,11,28,30,15,15,0,0,18,70,17,53,68,46,458,392,53.88,1398,1230,53.20,987,914,51.92,672,607,52.54,92,55,62.59,88.61,66.7,57.05,739,586,55.77,313,247,55.89,49,29,62.82,426,339,55.69,31,17,64.58,857,747,53.43,9,7,56.25,13.69,90.94,1.046,333,284,234,872,58.73,579,410,481,54.62
Rory Kerins,CGY,C,5,61.133333333333,0,4,1,3,4,80.00,3,0.00,1.14,13,8,7,3,1,2,0,0,0,0,0,1,5,0,4,2,2,2,4,33.33,64,62,50.79,45,47,48.91,27,26,50.94,5,1,83.33,2.97,2.69,52.40,26,26,50.00,11,12,47.83,2,0,100.00,15,14,51.72,2,0,100.00,44,36,55.00,1,1,50.00,18.52,96.15,1.147,12,10,2,54,85.71,24,15,9,72.73
Ross Colton,COL,C,61,879.66666666667,16,13,8,5,29,60.42,125,12.80,18.74,253,199,156,80,11,26,18,9,9,0,0,11,47,15,145,73,42,40,57,41.24,986,771,56.12,692,538,56.26,458,363,55.79,48,32,60.00,49.64,34.52,58.98,456,341,57.21,190,142,57.23,19,15,55.88,266,199,57.20,19,10,65.52,596,435,57.81,9,5,64.29,10.48,91.18,1.017,190,173,126,686,60.13,332,255,251,56.95
Ross Johnston,ANA,LW,43,373.71666666667,1,3,2,1,4,57.14,9,11.11,1.47,31,21,17,14,1,5,72,22,16,4,2,10,18,3,134,25,20,0,2,0.00,285,394,41.97,186,277,40.17,118,154,43.38,7,9,43.75,11.09,17.42,38.91,128,167,43.39,53,73,42.06,7,6,53.85,75,94,44.38,0,2,0.00,143,254,36.02,0,1,0.00,5.93,94.16,1.001,48,89,71,314,40.34,64,118,119,34.97
Rutger McGroarty,PIT,RW,8,116.88333333333,1,2,2,0,3,50.00,11,9.09,1.41,22,20,15,7,1,1,0,0,0,0,0,1,5,2,12,9,5,0,1,0.00,132,89,59.73,100,73,57.80,66,45,59.46,6,5,54.55,7.41,5.06,59.44,64,44,59.26,29,19,60.42,4,3,57.14,35,25,58.33,1,2,33.33,83,44,65.35,0,0,-,9.09,88.89,0.980,26,32,12,93,68.42,50,37,24,67.57
Ryan Donato,CHI,C,80,1304.7333333333,31,31,25,6,62,72.94,182,17.03,20.91,336,261,173,82,11,23,41,15,13,1,1,15,48,23,104,102,18,234,291,44.57,1238,1256,49.64,895,929,49.07,604,633,48.83,85,75,53.13,64.54,70.64,47.74,592,633,48.33,245,259,48.61,43,32,57.33,347,374,48.13,28,23,54.90,731,693,51.33,13,13,50.00,14.07,88.15,1.022,216,231,153,859,58.54,468,342,333,58.43
Ryan Graves,PIT,D,61,914.4,1,3,0,3,4,17.39,39,2.56,1.51,134,72,35,1,5,7,29,9,7,1,1,11,63,18,75,73,73,0,0,-,758,948,44.43,535,680,44.03,326,452,41.90,23,51,31.08,33.35,43.58,43.35,343,469,42.24,137,166,45.21,11,23,32.35,206,303,40.47,6,20,23.08,423,552,43.38,6,8,42.86,7.06,88.72,0.958,60,129,158,859,27.52,169,206,304,35.73
Ryan Greene,CHI,C,2,26.4,0,0,0,0,0,-,1,0.00,0.36,8,4,4,0,0,1,0,0,0,0,0,0,3,0,0,1,3,6,12,33.33,18,27,40.00,11,17,39.29,5,7,41.67,0,0,-,0.52,1.44,26.70,6,16,27.27,1,5,16.67,0,0,-,5,11,31.25,0,0,-,12,14,46.15,0,0,-,0.00,100.00,1.000,1,9,5,21,16.67,2,10,8,20.00
Ryan Hartman,MIN,RW,69,1032.9666666667,11,15,11,4,26,54.17,158,6.96,18,300,229,150,73,11,31,65,24,20,3,1,28,66,21,73,60,41,282,308,47.80,1072,1024,51.15,792,724,52.24,541,486,52.68,48,45,51.61,50.63,43.14,53.99,467,430,52.06,198,158,55.62,18,18,50.00,269,272,49.72,17,18,48.57,659,659,50.00,11,6,64.71,8.87,90.74,0.996,157,169,154,679,50.48,342,297,337,50.37
Ryan Johnson,BUF,D,3,53,0,0,0,0,0,0.00,3,0.00,0.56,12,9,3,2,0,1,4,2,2,0,0,0,2,0,1,9,4,0,0,-,52,63,45.22,39,38,50.65,23,21,52.27,1,3,25.00,2.31,3.31,41.09,22,34,39.29,11,20,35.48,0,2,0.00,11,14,44.00,0,1,0.00,31,33,48.44,1,0,100.00,4.35,85.71,0.901,6,9,14,39,30.00,14,11,19,42.42
Ryan Leonard,WSH,RW,9,127.6,1,0,0,0,1,50.00,17,5.88,2.43,31,22,14,5,1,1,11,4,3,1,0,6,6,4,18,15,4,1,0,100.00,110,114,49.11,81,82,49.69,59,55,51.75,2,6,25.00,8.35,4.83,63.36,59,43,57.84,26,21,55.32,2,4,33.33,33,22,60.00,0,2,0.00,68,74,47.89,0,0,-,3.39,89.09,0.925,25,34,18,85,58.14,43,45,38,53.09
Ryan Lindgren,"COL, NYR",D,72,1418.6833333333,4,18,5,13,22,39.29,62,6.45,3.96,204,108,58,6,7,13,40,20,20,0,0,14,72,12,80,129,128,0,0,-,1263,1545,44.98,885,1106,44.45,582,768,43.11,56,78,41.79,59.87,84,41.62,595,745,44.40,236,314,42.91,22,43,33.85,359,431,45.44,24,29,45.28,757,949,44.37,9,6,60.00,9.62,89.84,0.995,202,268,287,1066,41.31,444,433,595,42.73
Ryan Lomberg,CGY,LW,80,692.4,3,10,7,3,13,68.42,66,4.55,6.44,127,100,60,28,14,11,57,17,10,7,0,14,18,11,120,40,19,5,11,31.25,595,698,46.02,417,484,46.28,280,320,46.67,19,25,43.18,21.94,27.24,44.61,228,310,42.38,97,106,47.78,12,8,60.00,131,204,39.10,4,11,26.67,355,422,45.69,3,6,33.33,6.79,92.19,0.990,62,113,82,723,43.06,133,168,211,38.66
Ryan McDonagh,TBL,D,82,1670.3666666667,4,27,12,15,31,32.63,78,5.13,4.37,195,127,54,12,13,12,22,11,11,0,0,3,115,24,23,85,152,0,0,-,1423,1765,44.64,1035,1244,45.41,684,851,44.56,95,77,55.23,76.55,84.41,47.56,709,814,46.55,314,299,51.22,50,32,60.98,395,515,43.41,23,32,41.82,739,1213,37.86,17,13,56.67,13.89,90.95,1.048,179,383,419,1118,29.93,372,567,834,30.85
Ryan McLeod,BUF,C,79,1329.3166666667,20,33,18,15,53,68.83,98,20.41,14.27,200,153,116,58,11,16,16,8,8,0,0,10,70,26,17,68,35,630,574,52.33,1176,1405,45.56,868,1037,45.56,571,683,45.53,77,84,47.83,57.54,80.35,41.73,521,711,42.29,191,284,40.21,30,40,42.86,330,427,43.59,31,25,55.36,725,900,44.62,13,15,46.43,13.49,87.70,1.012,213,295,370,939,36.54,356,390,601,37.20
Ryan Nugent-Hopkins,EDM,C,77,1479.8833333333,20,29,22,7,49,53.85,164,12.20,22.46,293,231,187,98,4,29,24,12,12,0,0,8,49,29,26,57,48,270,287,48.47,1664,1324,55.69,1208,945,56.11,859,648,57.00,91,68,57.23,95.75,74.87,56.12,790,643,55.13,347,236,59.52,39,32,54.93,443,407,52.12,31,26,54.39,1035,855,54.76,19,7,73.08,10.59,89.51,1.001,303,248,310,807,49.43,587,354,550,51.63
Ryan O'Reilly,NSH,C,79,1500.0833333333,21,32,17,15,53,55.79,151,13.91,26.62,270,227,207,115,7,31,24,9,7,2,0,13,64,31,20,43,72,746,593,55.71,1836,1270,59.11,1323,936,58.57,870,641,57.58,95,89,51.63,105.46,74.69,58.54,877,608,59.06,336,259,56.47,40,36,52.63,541,349,60.79,29,23,55.77,1198,702,63.05,23,20,53.49,10.92,86.12,0.970,347,317,204,961,62.98,734,456,409,64.22
Ryan Poehling,PHI,C,68,943.83333333333,12,19,11,8,31,70.45,72,16.67,8.44,142,105,87,44,8,12,16,8,8,0,0,7,43,11,26,73,79,375,362,50.88,761,1036,42.35,563,678,45.37,377,424,47.07,44,57,43.56,34.96,46.88,42.71,354,457,43.65,147,170,46.37,22,33,40.00,207,287,41.90,10,13,43.48,424,666,38.90,10,11,47.62,11.67,86.56,0.982,89,226,213,791,29.47,180,307,376,32.37
Ryan Pulock,NYI,D,74,1559.9,5,18,11,7,23,36.51,97,5.15,3.96,226,141,52,2,10,24,16,8,8,0,0,9,78,32,100,111,155,0,0,-,1367,1784,43.38,976,1278,43.30,651,817,44.35,63,84,42.86,63.11,87.19,41.99,597,807,42.52,238,334,41.61,31,34,47.69,359,473,43.15,19,28,40.43,883,1134,43.78,10,19,34.48,9.68,89.72,0.994,230,379,354,1202,39.38,504,530,688,42.28
Ryan Reaves,TOR,RW,35,273.01666666667,0,2,1,1,2,50.00,14,0.00,1.41,31,25,14,7,3,2,18,6,4,2,0,5,10,4,103,10,8,0,1,0.00,203,262,43.66,141,182,43.65,90,124,42.06,4,6,40.00,8.31,11.04,42.95,75,121,38.27,31,43,41.89,1,2,33.33,44,78,36.07,2,4,33.33,110,146,42.97,0,0,-,4.44,95.16,0.996,8,68,45,275,15.09,24,90,79,23.30
