Player,Team,Position,GP,TOI,Goals,Total Assists,First Assists,Second Assists,Total Points,IPP,Shots,SH%,ixG,iCF,iFF,iSCF,iHDCF,Rush Attempts,Rebounds Created,PIM,Total Penalties,Minor,Major,Misconduct,Penalties Drawn,Giveaways,Takeaways,Hits,Hits Taken,Shots Blocked,Faceoffs Won,Faceoffs Lost,Faceoffs %,CF,CA,CF%,FF,FA,FF%,SF,SA,SF%,GF,GA,GF%,xGF,xGA,xGF%,SCF,SCA,SCF%,HDCF,HDCA,HDCF%,HDGF,HDGA,HDGF%,MDCF,MDCA,MDCF%,MDGF,MDGA,MDGF%,LDCF,LDCA,LDCF%,LDGF,LDGA,LDGF%,On-Ice SH%,On-Ice SV%,PDO,Off. Zone Starts,Neu. Zone Starts,Def. Zone Starts,On The Fly Starts,Off. Zone Start %,Off. Zone Faceoffs,Neu. Zone Faceoffs,Def. Zone Faceoffs,Off. Zone Faceoff %
Rasmus Andersson,CGY,D,78,183.35,0,8,2,6,8,61.54,32,0.00,2.97,71,48,14,1,0,5,8,4,4,0,0,1,3,4,1,6,5,0,0,-,349,63,84.71,262,54,82.91,171,40,81.04,13,7,65.00,29.22,4.7,86.13,187,37,83.48,87,17,83.65,7,3,70.00,100,20,83.33,3,4,42.86,241,22,91.63,3,0,100.00,7.60,82.50,0.901,61,21,0,91,100.00,145,34,9,94.16
Rasmus Dahlin,BUF,D,81,245.38333333333,6,14,10,4,20,66.67,51,11.76,3.66,102,67,36,4,0,10,4,2,2,0,0,2,3,9,8,4,2,0,0,-,479,60,88.87,365,55,86.90,267,45,85.58,30,7,81.08,31.88,5.48,85.34,221,30,88.05,69,13,84.15,10,3,76.92,152,17,89.94,9,3,75.00,373,14,96.38,11,0,100.00,11.24,84.44,0.957,111,19,0,39,100.00,261,25,5,98.12
Rasmus Kupari,WPG,C,28,8.7833333333333,0,0,0,0,0,-,0,-,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.00,8,5,61.54,4,5,44.44,4,2,66.67,0,0,-,0.28,0.28,50.33,2,1,66.67,1,1,50.00,0,0,-,1,0,100.00,0,0,-,6,2,75.00,0,0,-,0.00,100.00,1.000,4,1,0,6,100.00,4,2,0,100.00
Rasmus Ristolainen,PHI,D,31,20.783333333333,0,0,0,0,0,0.00,0,-,0.12,5,3,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,-,31,9,77.50,25,9,73.53,15,8,65.22,1,1,50.00,2.05,0.86,70.58,18,6,75.00,5,4,55.56,1,0,100.00,13,2,86.67,0,1,0.00,21,1,95.45,0,0,-,6.67,87.50,0.942,9,1,1,12,90.00,18,1,1,94.74
Rasmus Sandin,WSH,D,68,95.35,0,5,4,1,5,38.46,7,0.00,0.4,19,9,4,0,0,3,2,1,1,0,0,0,2,2,2,0,4,0,0,-,134,31,81.21,98,23,80.99,78,19,80.41,13,1,92.86,10.65,1.92,84.72,71,17,80.68,34,7,82.93,8,1,88.89,37,10,78.72,2,0,100.00,76,11,87.36,3,0,100.00,16.67,94.74,1.114,27,17,3,88,90.00,48,23,12,80.00
Reese Johnson,CHI,C,42,0.71666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,1,0,100.00,0,0,-,-,-,-,1,0,0,4,100.00,1,0,0,100.00
Reilly Smith,PIT,RW,76,135.91666666667,1,7,4,3,8,80.00,23,4.35,4,42,29,26,13,0,3,0,0,0,0,0,0,5,0,4,8,1,0,0,-,231,49,82.50,158,44,78.22,108,32,77.14,10,3,76.92,16.35,3.79,81.16,111,28,79.86,54,15,78.26,5,2,71.43,57,13,81.43,1,1,50.00,171,9,95.00,4,0,100.00,9.26,90.63,0.999,52,21,0,92,100.00,97,30,7,93.27
Rem Pitlick,CHI,C,9,23.883333333333,0,0,0,0,0,-,5,0.00,1.18,6,6,6,4,0,2,0,0,0,0,0,0,0,0,1,3,0,1,0,100.00,42,1,97.67,27,1,96.43,19,1,95.00,0,0,-,3.16,0,99.96,25,0,100.00,11,0,100.00,0,0,-,14,0,100.00,0,0,-,26,1,96.30,0,0,-,0.00,100.00,1.000,16,2,0,4,100.00,23,4,2,92.00
Rickard Rakell,PIT,RW,70,166.33333333333,4,2,0,2,6,35.29,36,11.11,7.87,61,50,39,26,0,14,4,2,2,0,0,2,1,3,10,8,0,0,1,0.00,324,54,85.71,240,48,83.33,166,31,84.26,17,6,73.91,29.45,3.61,89.09,188,30,86.24,94,11,89.52,11,3,78.57,94,19,83.19,3,2,60.00,216,12,94.74,3,1,75.00,10.24,80.65,0.909,69,12,1,74,98.57,145,25,7,95.39
Ridly Greig,OTT,C,72,61.066666666667,2,0,0,0,2,40.00,6,33.33,1.56,12,11,10,8,0,1,4,2,2,0,0,0,0,0,0,9,0,4,10,28.57,84,18,82.35,66,17,79.52,38,14,73.08,5,3,62.50,6.18,2.02,75.39,47,11,81.03,16,6,72.73,1,2,33.33,31,5,86.11,1,0,100.00,50,3,94.34,3,0,100.00,13.16,78.57,0.917,17,8,0,72,100.00,29,12,2,93.55
Riley Tufte,COL,LW,5,1.7333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,4,0,100.00,4,0,100.00,1,0,100.00,0,0,-,0.19,0,100.00,1,0,100.00,0,0,-,0,0,-,1,0,100.00,0,0,-,3,0,100.00,0,0,-,0.00,-,0.00,0,0,0,4,-,0,0,0,-
Robby Fabbri,DET,C,68,139.23333333333,5,7,3,4,12,60.00,24,20.83,3.71,30,26,26,16,0,2,6,3,3,0,0,1,4,0,6,9,0,42,19,68.85,252,39,86.60,191,36,84.14,131,28,82.39,20,2,90.91,19.79,2.55,88.58,149,12,92.55,52,5,91.23,11,1,91.67,97,7,93.27,6,1,85.71,174,18,90.63,3,0,100.00,15.27,92.86,1.081,77,13,1,69,98.72,119,16,2,98.35
Robert Bortuzzo,"NYI, STL",D,27,1.65,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-,0,1,0.00,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,1,0.00,0,0,-,-,-,-,1,1,0,4,100.00,1,1,0,100.00
Robert Thomas,STL,C,82,265,8,19,9,10,27,79.41,52,15.38,6.17,107,73,48,11,0,9,6,3,3,0,0,1,11,2,0,12,0,130,105,55.32,481,60,88.91,343,57,85.75,239,45,84.15,34,6,85.00,36.27,6.67,84.47,286,38,88.27,107,16,86.99,16,4,80.00,179,22,89.05,10,1,90.91,342,10,97.16,8,0,100.00,14.23,86.67,1.009,154,19,0,23,100.00,277,32,10,96.52
Roman Josi,NSH,D,82,317.13333333333,9,24,14,10,33,68.75,59,15.25,5.42,139,86,53,6,0,8,2,1,1,0,0,0,8,2,1,13,4,0,0,-,636,74,89.58,451,68,86.90,315,59,84.22,48,3,94.12,47.46,5.94,88.87,370,40,90.24,161,20,88.95,26,2,92.86,209,20,91.27,8,0,100.00,434,20,95.59,14,1,93.33,15.24,94.92,1.102,136,19,0,15,100.00,322,34,9,97.28
Ronnie Attard,PHI,D,12,1.35,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,-,-,-,0,0,0,2,-,0,0,0,-
Roope Hintz,DAL,C,80,206.96666666667,8,11,4,7,19,50.00,44,18.18,8.15,67,58,52,31,0,10,2,1,1,0,0,0,6,1,1,7,0,18,9,66.67,422,49,89.60,318,45,87.60,235,37,86.40,38,2,95.00,37.28,2.38,94.00,274,22,92.57,129,13,90.85,22,1,95.65,145,9,94.16,12,1,92.31,276,15,94.85,4,0,100.00,16.17,94.59,1.108,147,20,2,39,98.66,228,38,8,96.61
Ross Colton,COL,C,80,115.1,3,3,1,2,6,66.67,22,13.64,5.44,36,34,29,25,0,6,0,0,0,0,0,1,1,2,2,4,0,27,25,51.92,156,30,83.87,119,27,81.51,86,21,80.37,9,2,81.82,13.33,2.09,86.44,89,12,88.12,43,6,87.76,6,2,75.00,46,6,88.46,0,0,-,97,13,88.18,3,0,100.00,10.47,90.48,1.009,41,7,5,102,89.13,71,12,9,88.75
Ross Johnston,ANA,LW,68,3.5166666666667,0,0,0,0,0,-,1,0.00,0.14,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.00,4,1,80.00,2,1,66.67,2,0,100.00,0,0,-,0.23,0.11,66.75,1,1,50.00,1,1,50.00,0,0,-,0,0,-,0,0,-,9,0,100.00,0,0,-,0.00,-,0.00,7,2,0,14,100.00,7,2,0,100.00
Rourke Chartier,OTT,C,37,3.2166666666667,0,0,0,0,0,-,0,-,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,66.67,8,0,100.00,6,0,100.00,3,0,100.00,0,0,-,0.45,0,100.00,2,0,100.00,1,0,100.00,0,0,-,1,0,100.00,0,0,-,8,0,100.00,0,0,-,0.00,-,0.00,1,2,0,11,100.00,3,2,0,100.00
Ruslan Iskhakov,NYI,C,1,1.4833333333333,0,1,0,1,1,100.00,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,1,0,100.00,1,0,100.00,1,0,100.00,1,0,100.00,0.05,0,100.00,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,2,0,100.00,1,0,100.00,100.00,-,1.00,1,0,0,1,100.00,1,0,0,100.00
Ryan Carpenter,SJS,C,62,2.4,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.00,4,0,100.00,3,0,100.00,2,0,100.00,0,0,-,0.24,0,100.00,1,0,100.00,1,0,100.00,0,0,-,0,0,-,0,0,-,4,0,100.00,0,0,-,0.00,-,0.00,2,2,0,6,100.00,3,2,0,100.00
Ryan Donato,CHI,C,78,119.65,1,2,1,1,3,75.00,22,4.55,4.38,40,31,27,12,1,6,2,1,1,0,0,1,1,1,1,4,1,16,20,44.44,169,31,84.50,128,27,82.58,85,24,77.98,4,2,66.67,15.75,1.55,91.03,92,12,88.46,49,8,85.96,2,2,50.00,43,4,91.49,1,0,100.00,104,7,93.69,1,0,100.00,4.71,91.67,0.964,32,10,1,92,96.97,66,20,1,98.51
Ryan Graves,PIT,D,70,0.91666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,1,0,100.00,0,0,-,-,-,-,2,1,0,7,100.00,2,1,0,100.00
Ryan Hartman,MIN,RW,74,135.43333333333,5,5,1,4,10,62.50,32,15.63,5.31,61,49,39,19,0,3,0,0,0,0,0,1,4,0,1,3,1,26,34,43.33,260,23,91.87,188,21,89.95,131,19,87.33,16,5,76.19,19.31,2.44,88.78,147,13,91.88,61,7,89.71,8,2,80.00,86,6,93.48,2,3,40.00,164,4,97.62,6,0,100.00,12.21,73.68,0.859,49,8,4,107,92.45,107,16,5,95.54
Ryan Johansen,COL,C,63,120.73333333333,4,2,1,1,6,50.00,19,21.05,3.25,29,23,23,14,0,4,4,2,2,0,0,0,4,1,2,1,0,65,50,56.52,208,31,87.03,161,28,85.19,115,24,82.73,12,2,85.71,15.54,2.15,87.83,118,16,88.06,48,10,82.76,6,2,75.00,70,6,92.11,2,0,100.00,140,8,94.59,4,0,100.00,10.43,91.67,1.021,45,10,6,70,88.24,103,15,10,91.15
Ryan Johnson,BUF,D,41,2.2166666666667,0,0,0,0,0,-,0,-,0.02,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,4,1,80.00,4,1,80.00,2,1,66.67,0,1,0.00,0.22,0.13,61.57,0,1,0.00,0,1,0.00,0,1,0.00,0,0,-,0,0,-,6,0,100.00,0,0,-,0.00,0.00,0.000,2,1,0,6,100.00,3,1,0,100.00
Ryan Lindgren,NYR,D,76,3.1333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,-,-,-,0,1,0,3,-,1,1,0,100.00
Ryan Lomberg,FLA,LW,75,7.0333333333333,1,0,0,0,1,100.00,2,50.00,0.44,2,2,2,2,0,1,10,1,0,0,1,0,0,0,0,0,0,0,0,-,9,0,100.00,7,0,100.00,4,0,100.00,1,0,100.00,0.66,0,100.00,4,0,100.00,2,0,100.00,1,0,100.00,2,0,100.00,0,0,-,6,0,100.00,0,0,-,25.00,-,0.25,7,1,0,7,100.00,7,2,0,100.00
Ryan McDonagh,NSH,D,74,73.4,0,4,2,2,4,80.00,8,0.00,0.56,21,13,7,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,-,101,18,84.87,76,17,81.72,52,16,76.47,5,2,71.43,7.15,1.02,87.50,57,7,89.06,22,6,78.57,3,2,60.00,35,1,97.22,1,0,100.00,63,7,90.00,1,0,100.00,9.62,87.50,0.971,20,11,5,85,80.00,40,17,6,86.96
Ryan McLeod,EDM,C,81,44.1,0,1,0,1,1,25.00,4,0.00,1.09,9,6,7,4,0,3,0,0,0,0,0,0,3,3,0,3,0,27,13,67.50,61,8,88.41,48,7,87.27,33,6,84.62,4,2,66.67,5.02,0.43,92.15,31,3,91.18,17,1,94.44,1,1,50.00,14,2,87.50,0,1,0.00,50,5,90.91,3,0,100.00,12.12,66.67,0.788,17,8,4,46,80.95,31,12,4,88.57
Ryan Nugent-Hopkins,EDM,C,80,267.6,4,22,9,13,26,46.43,37,10.81,6.07,81,56,63,17,0,7,2,1,1,0,0,0,3,7,2,3,0,0,6,0.00,563,50,91.84,425,46,90.23,306,34,90.00,56,3,94.92,49.42,3.9,92.69,338,21,94.15,145,8,94.77,24,0,100.00,193,13,93.69,16,1,94.12,387,22,94.62,16,1,94.12,18.30,91.18,1.095,128,18,1,14,99.22,292,34,6,97.99
Ryan O'Reilly,NSH,C,82,273.15,14,14,5,9,28,63.64,53,26.42,12.02,89,78,79,50,0,12,6,3,3,0,0,1,6,1,3,12,0,151,115,56.77,547,55,90.86,383,52,88.05,267,46,85.30,44,2,95.65,41.3,5.01,89.18,323,33,90.73,143,17,89.38,23,1,95.83,180,16,91.84,9,0,100.00,382,11,97.20,12,1,92.31,16.48,95.65,1.121,166,17,0,26,100.00,293,29,5,98.32
Ryan Poehling,PHI,C,77,36.35,1,2,2,0,3,75.00,6,16.67,0.69,7,6,5,4,0,1,0,0,0,0,0,0,1,1,0,2,0,8,17,32.00,51,6,89.47,38,6,86.36,24,6,80.00,4,0,100.00,4.04,0.48,89.39,23,2,92.00,11,2,84.62,2,0,100.00,12,0,100.00,0,0,-,36,1,97.30,1,0,100.00,16.67,100.00,1.167,13,7,1,51,92.86,23,8,1,95.83
Ryan Pulock,NYI,D,58,71.783333333333,2,4,3,1,6,85.71,17,11.76,1,37,22,7,0,0,3,0,0,0,0,0,0,2,0,0,1,1,0,0,-,112,19,85.50,81,17,82.65,60,13,82.19,7,1,87.50,6.86,1.32,83.90,44,8,84.62,20,3,86.96,2,1,66.67,24,5,82.76,0,0,-,95,8,92.23,5,0,100.00,11.67,92.31,1.040,39,4,8,56,82.98,65,10,10,86.67
Ryan Reaves,TOR,RW,49,2.3833333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-,3,2,60.00,2,2,50.00,2,1,66.67,0,1,0.00,0.19,0.07,73.09,1,1,50.00,0,0,-,0,0,-,1,1,50.00,0,1,0.00,5,1,83.33,0,0,-,0.00,0.00,0.000,3,2,0,4,100.00,5,2,0,100.00
Ryan Shea,PIT,D,31,1.2333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,-,-,-,0,0,0,3,-,1,0,0,100.00
Ryan Strome,ANA,C,79,191.28333333333,2,13,6,7,15,65.22,23,8.70,2.69,35,30,13,5,0,3,14,7,7,0,0,3,7,1,3,3,0,40,50,44.44,332,35,90.46,240,26,90.23,180,21,89.55,23,1,95.83,21.69,1.61,93.10,160,11,93.57,57,7,89.06,6,1,85.71,103,4,96.26,9,0,100.00,265,13,95.32,8,0,100.00,12.78,95.24,1.080,110,15,1,52,99.10,192,22,6,96.97
Ryan Suter,DAL,D,82,7.5166666666667,0,0,0,0,0,0.00,0,-,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,-,7,2,77.78,7,2,77.78,4,2,66.67,1,0,100.00,0.71,0.04,94.69,6,1,85.71,4,0,100.00,1,0,100.00,2,1,66.67,0,0,-,5,0,100.00,0,0,-,25.00,100.00,1.250,5,3,0,28,100.00,6,3,1,85.71
Ryan Winterton,SEA,C,9,0.75,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,-,-,-,0,0,0,1,-,0,0,0,-
Ryker Evans,SEA,D,36,69.6,0,5,5,0,5,71.43,5,0.00,0.49,15,12,2,0,0,1,0,0,0,0,0,0,1,0,3,4,1,0,0,-,112,10,91.80,80,9,89.89,51,8,86.44,7,1,87.50,7.92,0.58,93.23,62,3,95.38,28,2,93.33,2,1,66.67,34,1,97.14,3,0,100.00,64,6,91.43,2,0,100.00,13.73,87.50,1.012,15,5,1,56,93.75,34,9,3,91.89
Sam Bennett,FLA,C,69,138.55,5,7,4,3,12,60.00,41,12.20,5.69,70,52,47,16,1,7,12,2,1,0,1,1,6,1,2,9,0,30,23,56.60,294,38,88.55,220,37,85.60,170,30,85.00,20,5,80.00,24.08,2.72,89.84,173,15,92.02,74,7,91.36,14,2,87.50,99,8,92.52,5,3,62.50,174,11,94.05,1,0,100.00,11.76,83.33,0.951,57,13,2,83,96.61,115,21,4,96.64
Sam Carrick,"ANA, EDM",C,77,44.066666666667,1,0,0,0,1,25.00,9,11.11,1.96,14,11,10,9,0,1,0,0,0,0,0,0,2,0,3,2,0,16,11,59.26,70,14,83.33,46,11,80.70,35,9,79.55,4,2,66.67,5.63,1.63,77.58,33,7,82.50,18,3,85.71,1,1,50.00,15,4,78.95,2,1,66.67,54,3,94.74,1,0,100.00,11.43,77.78,0.892,26,3,1,39,96.30,37,5,3,92.50
Sam Colangelo,ANA,RW,3,1.1833333333333,0,0,0,0,0,0.00,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-,3,0,100.00,2,0,100.00,2,0,100.00,1,0,100.00,0.1,0,100.00,1,0,100.00,0,0,-,0,0,-,1,0,100.00,0,0,-,2,0,100.00,1,0,100.00,50.00,-,0.50,1,0,0,0,100.00,1,0,0,100.00
Sam Gagner,EDM,C,28,20.5,0,1,1,0,1,25.00,5,0.00,0.55,6,5,2,2,0,1,0,0,0,0,0,0,1,0,0,2,0,2,5,28.57,39,4,90.70,31,3,91.18,27,3,90.00,4,0,100.00,3.21,0.04,98.71,22,0,100.00,11,0,100.00,2,0,100.00,11,0,100.00,0,0,-,25,2,92.59,2,0,100.00,14.81,100.00,1.148,7,1,1,28,87.50,17,2,1,94.44
Sam Lafferty,VAN,C,79,30.683333333333,0,0,0,0,0,0.00,3,0.00,0.64,5,4,5,3,0,1,0,0,0,0,0,0,1,0,2,3,0,5,11,31.25,42,9,82.35,28,9,75.68,20,8,71.43,1,1,50.00,3,0.37,89.02,26,2,92.86,13,2,86.67,0,1,0.00,13,0,100.00,1,0,100.00,22,5,81.48,0,0,-,5.00,87.50,0.925,15,6,2,32,88.24,19,10,2,90.48
Sam Malinski,COL,D,23,11.1,1,1,0,1,2,100.00,1,100.00,0.12,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,17,1,94.44,14,1,93.33,8,1,88.89,2,0,100.00,1.35,0,99.96,9,0,100.00,5,0,100.00,1,0,100.00,4,0,100.00,0,0,-,9,0,100.00,1,0,100.00,25.00,100.00,1.250,1,1,1,21,50.00,2,2,1,66.67
Sam Poulin,PIT,RW,3,0.25,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,-,-,-,0,0,0,2,-,0,0,0,-
Sam Reinhart,FLA,C,82,308.2,27,7,3,4,34,68.00,80,33.75,18.51,155,127,135,81,0,19,6,3,3,0,0,0,3,2,1,16,1,36,48,42.86,676,69,90.74,497,62,88.91,347,47,88.07,50,7,87.72,55.45,3.53,94.02,417,25,94.34,207,12,94.52,34,5,87.18,210,13,94.17,12,2,85.71,409,25,94.24,4,0,100.00,14.41,85.11,0.995,164,27,0,21,100.00,290,38,7,97.64
Sam Steel,DAL,C,77,4.2166666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.00,5,1,83.33,5,1,83.33,2,1,66.67,0,0,-,0.86,0,99.92,5,0,100.00,3,0,100.00,0,0,-,2,0,100.00,0,0,-,3,0,100.00,0,0,-,0.00,100.00,1.000,2,2,0,15,100.00,3,2,0,100.00
Sammy Blais,STL,LW,53,12.733333333333,0,0,0,0,0,-,2,0.00,0.26,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-,18,3,85.71,15,3,83.33,10,2,83.33,0,0,-,1.41,0.19,88.07,11,2,84.62,5,0,100.00,0,0,-,6,2,75.00,0,0,-,8,0,100.00,0,0,-,0.00,100.00,1.000,2,2,0,18,100.00,4,6,0,100.00
Sammy Walker,MIN,C,4,0.18333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,1,0,100.00,0,0,-,-,-,-,2,0,0,0,100.00,2,0,0,100.00
Samuel Bolduc,NYI,D,34,8.4833333333333,1,0,0,0,1,100.00,3,33.33,0.18,5,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-,10,2,83.33,6,2,75.00,4,2,66.67,1,0,100.00,0.37,0.15,71.60,4,1,80.00,2,1,66.67,0,0,-,2,0,100.00,0,0,-,8,1,88.89,1,0,100.00,25.00,100.00,1.250,2,2,0,10,100.00,3,2,0,100.00
Samuel Fagemo,"LAK, NSH",LW,8,10,1,0,0,0,1,50.00,3,33.33,0.18,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,16,2,88.89,14,2,87.50,13,2,86.67,2,0,100.00,1.66,0.04,97.71,11,0,100.00,4,0,100.00,1,0,100.00,7,0,100.00,1,0,100.00,10,1,90.91,0,0,-,15.38,100.00,1.154,4,1,0,7,100.00,10,1,0,100.00
Samuel Girard,COL,D,59,48.466666666667,0,1,1,0,1,50.00,3,0.00,0.27,4,3,3,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,-,50,12,80.65,36,11,76.60,26,8,76.47,2,1,66.67,4.21,0.79,84.19,28,5,84.85,16,2,88.89,0,1,0.00,12,3,80.00,0,0,-,31,6,83.78,2,0,100.00,7.69,87.50,0.952,11,5,4,66,73.33,21,7,6,77.78
Samuel Laberge,NJD,LW,2,0.11666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,1,0.00,0,0,-,-,-,-,0,0,1,0,0.00,0,0,1,0.00
Santeri Hatakka,NJD,D,12,0.05,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,-,-,-,0,0,0,1,-,0,0,0,-
Scott Laughton,PHI,C,82,110.5,1,4,2,2,5,62.50,19,5.26,2.19,39,29,18,9,0,3,0,0,0,0,0,0,1,0,2,2,1,30,28,51.72,174,29,85.71,122,27,81.88,89,24,78.76,8,0,100.00,10.98,1.67,86.77,85,12,87.63,38,7,84.44,2,0,100.00,47,5,90.38,2,0,100.00,127,7,94.78,4,0,100.00,8.99,100.00,1.090,51,7,1,86,98.08,79,13,3,96.34
Scott Mayfield,NYI,D,41,0.73333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,3,0,100.00,3,0,100.00,3,0,100.00,0,0,-,0.1,0,100.00,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,1,0,100.00,0,0,-,0.00,-,0.00,0,0,0,8,-,0,0,0,-
Scott Perunovich,STL,D,54,118.81666666667,0,6,3,3,6,50.00,7,0.00,0.71,14,10,9,0,0,1,0,0,0,0,0,0,1,1,0,5,2,0,0,-,197,27,87.95,144,25,85.21,94,20,82.46,12,0,100.00,14.45,1.61,90.00,108,12,90.00,40,4,90.91,6,0,100.00,68,8,89.47,4,0,100.00,143,5,96.62,2,0,100.00,12.77,100.00,1.128,50,9,0,69,100.00,91,17,3,96.81
Sean Couturier,PHI,C,74,179.71666666667,3,4,3,1,7,46.67,34,8.82,5.64,56,42,38,25,0,7,0,0,0,0,0,0,4,1,3,5,0,99,75,56.90,321,41,88.67,225,39,85.23,159,35,81.96,15,2,88.24,22.27,2.12,91.30,163,18,90.06,58,6,90.63,8,1,88.89,105,12,89.74,4,1,80.00,245,11,95.70,3,0,100.00,9.43,94.29,1.037,102,14,3,52,97.14,162,18,8,95.29
Sean Durzi,ARI,D,76,249.3,3,13,4,9,16,42.11,33,9.09,2.68,87,46,31,0,0,8,17,3,1,1,1,2,9,2,4,7,3,0,0,-,402,63,86.45,312,57,84.55,218,45,82.89,38,3,92.68,32.87,3.65,90.00,226,29,88.63,81,9,90.00,14,2,87.50,145,20,87.88,10,1,90.91,279,18,93.94,14,0,100.00,17.43,93.33,1.108,105,17,3,23,97.22,224,25,9,96.14
Sean Kuraly,CBJ,C,62,3.2833333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,100.00,1,1,50.00,0,1,0.00,0,0,-,0,0,-,0,0.04,0.00,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,2,1,66.67,0,0,-,-,-,-,1,0,2,21,33.33,1,0,2,33.33
Sean Monahan,"MTL, WPG",C,83,272.73333333333,9,12,8,4,21,51.22,44,20.45,9.9,73,62,68,42,0,9,2,1,1,0,0,0,3,4,3,5,0,129,113,53.31,469,58,88.99,358,54,86.89,262,48,84.52,41,5,89.13,38.83,3.43,91.88,269,27,90.88,115,12,90.55,25,1,96.15,154,15,91.12,10,4,71.43,350,12,96.69,6,0,100.00,15.65,89.58,1.052,151,17,1,22,99.34,290,30,5,98.31
