Player,Team,Position,GP,TOI,Goals,Total Assists,First Assists,Second Assists,Total Points,IPP,Shots,SH%,ixG,iCF,iFF,iSCF,iHDCF,Rush Attempts,Rebounds Created,PIM,Total Penalties,Minor,Major,Misconduct,Penalties Drawn,Giveaways,Takeaways,Hits,Hits Taken,Shots Blocked,Faceoffs Won,Faceoffs Lost,Faceoffs %,CF,CA,CF%,FF,FA,FF%,SF,SA,SF%,GF,GA,GF%,xGF,xGA,xGF%,SCF,SCA,SCF%,HDCF,HDCA,HDCF%,HDGF,HDGA,HDGF%,MDCF,MDCA,MDCF%,MDGF,MDGA,MDGF%,LDCF,LDCA,LDCF%,LDGF,LDGA,LDGF%,On-Ice SH%,On-Ice SV%,PDO,Off. Zone Starts,Neu. Zone Starts,Def. Zone Starts,On The Fly Starts,Off. Zone Start %,Off. Zone Faceoffs,Neu. Zone Faceoffs,Def. Zone Faceoffs,Off. Zone Faceoff %
Kailer Yamamoto,SEA,RW,59,4.0333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-,0,1,0.00,0,1,0.00,0,1,0.00,0,1,0.00,0,0.1,0.00,0,1,0.00,0,1,0.00,0,1,0.00,0,0,-,0,0,-,0,0,-,0,0,-,-,0.00,0.00,0,1,0,4,-,0,2,0,-
Kasperi Kapanen,STL,RW,73,88.45,1,1,1,0,2,66.67,3,33.33,0.67,10,9,6,3,2,0,2,1,1,0,0,0,0,0,2,1,2,2,4,33.33,26,150,14.77,24,124,16.22,16,86,15.69,3,14,17.65,1.53,13.48,10.16,14,99,12.39,7,47,12.96,3,7,30.00,7,52,11.86,0,4,0.00,6,71,7.79,0,3,0.00,18.75,83.72,1.025,4,11,33,95,10.81,5,16,43,10.42
Keegan Kolesar,VGK,RW,79,29.35,1,1,1,0,2,100.00,1,100.00,0.1,1,1,1,0,0,0,2,1,1,0,0,0,0,1,3,1,3,1,2,33.33,5,49,9.26,5,29,14.71,4,16,20.00,2,1,66.67,0.25,2.65,8.51,3,25,10.71,1,6,14.29,0,1,0.00,2,19,9.52,2,0,100.00,3,31,8.82,0,0,-,50.00,93.75,1.438,3,6,6,44,33.33,4,7,8,33.33
Kent Johnson,CBJ,C,42,0.73333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,-,-,-,0,0,0,1,-,0,0,0,-
Kevin Bahl,NJD,D,82,148.35,0,0,0,0,0,-,2,0.00,0,2,2,0,0,1,0,4,2,2,0,0,1,3,4,6,0,20,0,0,-,30,262,10.27,24,185,11.48,16,127,11.19,0,21,0.00,1.33,18.64,6.68,8,136,5.56,5,55,8.33,0,9,0.00,3,81,3.57,0,4,0.00,14,177,7.33,0,8,0.00,0.00,83.46,0.835,1,15,71,109,1.39,5,28,113,4.24
Kevin Fiala,LAK,LW,82,2.8333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,4,0.00,0,2,0.00,0,2,0.00,0,0,-,0,0.3,0.00,0,2,0.00,0,2,0.00,0,0,-,0,0,-,0,0,-,0,3,0.00,0,0,-,-,100.00,1.00,1,2,1,8,50.00,0,2,1,0.00
Kevin Hayes,STL,RW,79,15.366666666667,0,0,0,0,0,-,2,0.00,0.32,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,19,9,67.86,3,30,9.09,3,25,10.71,2,18,10.00,0,0,-,0.49,2.85,14.65,3,19,13.64,3,7,30.00,0,0,-,0,12,0.00,0,0,-,0,20,0.00,0,0,-,0.00,100.00,1.000,0,1,24,24,0.00,1,1,29,3.33
Kevin Korchinski,CHI,D,76,15.466666666667,0,0,0,0,0,0.00,0,-,0.13,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-,6,15,28.57,5,9,35.71,2,3,40.00,1,0,100.00,0.46,0.94,32.81,4,7,36.36,0,4,0.00,0,0,-,4,3,57.14,1,0,100.00,2,10,16.67,0,0,-,50.00,100.00,1.500,3,2,4,35,42.86,4,3,5,44.44
Kevin Labanc,SJS,RW,46,0.3,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,-,-,-,0,0,0,1,-,0,0,0,-
Kevin Rooney,CGY,C,33,85.816666666667,0,0,0,0,0,-,4,0.00,0.37,5,4,3,2,2,0,2,1,1,0,0,2,1,3,5,0,10,6,15,28.57,18,165,9.84,16,115,12.21,15,72,17.24,0,15,0.00,0.79,10.84,6.81,6,91,6.19,3,27,10.00,0,2,0.00,3,64,4.48,0,6,0.00,5,146,3.31,0,7,0.00,0.00,79.17,0.792,2,5,79,27,2.47,3,7,117,2.50
Kevin Shattenkirk,BOS,D,61,7.1166666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,-,1,6,14.29,1,4,20.00,1,4,20.00,0,0,-,0.05,0.35,13.10,1,4,20.00,0,1,0.00,0,0,-,1,3,25.00,0,0,-,0,3,0.00,0,0,-,0.00,100.00,1.000,0,1,4,23,0.00,0,1,5,0.00
Kevin Stenlund,FLA,C,81,220.46666666667,2,0,0,0,2,100.00,14,14.29,1.3,22,17,8,3,5,0,2,1,1,0,0,0,3,14,9,5,24,100,123,44.84,50,356,12.32,40,250,13.79,31,186,14.29,2,28,6.67,2.29,25.57,8.22,15,171,8.06,5,81,5.81,2,12,14.29,10,90,10.00,0,8,0.00,18,270,6.25,0,8,0.00,6.45,84.95,0.914,5,27,158,140,3.07,14,35,190,6.86
Kiefer Sherwood,NSH,LW,68,22.9,0,0,0,0,0,-,5,0.00,0.19,6,6,3,0,1,0,0,0,0,0,0,0,0,3,2,2,2,0,0,-,9,18,33.33,6,13,31.58,5,10,33.33,0,1,0.00,0.19,1.03,15.35,5,11,31.25,0,2,0.00,0,0,-,5,9,35.71,0,0,-,1,8,11.11,0,1,0.00,0.00,90.00,0.900,0,1,1,44,0.00,0,1,2,0.00
Kirby Dach,MTL,C,2,0.25,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,1,0.00,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,1,0.00,0,0,-,-,-,-,0,0,1,1,0.00,0,0,1,0.00
Kirill Kaprizov,MIN,LW,75,3.3833333333333,0,0,0,0,0,-,0,-,0.01,1,1,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,-,1,3,25.00,1,3,25.00,0,3,0.00,0,0,-,0.01,0.26,4.17,0,3,0.00,0,1,0.00,0,0,-,0,2,0.00,0,0,-,1,2,33.33,0,0,-,-,100.00,1.00,0,0,1,10,0.00,0,0,2,0.00
Kirill Marchenko,CBJ,RW,78,6.1,0,0,0,0,0,-,1,0.00,0.13,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.00,1,10,9.09,1,6,14.29,1,2,33.33,0,0,-,0.13,0.32,29.48,1,3,25.00,1,0,100.00,0,0,-,0,3,0.00,0,0,-,1,7,12.50,0,0,-,0.00,100.00,1.000,3,0,0,14,100.00,3,0,0,100.00
Klim Kostin,"DET, SJS",C,52,1.95,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,4,0.00,0,4,0.00,0,3,0.00,0,0,-,0,0.55,0.00,0,3,0.00,0,1,0.00,0,0,-,0,2,0.00,0,0,-,0,2,0.00,0,0,-,-,100.00,1.00,0,0,1,3,0.00,1,0,1,50.00
Kris Letang,PIT,D,82,207.6,0,1,1,0,1,50.00,7,0.00,0.11,9,8,2,1,3,0,4,2,2,0,0,1,4,4,16,3,27,0,0,-,53,360,12.83,48,260,15.58,42,176,19.27,2,22,8.33,2.79,24.42,10.24,19,190,9.09,10,63,13.70,1,10,9.09,9,127,6.62,0,7,0.00,15,274,5.19,0,4,0.00,4.76,87.50,0.923,1,24,141,72,0.70,7,35,249,2.73
Kurtis MacDermid,"COL, NJD","D, LW",45,0.76666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,-,-,-,0,0,0,0,-,0,0,0,-
Kyle Burroughs,SJS,D,73,79.983333333333,0,0,0,0,0,-,2,0.00,0.06,3,2,1,0,0,0,2,1,1,0,0,1,1,1,4,1,17,0,0,-,12,140,7.89,10,97,9.35,6,62,8.82,0,13,0.00,0.8,10.18,7.28,7,89,7.29,3,32,8.57,0,7,0.00,4,57,6.56,0,6,0.00,2,76,2.56,0,0,-,0.00,79.03,0.790,1,5,40,77,2.44,2,7,49,3.92
Kyle Connor,WPG,LW,65,9.6833333333333,0,0,0,0,0,-,0,-,0.07,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.00,4,14,22.22,4,11,26.67,3,8,27.27,0,0,-,0.17,1.2,12.49,1,10,9.09,0,5,0.00,0,0,-,1,5,16.67,0,0,-,5,7,41.67,0,0,-,0.00,100.00,1.000,2,5,2,28,50.00,3,5,3,50.00
Kyle MacLean,NYI,C,32,1.4,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.00,0,1,0.00,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,3,0.00,0,0,-,-,-,-,0,0,2,0,0.00,0,0,2,0.00
Kyle Okposo,"BUF, FLA",RW,67,52.466666666667,1,0,0,0,1,100.00,3,33.33,0.19,6,4,3,0,0,1,0,0,0,0,0,0,0,2,3,1,3,5,19,20.83,14,102,12.07,11,78,12.36,8,54,12.90,1,8,11.11,0.78,6.95,10.07,7,64,9.86,2,22,8.33,0,2,0.00,5,42,10.64,1,5,16.67,7,64,9.86,0,1,0.00,12.50,85.19,0.977,0,4,30,65,0.00,1,5,38,2.56
Kyle Palmieri,NYI,C,82,49.066666666667,0,0,0,0,0,-,3,0.00,0.31,4,4,2,1,1,1,0,0,0,0,0,1,1,3,3,1,7,0,0,-,8,115,6.50,8,78,9.30,5,55,8.33,0,5,0.00,0.6,7.67,7.29,3,59,4.84,2,21,8.70,0,3,0.00,1,38,2.56,0,1,0.00,3,69,4.17,0,1,0.00,0.00,90.91,0.909,0,7,28,59,0.00,0,9,40,0.00
Landon Slaggert,CHI,LW,16,9.7,0,0,0,0,0,-,0,-,0.06,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0.00,3,11,21.43,2,9,18.18,1,6,14.29,0,1,0.00,0.06,0.99,5.80,2,7,22.22,0,5,0.00,0,1,0.00,2,2,50.00,0,0,-,0,4,0.00,0,0,-,0.00,83.33,0.833,0,3,2,14,0.00,0,3,3,0.00
Lars Eller,PIT,C,82,179.01666666667,1,1,1,0,2,66.67,18,5.56,2.28,22,21,12,6,6,2,2,1,1,0,0,2,5,19,4,2,16,70,80,46.67,58,322,15.26,56,234,19.31,45,155,22.50,3,20,13.04,5.23,22.31,18.99,29,176,14.15,18,69,20.69,1,13,7.14,11,107,9.32,1,3,25.00,14,214,6.14,0,4,0.00,6.67,87.10,0.938,4,20,121,144,3.20,7,29,159,4.22
Lawson Crouse,ARI,LW,81,173.08333333333,0,1,1,0,1,50.00,5,0.00,0.4,12,8,5,3,7,0,0,0,0,0,0,1,2,5,6,1,11,4,2,66.67,38,329,10.35,31,251,10.99,23,171,11.86,2,20,9.09,1.85,23.84,7.19,14,180,7.22,9,68,11.69,2,7,22.22,5,112,4.27,0,6,0.00,13,209,5.86,0,7,0.00,8.70,88.30,0.970,6,23,99,169,5.71,9,32,124,6.77
Leo Carlsson,ANA,C,55,9.9833333333333,0,0,0,0,0,-,0,-,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,50.00,2,10,16.67,0,9,0.00,0,7,0.00,0,0,-,0,1.48,0.00,0,5,0.00,0,3,0.00,0,0,-,0,2,0.00,0,0,-,3,6,33.33,0,0,-,-,100.00,1.00,2,0,4,33,33.33,2,1,5,28.57
Leon Draisaitl,EDM,C,81,44.033333333333,0,2,2,0,2,100.00,0,-,0.05,1,1,1,0,0,0,4,2,2,0,0,0,2,4,0,3,1,53,43,55.21,12,72,14.29,9,51,15.00,7,37,15.91,2,5,28.57,1.61,5.12,23.90,7,39,15.22,4,15,21.05,2,3,40.00,3,24,11.11,0,0,-,5,77,6.10,0,2,0.00,28.57,86.49,1.151,2,7,83,54,2.35,3,10,94,3.09
Liam Foudy,"CBJ, NSH",C,13,0.33333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,-,-,-,0,0,0,1,-,0,0,0,-
Liam O'Brien,ARI,C,75,15.883333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0.00,4,22,15.38,3,18,14.29,3,15,16.67,0,3,0.00,0.09,1.53,5.61,1,10,9.09,0,4,0.00,0,1,0.00,1,6,14.29,0,1,0.00,2,17,10.53,0,1,0.00,0.00,80.00,0.800,1,3,4,25,20.00,2,3,6,25.00
Logan Cooley,ARI,C,82,31.3,1,0,0,0,1,100.00,3,33.33,0.35,3,3,3,1,1,0,0,0,0,0,0,0,0,2,0,3,1,3,10,23.08,11,48,18.64,9,39,18.75,8,23,25.81,1,5,16.67,0.91,4.03,18.37,7,35,16.67,4,15,21.05,0,4,0.00,3,20,13.04,1,1,50.00,3,20,13.04,0,0,-,12.50,78.26,0.908,2,3,12,56,14.29,3,6,12,20.00
Logan Couture,SJS,C,6,12.8,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,66.67,2,26,7.14,2,19,9.52,2,13,13.33,0,2,0.00,0,1.79,0.13,0,14,0.00,0,5,0.00,0,0,-,0,9,0.00,0,1,0.00,0,16,0.00,0,1,0.00,0.00,84.62,0.846,0,2,8,9,0.00,0,3,12,0.00
Logan O'Connor,COL,RW,57,130.18333333333,3,0,0,0,3,100.00,8,37.50,1.09,14,11,8,5,2,2,2,1,1,0,0,1,1,11,1,0,9,19,28,40.43,38,204,15.70,32,150,17.58,27,116,18.88,3,16,15.79,1.91,17.44,9.88,14,124,10.14,7,57,10.94,3,7,30.00,7,67,9.46,0,7,0.00,10,145,6.45,0,2,0.00,11.11,86.21,0.973,5,18,91,94,5.21,6,24,114,5.00
Logan Stankoven,DAL,C,24,0.16666666666667,0,0,0,0,0,0.00,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,1,1,50.00,1,1,50.00,1,0,100.00,1,0,100.00,0.09,0.03,73.33,1,0,100.00,1,0,100.00,1,0,100.00,0,0,-,0,0,-,0,1,0.00,0,0,-,100.00,-,1.00,0,0,0,2,-,0,0,0,-
Logan Stanley,WPG,D,25,25.75,0,0,0,0,0,-,2,0.00,0.1,3,3,2,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,-,12,51,19.05,11,34,24.44,7,26,21.21,0,2,0.00,0.68,3.78,15.17,7,27,20.59,1,11,8.33,0,1,0.00,6,16,27.27,0,1,0.00,4,24,14.29,0,0,-,0.00,92.31,0.923,0,2,11,27,0.00,2,3,12,14.29
Louie Belpedio,PHI,D,12,7.6,0,0,0,0,0,-,1,0.00,0.03,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,-,2,18,10.00,2,11,15.38,2,4,33.33,0,1,0.00,0.06,0.79,6.58,0,10,0.00,0,4,0.00,0,0,-,0,6,0.00,0,1,0.00,2,9,18.18,0,0,-,0.00,75.00,0.750,0,0,1,9,0.00,0,0,1,0.00
Louis Crevier,CHI,D,24,25.366666666667,0,0,0,0,0,-,0,-,0.07,1,1,0,0,0,0,2,1,1,0,0,0,0,0,1,0,2,0,0,-,9,39,18.75,8,29,21.62,6,23,20.69,0,3,0.00,0.44,3.3,11.84,2,23,8.00,1,13,7.14,0,3,0.00,1,10,9.09,0,0,-,5,27,15.63,0,0,-,0.00,86.96,0.870,1,3,12,29,7.69,2,5,18,10.00
Lucas Condotta,MTL,LW,3,1.2833333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.00,0,3,0.00,0,2,0.00,0,0,-,0,0,-,0,0.18,0.00,0,1,0.00,0,1,0.00,0,0,-,0,0,-,0,0,-,0,3,0.00,0,0,-,-,-,-,0,0,1,2,0.00,0,0,1,0.00
Lucas Johansen,WSH,D,6,2.2333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-,0,5,0.00,0,3,0.00,0,1,0.00,0,0,-,0,0.32,0.00,0,1,0.00,0,1,0.00,0,0,-,0,0,-,0,0,-,0,4,0.00,0,0,-,-,100.00,1.00,0,0,0,4,-,0,0,0,-
Lucas Raymond,DET,LW,82,9.9333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,-,2,12,14.29,1,10,9.09,1,8,11.11,0,1,0.00,0,0.8,0.16,0,5,0.00,0,2,0.00,0,0,-,0,3,0.00,0,0,-,1,10,9.09,0,1,0.00,0.00,87.50,0.875,1,4,5,25,16.67,1,4,6,14.29
Lukas Reichel,CHI,LW,65,8.9666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.00,0,20,0.00,0,15,0.00,0,10,0.00,0,2,0.00,0,1.58,0.00,0,14,0.00,0,7,0.00,0,2,0.00,0,7,0.00,0,0,-,0,10,0.00,0,0,-,-,80.00,0.80,0,0,4,15,0.00,1,0,5,16.67
Lukas Rousek,BUF,RW,15,0.016666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,-,-,-,0,0,0,1,-,0,0,0,-
Luke Evangelista,NSH,RW,80,0.1,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,-,-,-,0,0,0,3,-,0,0,0,-
Luke Glendening,TBL,C,81,184.7,1,0,0,0,1,33.33,9,11.11,1,11,9,7,4,1,1,2,1,1,0,0,1,1,3,3,6,13,100,105,48.78,43,296,12.68,37,219,14.45,36,158,18.56,3,21,12.50,2.55,22.43,10.22,17,165,9.34,7,85,7.61,1,9,10.00,10,80,11.11,2,7,22.22,14,233,5.67,0,5,0.00,8.33,86.71,0.950,3,10,156,114,1.89,7,18,196,3.45
Luke Hughes,NJD,D,82,7.4166666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-,2,9,18.18,2,5,28.57,2,4,33.33,0,1,0.00,0.36,0.41,46.92,2,5,28.57,1,1,50.00,0,0,-,1,4,20.00,0,1,0.00,0,2,0.00,0,0,-,0.00,75.00,0.750,1,1,1,26,50.00,1,1,1,50.00
Luke Kunin,SJS,C,77,148.08333333333,0,0,0,0,0,-,7,0.00,0.24,8,7,2,0,0,0,4,2,2,0,0,2,1,6,2,0,16,29,54,34.94,25,342,6.81,24,244,8.96,22,162,11.96,0,22,0.00,0.89,22.88,3.75,8,181,4.23,3,75,3.85,0,11,0.00,5,106,4.50,0,8,0.00,4,231,1.70,0,3,0.00,0.00,86.42,0.864,3,12,98,103,2.97,3,20,132,2.22
Luke Schenn,NSH,D,63,99.55,0,0,0,0,0,0.00,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,13,1,11,0,0,-,17,142,10.69,17,116,12.78,12,84,12.50,1,13,7.14,1.04,11.98,7.97,9,90,9.09,5,38,11.63,0,5,0.00,4,52,7.14,1,2,33.33,6,75,7.41,0,6,0.00,8.33,84.52,0.929,1,7,28,102,3.45,4,15,45,8.16
MacKenzie Entwistle,CHI,RW,67,36.516666666667,0,0,0,0,0,-,3,0.00,0.56,4,4,4,3,1,0,0,0,0,0,0,0,1,1,2,0,1,10,10,50.00,13,54,19.40,11,41,21.15,9,33,21.43,0,7,0.00,1.06,4.66,18.57,8,37,17.78,4,17,19.05,0,4,0.00,4,20,16.67,0,2,0.00,0,25,0.00,0,1,0.00,0.00,78.79,0.788,1,3,17,45,5.56,1,6,20,4.76
MacKenzie Weegar,CGY,D,82,179.33333333333,0,2,0,2,2,40.00,4,0.00,0.11,4,4,0,0,1,0,4,1,1,0,0,2,6,4,15,4,45,0,0,-,56,348,13.86,49,240,16.96,38,155,19.69,5,25,16.67,2.81,23.82,10.56,23,183,11.17,8,68,10.53,2,11,15.38,15,115,11.54,3,7,30.00,20,252,7.35,0,7,0.00,13.16,83.87,0.970,0,10,79,141,0.00,5,20,155,3.13
Maksymilian Szuber,ARI,D,1,0.13333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,-,-,-,0,0,0,1,-,0,0,0,-
Marat Khusnutdinov,MIN,C,16,19.466666666667,0,0,0,0,0,-,0,-,0.14,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,100.00,5,30,14.29,4,24,14.29,2,18,10.00,0,2,0.00,0.45,2.06,17.86,3,14,17.65,1,6,14.29,0,1,0.00,2,8,20.00,0,0,-,3,22,12.00,0,1,0.00,0.00,88.89,0.889,0,0,12,14,0.00,2,2,13,13.33
Marc Del Gaizo,NSH,D,9,12.95,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-,4,17,19.05,4,12,25.00,1,7,12.50,0,1,0.00,0.19,1.02,15.41,2,10,16.67,0,3,0.00,0,0,-,2,7,22.22,0,1,0.00,2,8,20.00,0,0,-,0.00,85.71,0.857,0,1,0,17,-,0,1,1,0.00
Marc Johnstone,PIT,RW,1,1.1666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,-,-,-,0,0,0,2,-,0,0,0,-
Marc McLaughlin,BOS,C,1,1.4833333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,1,0,100.00,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,-,-,-,0,0,0,2,-,0,0,1,0.00
Marc Staal,PHI,D,35,33.2,0,0,0,0,0,0.00,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,4,0,0,-,14,60,18.92,11,46,19.30,8,32,20.00,2,8,20.00,0.78,5.39,12.65,5,31,13.89,3,14,17.65,2,5,28.57,2,17,10.53,0,0,-,6,45,11.76,0,3,0.00,25.00,75.00,1.000,1,4,20,36,4.76,4,8,24,14.29
Marc-Edouard Vlasic,SJS,D,57,89.45,0,0,0,0,0,-,6,0.00,0.14,6,6,1,1,3,0,0,0,0,0,0,1,2,2,1,0,17,0,0,-,17,175,8.85,15,127,10.56,12,87,12.12,0,12,0.00,0.74,12.19,5.73,7,83,7.78,3,34,8.11,0,4,0.00,4,49,7.55,0,4,0.00,3,123,2.38,0,4,0.00,0.00,86.21,0.862,2,7,43,68,4.44,5,12,61,7.58
Marco Rossi,MIN,C,82,8.6666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.00,1,16,5.88,1,14,6.67,0,9,0.00,0,1,0.00,0.01,1.73,0.65,0,12,0.00,0,9,0.00,0,1,0.00,0,3,0.00,0,0,-,1,9,10.00,0,0,-,-,88.89,0.89,0,1,7,21,0.00,0,1,7,0.00
Marco Scandella,STL,D,65,67.55,1,0,0,0,1,100.00,2,50.00,0.18,3,2,1,1,0,0,0,0,0,0,0,0,1,6,2,0,4,0,0,-,16,94,14.55,14,69,16.87,7,47,12.96,1,8,11.11,1.11,7.47,12.95,9,55,14.06,4,26,13.33,1,4,20.00,5,29,14.71,0,2,0.00,5,60,7.69,0,2,0.00,14.29,82.98,0.973,1,3,32,75,3.03,1,6,37,2.63
Marcus Foligno,MIN,LW,55,116.61666666667,0,1,1,0,1,100.00,4,0.00,0.28,4,4,2,1,2,0,0,0,0,0,0,1,1,2,4,0,9,1,1,50.00,23,237,8.85,20,180,10.00,18,133,11.92,1,17,5.56,0.94,18.87,4.73,6,129,4.44,3,61,4.69,0,9,0.00,3,68,4.23,1,2,33.33,7,177,3.80,0,6,0.00,5.56,87.22,0.928,3,18,94,64,3.09,5,21,135,3.57
Marcus Johansson,MIN,LW,78,27,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,2,1,1,0,0,2,0,2,0,0,2,0,2,0.00,2,52,3.70,2,37,5.13,2,29,6.45,0,6,0.00,0.04,3.95,0.90,0,32,0.00,0,14,0.00,0,2,0.00,0,18,0.00,0,3,0.00,1,26,3.70,0,1,0.00,0.00,79.31,0.793,0,2,8,38,0.00,0,2,11,0.00
Marcus Pettersson,PIT,D,82,219.66666666667,0,0,0,0,0,0.00,8,0.00,0.19,9,9,2,0,3,1,2,1,1,0,0,0,4,2,14,1,31,0,0,-,44,402,9.87,42,283,12.92,35,185,15.91,1,22,4.35,2.71,26.74,9.19,16,224,6.67,7,74,8.64,0,11,0.00,9,150,5.66,0,9,0.00,15,297,4.81,0,2,0.00,2.86,88.11,0.910,3,17,145,71,2.03,8,28,275,2.83
Mario Ferraro,SJS,D,78,243.28333333333,0,0,0,0,0,0.00,4,0.00,0.02,4,4,0,0,2,0,0,0,0,0,0,0,6,1,6,2,49,0,0,-,41,541,7.04,36,405,8.16,28,272,9.33,2,40,4.76,2.12,41.65,4.85,18,313,5.44,9,131,6.43,0,18,0.00,9,182,4.71,2,14,12.50,9,362,2.43,0,8,0.00,7.14,85.29,0.924,1,18,143,41,0.69,6,31,263,2.23
Mark Friedman,VAN,D,23,2.6666666666667,0,0,0,0,0,-,1,0.00,0.14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,-,1,7,12.50,1,4,20.00,1,3,25.00,0,1,0.00,0.14,0.26,35.52,1,4,20.00,0,0,-,0,0,-,1,4,20.00,0,1,0.00,0,3,0.00,0,0,-,0.00,66.67,0.667,0,0,2,5,0.00,0,0,2,0.00
