Player,Team,Position,GP,TOI,Goals,Total Assists,First Assists,Second Assists,Total Points,IPP,Shots,SH%,ixG,iCF,iFF,iSCF,iHDCF,Rush Attempts,Rebounds Created,PIM,Total Penalties,Minor,Major,Misconduct,Penalties Drawn,Giveaways,Takeaways,Hits,Hits Taken,Shots Blocked,Faceoffs Won,Faceoffs Lost,Faceoffs %,CF,CA,CF%,FF,FA,FF%,SF,SA,SF%,GF,GA,GF%,xGF,xGA,xGF%,SCF,SCA,SCF%,HDCF,HDCA,HDCF%,HDGF,HDGA,HDGF%,MDCF,MDCA,MDCF%,MDGF,MDGA,MDGF%,LDCF,LDCA,LDCF%,LDGF,LDGA,LDGF%,On-Ice SH%,On-Ice SV%,PDO,Off. Zone Starts,Neu. Zone Starts,Def. Zone Starts,On The Fly Starts,Off. Zone Start %,Off. Zone Faceoffs,Neu. Zone Faceoffs,Def. Zone Faceoffs,Off. Zone Faceoff %
Justin Robidas,CAR,C,2,0.43333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,1,0.00,0,0,-,-,-,-,0,0,1,1,0.00,0,0,1,0.00
Juuso Parssinen,"COL, NSH, NYR",C,48,1.5,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,1,0.00,0,1,0.00,0,1,0.00,0,0,-,0,0.15,0.00,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,1,0.00,0,0,-,-,100.00,1.00,0,0,0,4,-,0,0,0,-
Juuso Valimaki,UTA,D,43,44.616666666667,0,0,0,0,0,-,1,0.00,0.01,1,1,0,0,1,0,0,0,0,0,0,0,0,2,1,0,8,0,0,-,11,76,12.64,7,55,11.29,6,37,13.95,0,7,0.00,0.23,5.77,3.91,3,45,6.25,2,19,9.52,0,3,0.00,1,26,3.70,0,3,0.00,1,38,2.56,0,1,0.00,0.00,81.08,0.811,0,1,13,69,0.00,0,1,16,0.00
K'Andre Miller,NYR,D,74,164.58333333333,0,0,0,0,0,0.00,9,0.00,0.37,12,10,5,0,2,1,2,1,1,0,0,0,11,5,6,2,18,0,0,-,65,219,22.89,58,168,25.66,46,118,28.05,7,17,29.17,5.19,17.76,22.60,31,133,18.90,10,59,14.49,3,6,33.33,21,74,22.11,1,9,10.00,23,133,14.74,2,2,50.00,15.22,85.59,1.008,2,15,89,121,2.20,9,24,138,6.12
Kaapo Kakko,"NYR, SEA",RW,79,0.73333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,2,1,66.67,1,0,100.00,1,0,100.00,0,0,-,0.04,0,100.00,1,0,100.00,1,0,100.00,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0.00,-,0.00,0,0,0,4,-,0,0,0,-
Kaedan Korczak,VGK,D,40,9.9666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-,5,15,25.00,4,12,25.00,2,8,20.00,0,1,0.00,1.2,1.43,45.66,2,7,22.22,2,2,50.00,0,0,-,0,5,0.00,0,1,0.00,3,9,25.00,0,0,-,0.00,87.50,0.875,0,0,1,14,0.00,1,0,1,50.00
Kaiden Guhle,MTL,D,55,118.13333333333,0,1,1,0,1,33.33,0,-,0.06,2,2,0,0,1,0,0,0,0,0,0,1,2,2,9,2,27,0,0,-,33,195,14.47,27,116,18.88,18,68,20.93,3,9,25.00,2.04,11.43,15.15,15,96,13.51,6,28,17.65,3,3,50.00,9,68,11.69,0,2,0.00,13,133,8.90,0,4,0.00,16.67,86.76,1.034,3,7,39,83,7.14,4,17,70,5.41
Kailer Yamamoto,UTA,RW,12,0.16666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,1,0.00,0,1,0.00,0,0,-,0,0,-,0,0.18,0.00,0,1,0.00,0,1,0.00,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,-,-,-,0,0,0,1,-,0,0,0,-
Karsen Dorwart,PHI,LW,5,1.6166666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-,0,1,0.00,0,1,0.00,0,1,0.00,0,0,-,0,0.04,0.00,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,1,0.00,0,0,-,-,100.00,1.00,0,0,0,3,-,0,0,0,-
Kasperi Kapanen,"EDM, STL",RW,66,46.066666666667,0,0,0,0,0,-,5,0.00,0.42,7,6,5,1,1,0,0,0,0,0,0,0,3,0,2,0,0,5,6,45.45,10,60,14.29,8,44,15.38,6,27,18.18,0,3,0.00,0.58,4.43,11.67,6,29,17.14,1,8,11.11,0,1,0.00,5,21,19.23,0,2,0.00,6,35,14.63,0,0,-,0.00,88.89,0.889,1,5,5,70,16.67,2,8,8,20.00
Keaton Middleton,COL,D,41,30.366666666667,0,0,0,0,0,0.00,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,2,0,0,-,6,37,13.95,6,28,17.65,4,15,21.05,1,2,33.33,0.38,2.38,13.63,4,19,17.39,0,8,0.00,0,0,-,4,11,26.67,1,2,33.33,2,22,8.33,0,0,-,25.00,86.67,1.117,1,1,5,40,16.67,1,2,9,10.00
Keegan Kolesar,VGK,RW,82,40.1,0,1,1,0,1,50.00,1,0.00,0.27,4,4,2,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,-,9,59,13.24,9,42,17.65,6,26,18.75,2,6,25.00,0.69,4.2,14.15,6,36,14.29,2,14,12.50,1,2,33.33,4,22,15.38,1,2,33.33,3,25,10.71,0,2,0.00,33.33,76.92,1.103,2,4,13,50,13.33,3,7,16,15.79
Kent Johnson,CBJ,C,68,35.7,1,2,1,1,3,100.00,2,50.00,0.29,5,4,3,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,-,11,52,17.46,10,36,21.74,7,22,24.14,3,6,33.33,0.7,3.38,17.07,6,30,16.67,1,15,6.25,1,3,25.00,5,15,25.00,2,2,50.00,4,27,12.90,0,1,0.00,42.86,72.73,1.156,1,5,13,49,7.14,2,6,17,10.53
Kevin Bahl,CGY,D,73,182.31666666667,0,0,0,0,0,0.00,2,0.00,0.21,4,3,1,1,1,0,10,1,0,0,1,0,8,1,10,1,23,0,0,-,38,372,9.27,33,288,10.28,28,194,12.61,4,29,12.12,2.99,29.39,9.24,18,218,7.63,8,91,8.08,4,11,26.67,10,127,7.30,0,10,0.00,11,301,3.53,0,8,0.00,14.29,85.05,0.993,2,19,137,64,1.44,3,33,243,1.22
Kevin Fiala,LAK,LW,81,1.55,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,1,1,50.00,0,1,0.00,0,1,0.00,0,0,-,0,0.08,0.00,0,1,0.00,0,0,-,0,0,-,0,1,0.00,0,0,-,0,0,-,0,0,-,-,100.00,1.00,0,2,0,5,-,1,2,1,50.00
Kevin Gravel,NSH,D,6,6.75,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-,1,11,8.33,1,8,11.11,1,7,12.50,0,3,0.00,0.15,1.16,11.64,1,8,11.11,0,3,0.00,0,0,-,1,5,16.67,0,1,0.00,0,3,0.00,0,2,0.00,0.00,57.14,0.571,0,0,0,9,-,0,0,1,0.00
Kevin Hayes,PIT,RW,64,22.15,0,1,1,0,1,100.00,0,-,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,2,1,2,12,8,60.00,3,33,8.33,2,28,6.67,2,23,8.00,1,5,16.67,0.07,3.06,2.30,1,20,4.76,0,6,0.00,0,1,0.00,1,14,6.67,1,4,20.00,2,21,8.70,0,0,-,50.00,78.26,1.283,0,2,15,20,0.00,1,2,18,5.26
Kevin Korchinski,CHI,D,16,1.3166666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-,0,5,0.00,0,2,0.00,0,0,-,0,0,-,0,0.33,0.00,0,4,0.00,0,2,0.00,0,0,-,0,2,0.00,0,0,-,0,2,0.00,0,0,-,-,-,-,0,0,0,3,-,0,0,1,0.00
Kevin Labanc,CBJ,RW,34,0.23333333333333,0,0,0,0,0,-,0,-,0.06,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-,2,0,100.00,2,0,100.00,1,0,100.00,0,0,-,0.22,0,100.00,2,0,100.00,0,0,-,0,0,-,2,0,100.00,0,0,-,0,0,-,0,0,-,0.00,-,0.00,0,0,0,2,-,0,0,0,-
Kevin Rooney,CGY,C,70,131.88333333333,0,1,1,0,1,100.00,8,0.00,0.35,12,9,2,0,2,1,2,1,1,0,0,1,3,1,3,2,11,41,46,47.13,28,232,10.77,23,165,12.23,20,117,14.60,1,19,5.00,1.1,16.38,6.29,9,128,6.57,2,51,3.77,1,11,8.33,7,77,8.33,0,5,0.00,11,199,5.24,0,3,0.00,5.00,83.76,0.888,3,9,124,67,2.36,5,23,175,2.78
Kevin Stenlund,UTA,C,82,215.4,1,0,0,0,1,50.00,9,11.11,1.35,17,15,6,0,2,2,2,1,1,0,0,2,8,3,3,3,12,135,88,60.54,40,413,8.83,34,296,10.30,22,199,9.95,2,29,6.45,2.18,35.23,5.83,10,236,4.07,2,107,1.83,0,16,0.00,8,129,5.84,1,7,12.50,14,285,4.68,0,6,0.00,9.09,85.43,0.945,2,20,207,96,0.96,4,27,282,1.40
Kiefer Sherwood,VAN,LW,78,113.7,1,1,1,0,2,100.00,11,9.09,0.71,14,13,4,1,0,1,0,0,0,0,0,1,0,1,10,3,2,7,9,43.75,28,167,14.36,25,126,16.56,19,90,17.43,2,11,15.38,1.96,13.12,13.01,13,98,11.71,4,38,9.52,2,4,33.33,9,60,13.04,0,4,0.00,10,71,12.35,0,3,0.00,10.53,87.78,0.983,3,7,10,155,23.08,5,15,11,31.25
Kirby Dach,MTL,C,57,2.6166666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-,2,3,40.00,1,1,50.00,1,1,50.00,0,0,-,0,0.08,0.71,0,1,0.00,0,0,-,0,0,-,0,1,0.00,0,0,-,1,2,33.33,0,0,-,0.00,100.00,1.000,2,1,2,6,50.00,2,1,2,50.00
Kirill Kaprizov,MIN,LW,41,0.25,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,1,0.00,0,0,-,0,0,-,0,0,-,0,0,-,0,1,0.00,0,0,-,0,0,-,0,1,0.00,0,0,-,0,0,-,0,0,-,-,-,-,0,1,0,2,-,0,1,0,-
Kirill Kudryavtsev,VAN,D,2,2.3833333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-,2,8,20.00,2,6,25.00,2,2,50.00,0,0,-,0.14,1.04,11.85,1,7,12.50,0,4,0.00,0,0,-,1,3,25.00,0,0,-,0,3,0.00,0,0,-,0.00,100.00,1.000,0,0,1,2,0.00,0,0,2,0.00
Kirill Marchenko,CBJ,RW,79,4.5666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-,2,6,25.00,1,3,25.00,1,1,50.00,0,1,0.00,0.01,1.88,0.35,0,2,0.00,0,0,-,0,0,-,0,2,0.00,0,1,0.00,1,4,20.00,0,0,-,0.00,0.00,0.000,0,1,0,22,-,1,1,0,100.00
Klim Kostin,SJS,C,35,1.5333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,2,2,50.00,0,1,0.00,0,0,-,0,0,-,0,0.27,0.00,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,2,0,100.00,0,0,-,-,-,-,1,0,0,1,100.00,2,0,0,100.00
Kris Letang,PIT,D,74,156.56666666667,1,0,0,0,1,50.00,6,16.67,0.1,8,7,0,0,1,0,6,2,2,0,0,3,5,2,8,2,10,0,0,-,24,268,8.22,21,198,9.59,18,140,11.39,2,22,8.33,1.19,18.86,5.92,8,149,5.10,5,61,7.58,0,10,0.00,3,88,3.30,0,9,0.00,10,202,4.72,0,3,0.00,11.11,84.29,0.954,2,23,109,64,1.80,6,28,165,3.51
Kurtis MacDermid,NJD,LW,23,0.066666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,-,-,-,0,0,0,1,-,0,0,0,-
Kyle Burroughs,LAK,D,33,11.45,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-,3,8,27.27,2,6,25.00,1,4,20.00,0,1,0.00,0.11,0.55,16.79,2,5,28.57,0,2,0.00,0,1,0.00,2,3,40.00,0,0,-,1,4,20.00,0,0,-,0.00,75.00,0.750,0,1,3,18,0.00,0,2,3,0.00
Kyle Connor,WPG,LW,82,65.333333333333,2,0,0,0,2,100.00,9,22.22,1.96,11,11,8,3,2,2,2,1,1,0,0,1,0,1,1,1,7,0,3,0.00,18,97,15.65,17,68,20.00,14,41,25.45,2,5,28.57,2.43,7.24,25.11,11,51,17.74,6,25,19.35,1,1,50.00,5,26,16.13,0,2,0.00,11,56,16.42,1,2,33.33,14.29,87.80,1.021,5,7,11,107,31.25,7,8,16,30.43
Kyle MacLean,NYI,C,81,23.7,0,0,0,0,0,-,3,0.00,0.48,5,5,3,1,0,1,2,1,1,0,0,0,1,0,1,1,1,13,9,59.09,11,34,24.44,11,28,28.21,8,21,27.59,0,11,0.00,1.03,3.05,25.27,5,20,20.00,1,7,12.50,0,3,0.00,4,13,23.53,0,4,0.00,6,24,20.00,0,4,0.00,0.00,47.62,0.476,3,4,17,19,15.00,5,4,21,19.23
Kyle Palmieri,NYI,C,82,85.933333333333,0,1,0,1,1,33.33,2,0.00,0.3,5,3,3,1,0,0,0,0,0,0,0,0,1,2,0,0,1,3,0,100.00,25,161,13.44,20,117,14.60,18,77,18.95,3,12,20.00,1.54,12.63,10.84,17,97,14.91,3,46,6.12,1,7,12.50,14,51,21.54,2,5,28.57,9,94,8.74,0,0,-,16.67,84.42,1.011,5,7,52,81,8.77,7,10,66,9.59
Landon Slaggert,CHI,LW,33,25.366666666667,0,0,0,0,0,0.00,3,0.00,0.52,4,4,4,4,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0.00,7,41,14.58,7,37,15.91,5,23,17.86,1,3,25.00,0.72,4.36,14.16,6,26,18.75,4,13,23.53,0,1,0.00,2,13,13.33,0,1,0.00,1,20,4.76,1,1,50.00,20.00,86.96,1.070,1,5,10,33,9.09,2,5,14,12.50
Lane Hutson,MTL,D,82,18.533333333333,0,0,0,0,0,-,0,-,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,-,6,28,17.65,4,23,14.81,3,18,14.29,0,1,0.00,0.24,2.5,8.92,3,18,14.29,1,8,11.11,0,0,-,2,10,16.67,0,1,0.00,4,13,23.53,0,0,-,0.00,94.44,0.944,1,1,5,35,16.67,2,1,7,22.22
Lars Eller,"PIT, WSH",C,80,83.366666666667,0,0,0,0,0,-,6,0.00,0.9,6,6,4,1,0,1,2,1,1,0,0,3,0,1,0,1,5,40,41,49.38,19,138,12.10,17,103,14.17,12,64,15.79,0,8,0.00,1.55,10.27,13.12,7,70,9.09,2,25,7.41,0,4,0.00,5,45,10.00,0,3,0.00,8,109,6.84,0,1,0.00,0.00,87.50,0.875,0,8,62,65,0.00,0,8,79,0.00
Lawson Crouse,UTA,LW,81,59.533333333333,0,0,0,0,0,-,2,0.00,0.01,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,9,1,1,50.00,16,98,14.04,13,65,16.67,11,45,19.64,0,9,0.00,0.47,7.56,5.83,4,55,6.78,2,22,8.33,0,4,0.00,2,33,5.71,0,1,0.00,9,44,16.98,0,4,0.00,0.00,80.00,0.800,2,2,13,98,13.33,9,3,17,34.62
Leo Carlsson,ANA,C,75,36.466666666667,1,1,1,0,2,100.00,2,50.00,0.16,2,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,11,17,39.29,6,43,12.24,5,36,12.20,4,21,16.00,2,5,28.57,0.41,3.34,10.97,3,19,13.64,3,6,33.33,2,3,40.00,0,13,0.00,0,0,-,2,34,5.56,0,2,0.00,50.00,76.19,1.262,1,8,12,49,7.69,1,10,17,5.56
Leon Draisaitl,EDM,C,70,3.85,0,0,0,0,0,-,1,0.00,0.03,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,85.71,2,3,40.00,1,2,33.33,1,2,33.33,0,0,-,0.03,0.08,24.73,0,1,0.00,0,0,-,0,0,-,0,1,0.00,0,0,-,2,5,28.57,0,0,-,0.00,100.00,1.000,2,1,5,29,28.57,2,1,7,22.22
Liam Ohgren,MIN,LW,24,0.066666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,-,-,-,0,0,0,1,-,0,0,0,-
Lian Bichsel,DAL,D,38,17.616666666667,0,0,0,0,0,-,0,-,0,1,0,1,0,0,0,2,1,1,0,0,0,0,0,5,0,2,0,0,-,3,25,10.71,2,22,8.33,2,18,10.00,0,4,0.00,0.24,3.02,7.26,3,17,15.00,1,13,7.14,0,3,0.00,2,4,33.33,0,0,-,0,20,0.00,0,1,0.00,0.00,77.78,0.778,0,1,14,25,0.00,0,1,20,0.00
Logan Cooley,UTA,C,75,87,0,0,0,0,0,0.00,4,0.00,0.22,8,6,1,1,1,0,2,1,1,0,0,3,1,4,4,2,7,10,8,55.56,18,162,10.00,13,109,10.66,7,80,8.05,1,11,8.33,0.83,12.46,6.23,7,96,6.80,4,39,9.30,0,4,0.00,3,57,5.00,1,6,14.29,6,73,7.59,0,1,0.00,14.29,86.25,1.005,3,5,22,126,12.00,5,9,30,14.29
Logan Mailloux,MTL,D,7,1.6,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,-,-,-,0,0,2,1,0.00,0,0,2,0.00
Logan O'Connor,COL,RW,80,158.75,0,1,1,0,1,33.33,10,0.00,1.15,15,12,10,6,0,1,0,0,0,0,0,2,0,2,2,6,10,20,20,50.00,46,236,16.31,39,178,17.97,31,124,20.00,3,24,11.11,2.4,18.33,11.59,21,119,15.00,9,55,14.06,0,8,0.00,12,64,15.79,2,8,20.00,12,194,5.83,1,8,11.11,9.68,80.65,0.903,1,16,96,116,1.03,4,24,140,2.78
Logan Stankoven,"CAR, DAL",C,78,1.1,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,-,-,-,0,0,1,3,0.00,0,0,1,0.00
Logan Stanley,WPG,D,63,78.05,0,0,0,0,0,0.00,2,0.00,0.08,2,2,0,0,1,0,4,2,2,0,0,2,5,1,5,3,11,0,0,-,11,140,7.28,11,107,9.32,9,72,11.11,1,16,5.88,1.52,10.8,12.38,5,68,6.85,4,25,13.79,0,4,0.00,1,43,2.27,0,6,0.00,3,105,2.78,1,6,14.29,11.11,77.78,0.889,0,2,43,73,0.00,2,5,62,3.13
Louis Crevier,CHI,D,32,48.216666666667,0,0,0,0,0,0.00,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,3,0,0,-,8,82,8.89,7,67,9.46,6,49,10.91,1,7,12.50,0.53,7.74,6.44,5,48,9.43,3,22,12.00,1,3,25.00,2,26,7.14,0,1,0.00,2,54,3.57,0,3,0.00,16.67,85.71,1.024,0,6,26,41,0.00,1,9,36,2.70
Luca Del Bel Belluz,CBJ,C,15,0.05,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,-,-,-,0,0,0,1,-,0,0,0,-
Lucas Carlsson,SJS,D,13,23.133333333333,0,0,0,0,0,-,2,0.00,0.06,2,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,0,0,-,5,43,10.42,4,30,11.76,3,24,11.11,0,1,0.00,0.22,3.04,6.85,2,23,8.00,0,7,0.00,0,1,0.00,2,16,11.11,0,0,-,3,25,10.71,0,0,-,0.00,95.83,0.958,0,2,6,17,0.00,2,3,11,15.38
Lucas Condotta,MTL,LW,7,1.75,0,0,0,0,0,-,0,-,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,2,2,50.00,1,1,50.00,0,1,0.00,0,0,-,0.11,0.03,76.25,1,0,100.00,1,0,100.00,0,0,-,0,0,-,0,0,-,0,2,0.00,0,0,-,-,100.00,1.00,0,0,0,4,-,0,0,0,-
Lucas Raymond,DET,LW,82,60.483333333333,1,0,0,0,1,100.00,4,25.00,0.18,9,6,2,0,3,0,0,0,0,0,0,1,0,0,0,1,2,0,2,0.00,15,96,13.51,12,67,15.19,9,46,16.36,1,6,14.29,0.5,7.55,6.25,5,59,7.81,1,21,4.55,0,3,0.00,4,38,9.52,1,2,33.33,5,53,8.62,0,1,0.00,11.11,86.96,0.981,2,5,37,63,5.13,2,9,44,4.35
Lukas Reichel,CHI,LW,70,11.433333333333,0,0,0,0,0,-,0,-,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.00,2,23,8.00,1,17,5.56,1,11,8.33,0,1,0.00,0.04,1.83,2.11,1,12,7.69,0,5,0.00,0,1,0.00,1,7,12.50,0,0,-,1,13,7.14,0,0,-,0.00,90.91,0.909,0,1,3,20,0.00,0,1,3,0.00
Luke Evangelista,NSH,RW,68,0.48333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,-,-,-,0,0,0,0,-,0,0,0,-
Luke Glendening,TBL,C,77,136.03333333333,1,1,1,0,2,100.00,8,12.50,0.45,10,9,4,2,1,0,0,0,0,0,0,1,2,1,2,2,13,75,79,48.70,30,228,11.63,28,170,14.14,22,117,15.83,2,19,9.52,1.74,17.4,9.11,13,123,9.56,7,54,11.48,2,8,20.00,6,69,8.00,0,7,0.00,8,168,4.55,0,4,0.00,9.09,83.76,0.929,7,12,117,74,5.65,7,18,137,4.86
Luke Hughes,NJD,D,71,28.583333333333,0,0,0,0,0,-,1,0.00,0,1,1,0,0,1,0,2,1,1,0,0,0,0,0,0,0,1,0,0,-,10,42,19.23,9,34,20.93,7,27,20.59,0,3,0.00,0.53,4.99,9.68,4,25,13.79,1,8,11.11,0,1,0.00,3,17,15.00,0,1,0.00,5,24,17.24,0,1,0.00,0.00,88.89,0.889,1,3,13,35,7.14,2,3,19,9.52
Luke Kunin,"CBJ, SJS",C,75,127.06666666667,0,0,0,0,0,0.00,6,0.00,0.69,8,8,6,4,0,0,2,1,1,0,0,0,4,0,0,1,9,40,46,46.51,32,230,12.21,31,177,14.90,23,118,16.31,1,16,5.88,1.79,18.55,8.78,15,127,10.56,7,48,12.73,0,4,0.00,8,79,9.20,0,4,0.00,7,149,4.49,1,8,11.11,4.35,86.44,0.908,2,12,71,98,2.74,5,16,92,5.15
Luke Schenn,"NSH, WPG",D,76,98.533333333333,0,0,0,0,0,-,4,0.00,0.06,4,4,0,0,0,0,0,0,0,0,0,0,4,1,8,2,10,0,0,-,24,125,16.11,22,95,18.80,15,61,19.74,0,11,0.00,1.11,9.86,10.13,8,77,9.41,4,33,10.81,0,5,0.00,4,44,8.33,0,5,0.00,11,76,12.64,0,1,0.00,0.00,81.97,0.820,1,9,41,107,2.38,3,14,56,5.08
MacKenzie Weegar,CGY,D,81,152.45,0,2,0,2,2,40.00,7,0.00,0.02,11,7,2,0,2,0,2,1,1,0,0,1,1,0,17,3,28,0,1,0.00,45,242,15.68,32,163,16.41,29,115,20.14,5,21,19.23,1.76,17.56,9.12,19,137,12.18,9,58,13.43,4,12,25.00,10,79,11.24,1,4,20.00,18,147,10.91,0,5,0.00,17.24,81.74,0.990,6,10,66,152,8.33,12,25,82,12.77
Mackie Samoskevich,FLA,RW,72,0.95,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,2,0.00,0,2,0.00,0,2,0.00,0,0,-,0,0.08,0.00,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,2,0.00,0,0,-,-,100.00,1.00,0,1,0,4,-,0,1,0,-
Macklin Celebrini,SJS,C,70,11.966666666667,0,0,0,0,0,-,1,0.00,0.02,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,3,62.50,5,7,41.67,2,6,25.00,1,3,25.00,0,2,0.00,0.04,0.73,5.43,0,3,0.00,0,2,0.00,0,1,0.00,0,1,0.00,0,1,0.00,5,3,62.50,0,0,-,0.00,33.33,0.333,0,2,4,37,0.00,3,2,6,33.33
Marat Khusnutdinov,"BOS, MIN",C,75,88.033333333333,0,1,1,0,1,33.33,3,0.00,0.56,6,5,4,1,0,0,0,0,0,0,0,1,0,0,1,4,7,21,42,33.33,27,131,17.09,25,98,20.33,20,68,22.73,3,17,15.00,2.24,9.16,19.66,13,70,15.66,5,24,17.24,2,4,33.33,8,46,14.81,0,6,0.00,7,94,6.93,0,7,0.00,15.00,75.00,0.900,2,9,35,82,5.41,3,15,51,5.56
Marc Del Gaizo,NSH,D,46,39.25,0,0,0,0,0,-,1,0.00,0.01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,-,8,36,18.18,8,25,24.24,5,15,25.00,0,1,0.00,0.57,2.16,20.77,5,20,20.00,3,5,37.50,0,0,-,2,15,11.76,0,0,-,1,20,4.76,0,1,0.00,0.00,93.33,0.933,0,3,12,54,0.00,0,6,16,0.00
Marc McLaughlin,"BOS, NJD",C,14,0.73333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,1,0.00,0,1,0.00,0,1,0.00,0,0,-,0,0.02,0.00,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,1,0.00,0,0,-,-,100.00,1.00,0,0,0,1,-,0,0,0,-
Marc-Edouard Vlasic,SJS,D,27,19.95,0,1,0,1,1,inf,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-,3,45,6.25,3,36,7.69,2,24,7.69,0,6,0.00,0.07,4.76,1.51,0,34,0.00,0,16,0.00,0,2,0.00,0,18,0.00,0,2,0.00,1,19,5.00,0,2,0.00,0.00,75.00,0.750,0,2,10,21,0.00,0,2,13,0.00
