Player,Team,Position,GP,TOI,Goals,Total Assists,First Assists,Second Assists,Total Points,IPP,Shots,SH%,ixG,iCF,iFF,iSCF,iHDCF,Rush Attempts,Rebounds Created,PIM,Total Penalties,Minor,Major,Misconduct,Penalties Drawn,Giveaways,Takeaways,Hits,Hits Taken,Shots Blocked,Faceoffs Won,Faceoffs Lost,Faceoffs %,CF,CA,CF%,FF,FA,FF%,SF,SA,SF%,GF,GA,GF%,xGF,xGA,xGF%,SCF,SCA,SCF%,HDCF,HDCA,HDCF%,HDGF,HDGA,HDGF%,MDCF,MDCA,MDCF%,MDGF,MDGA,MDGF%,LDCF,LDCA,LDCF%,LDGF,LDGA,LDGF%,On-Ice SH%,On-Ice SV%,PDO,Off. Zone Starts,Neu. Zone Starts,Def. Zone Starts,On The Fly Starts,Off. Zone Start %,Off. Zone Faceoffs,Neu. Zone Faceoffs,Def. Zone Faceoffs,Off. Zone Faceoff %
Pontus Holmberg,TOR,RW,68,7.5666666666667,0,1,0,1,1,100.00,1,0.00,0.14,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,33.33,6,3,66.67,5,3,62.50,2,3,40.00,1,0,100.00,0.44,0.31,58.85,3,1,75.00,2,1,66.67,1,0,100.00,1,0,100.00,0,0,-,3,1,75.00,0,0,-,50.00,100.00,1.500,2,1,2,12,50.00,2,2,2,50.00
Quinn Hughes,VAN,D,68,252.03333333333,4,25,12,13,29,78.38,46,8.70,3.31,106,73,24,1,0,13,0,0,0,0,0,0,9,0,0,5,4,0,0,-,429,61,87.55,332,53,86.23,218,44,83.21,37,7,84.09,35.95,4.13,89.69,254,33,88.50,109,16,87.20,24,6,80.00,145,17,89.51,8,0,100.00,267,15,94.68,5,0,100.00,16.97,84.09,1.011,78,21,0,11,100.00,204,45,6,97.14
Quinn Hutson,EDM,RW,2,0.28333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,-,-,-,0,0,0,1,-,0,0,0,-
Quinton Byfield,LAK,RW,81,161.5,3,4,1,3,7,36.84,28,10.71,7.55,68,53,43,32,0,8,2,1,1,0,0,3,4,1,2,3,0,9,12,42.86,303,35,89.64,222,29,88.45,137,19,87.82,19,3,86.36,25.5,3.14,89.03,169,17,90.86,72,8,90.00,7,2,77.78,97,9,91.51,7,1,87.50,214,9,95.96,5,0,100.00,13.87,84.21,0.981,65,6,2,64,97.01,136,20,4,97.14
Radek Faksa,STL,C,70,10.55,0,0,0,0,0,-,1,0.00,0.57,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,100.00,18,4,81.82,14,4,77.78,6,4,60.00,0,1,0.00,1.45,0.12,92.17,10,2,83.33,4,0,100.00,0,0,-,6,2,75.00,0,1,0.00,13,1,92.86,0,0,-,0.00,75.00,0.750,8,1,0,26,100.00,9,2,0,100.00
Radko Gudas,ANA,D,80,2.5166666666667,0,0,0,0,0,-,1,0.00,0.04,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,1,0,100.00,1,0,100.00,1,0,100.00,0,0,-,0.04,0,100.00,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,1,0,100.00,0,0,-,0.00,-,0.00,2,0,0,12,100.00,2,0,0,100.00
Raphael Lavoie,VGK,C,9,4.8,0,0,0,0,0,0.00,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,4,1,80.00,2,1,66.67,1,1,50.00,1,0,100.00,0.25,0,99.75,2,0,100.00,2,0,100.00,1,0,100.00,0,0,-,0,0,-,1,0,100.00,0,0,-,100.00,100.00,2.000,1,1,0,6,100.00,2,1,0,100.00
Rasmus Andersson,CGY,D,81,165.23333333333,3,6,1,5,9,60.00,25,12.00,1.71,53,34,17,0,0,9,2,1,1,0,0,0,6,4,2,4,2,0,0,-,253,36,87.54,185,31,85.65,127,25,83.55,15,5,75.00,18.97,2.36,88.93,144,18,88.89,65,7,90.28,7,3,70.00,79,11,87.78,5,2,71.43,153,12,92.73,3,0,100.00,11.81,80.00,0.918,44,17,5,118,89.80,98,29,10,90.74
Rasmus Asplund,FLA,C,6,0.56666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,-,-,-,0,0,0,1,-,0,0,0,-
Rasmus Dahlin,BUF,D,73,230.46666666667,5,16,10,6,21,72.41,36,13.89,2.84,80,53,19,3,1,7,4,2,2,0,0,1,6,4,4,7,3,0,0,-,377,76,83.22,283,69,80.40,192,54,78.05,29,6,82.86,26.8,4.31,86.15,180,35,83.72,66,12,84.62,13,3,81.25,114,23,83.21,6,2,75.00,299,19,94.03,10,0,100.00,15.10,88.89,1.040,89,24,4,17,95.70,222,36,8,96.52
Rasmus Kupari,WPG,C,59,0.033333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,-,-,-,0,0,0,0,-,1,0,0,100.00
Rasmus Ristolainen,PHI,D,63,65.95,0,3,1,2,3,60.00,5,0.00,0.37,17,10,3,0,0,1,0,0,0,0,0,0,1,4,0,1,1,0,0,-,103,19,84.43,69,16,81.18,46,13,77.97,5,1,83.33,6.07,1.18,83.76,54,13,80.60,15,4,78.95,3,0,100.00,39,9,81.25,1,1,50.00,70,7,90.91,1,0,100.00,10.87,92.31,1.032,29,5,4,32,87.88,58,8,8,87.88
Rasmus Sandin,WSH,D,82,66.4,1,4,1,3,5,62.50,2,50.00,0.29,8,4,3,1,1,1,0,0,0,0,0,0,1,0,2,1,0,0,0,-,96,18,84.21,70,18,79.55,42,14,75.00,8,3,72.73,7.17,1.36,84.04,53,12,81.54,26,4,86.67,4,2,66.67,27,8,77.14,3,1,75.00,54,9,85.71,1,0,100.00,19.05,78.57,0.976,18,11,5,68,78.26,33,17,8,80.49
Reilly Smith,"NYR, VGK",RW,79,73.233333333333,2,4,1,3,6,85.71,13,15.38,1.87,19,17,10,6,0,0,0,0,0,0,0,0,5,3,2,2,1,1,0,100.00,101,21,82.79,79,15,84.04,60,9,86.96,7,0,100.00,7.17,0.78,90.19,53,8,86.89,24,3,88.89,6,0,100.00,29,5,85.29,0,0,-,66,11,85.71,1,0,100.00,11.67,100.00,1.117,36,10,5,68,87.80,48,13,5,90.57
Rickard Rakell,PIT,RW,81,217.25,9,10,5,5,19,59.38,44,20.45,10.5,96,70,72,44,0,8,0,0,0,0,0,0,11,1,1,9,0,2,1,66.67,407,78,83.92,296,71,80.65,202,54,78.91,32,4,88.89,39.36,5.49,87.77,252,41,86.01,136,14,90.67,13,1,92.86,116,27,81.12,12,1,92.31,279,23,92.38,7,1,87.50,15.84,92.59,1.084,121,12,2,27,98.37,233,30,9,96.28
Ridly Greig,OTT,C,78,141.86666666667,3,6,3,3,9,60.00,25,12.00,5.18,40,34,34,23,0,9,2,1,1,0,0,1,4,0,2,6,0,15,12,55.56,237,22,91.51,170,20,89.47,118,15,88.72,15,2,88.24,16.93,2.17,88.65,138,13,91.39,54,5,91.53,6,0,100.00,84,8,91.30,6,0,100.00,160,6,96.39,3,0,100.00,12.71,86.67,0.994,61,11,2,103,96.83,104,16,4,96.30
Riley Duran,BOS,C,2,0.45,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,1,0.00,0,1,0.00,0,0,-,0,0,-,0,0.05,0.00,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,1,0.00,0,0,-,-,-,-,0,1,0,0,-,0,1,0,-
Riley Tufte,BOS,LW,6,2.85,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,2,2,50.00,2,2,50.00,2,2,50.00,0,0,-,0.1,0.12,46.56,1,1,50.00,0,0,-,0,0,-,1,1,50.00,0,0,-,3,1,75.00,0,0,-,0.00,100.00,1.000,1,1,0,1,100.00,2,1,0,100.00
Robby Fabbri,ANA,C,44,50.233333333333,0,0,0,0,0,0.00,1,0.00,0.47,4,3,3,3,0,1,0,0,0,0,0,0,2,0,1,4,0,6,8,42.86,63,14,81.82,34,12,73.91,17,11,60.71,1,2,33.33,2.86,0.59,82.97,31,6,83.78,8,1,88.89,1,0,100.00,23,5,82.14,0,2,0.00,44,8,84.62,0,0,-,5.88,81.82,0.877,20,6,3,29,86.96,31,8,6,83.78
Robert Bortuzzo,UTA,D,17,0.066666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,1,0,100.00,0,0,-,-,-,-,1,0,0,0,100.00,1,0,0,100.00
Robert Thomas,STL,C,70,168.65,3,16,11,5,19,79.17,18,16.67,2.51,48,33,20,2,0,3,0,0,0,0,0,0,12,1,0,7,0,88,72,55.00,276,33,89.32,212,29,87.97,134,23,85.35,24,3,88.89,23.71,1.99,92.27,177,12,93.65,68,5,93.15,9,2,81.82,109,7,93.97,14,0,100.00,182,10,94.79,1,1,50.00,17.91,86.96,1.049,88,15,2,29,97.78,164,24,4,97.62
Rodrigo Abols,PHI,C,22,0.8,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,66.67,1,0,100.00,0,0,-,0,0,-,0,0,-,0,0,-,1,0,100.00,0,0,-,0,0,-,1,0,100.00,0,0,-,1,1,50.00,0,0,-,-,-,-,1,1,1,1,50.00,1,1,1,50.00
Roman Josi,NSH,D,53,176.75,2,15,9,6,17,65.38,24,8.33,3.36,66,44,27,6,2,5,4,2,2,0,0,0,5,4,0,1,7,0,0,-,350,59,85.57,262,48,84.52,176,39,81.86,26,3,89.66,25.83,2.98,89.64,186,27,87.32,55,13,80.88,11,1,91.67,131,14,90.34,10,1,90.91,251,14,94.72,5,0,100.00,14.77,92.31,1.071,71,16,0,11,100.00,190,23,4,97.94
Roope Hintz,DAL,C,76,208.8,7,13,9,4,20,66.67,44,15.91,8.57,75,63,62,33,0,13,4,2,2,0,0,0,10,1,2,9,0,47,41,53.41,402,48,89.33,284,46,86.06,192,38,83.48,30,2,93.75,35.6,2.58,93.25,260,15,94.55,117,11,91.41,19,1,95.00,143,4,97.28,10,1,90.91,245,17,93.51,1,0,100.00,15.63,94.74,1.104,141,11,1,42,99.30,225,31,10,95.74
Rory Kerins,CGY,C,5,6.3833333333333,0,1,0,1,1,100.00,1,0.00,0.48,4,2,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00,13,1,92.86,9,1,90.00,6,1,85.71,1,0,100.00,1.19,0.08,93.79,9,0,100.00,4,0,100.00,0,0,-,5,0,100.00,1,0,100.00,4,1,80.00,0,0,-,16.67,100.00,1.167,1,1,0,5,100.00,4,1,0,100.00
Ross Colton,COL,C,61,97.466666666667,5,2,1,1,7,41.18,20,25.00,4.92,39,31,31,18,0,5,0,0,0,0,0,0,3,0,4,3,0,7,8,46.67,145,26,84.80,110,24,82.09,75,18,80.65,17,2,89.47,13.19,1.64,88.94,76,13,85.39,41,5,89.13,7,1,87.50,35,8,81.40,7,1,87.50,106,6,94.64,3,0,100.00,22.67,88.89,1.116,42,10,1,60,97.67,80,13,4,95.24
Ross Johnston,ANA,LW,43,0.35,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,-,-,-,2,1,0,2,100.00,2,1,0,100.00
Rutger McGroarty,PIT,RW,8,4.1333333333333,0,0,0,0,0,0.00,1,0.00,0.12,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-,6,1,85.71,5,1,83.33,4,1,80.00,1,1,50.00,0.52,0.08,85.93,4,1,80.00,2,1,66.67,0,1,0.00,2,0,100.00,1,0,100.00,5,0,100.00,0,0,-,25.00,0.00,0.250,2,1,1,4,66.67,4,1,1,80.00
Ryan Donato,CHI,C,80,149.46666666667,5,9,7,2,14,53.85,22,22.73,3.44,41,30,25,14,0,5,2,1,1,0,0,0,2,3,1,9,1,49,55,47.12,205,34,85.77,149,29,83.71,106,21,83.46,26,3,89.66,15.9,2.37,87.04,113,17,86.92,46,9,83.64,12,1,92.31,67,8,89.33,9,1,90.00,151,12,92.64,5,1,83.33,24.53,85.71,1.102,70,11,1,22,98.59,135,23,4,97.12
Ryan Graves,PIT,D,61,0.63333333333333,0,0,0,0,0,0.00,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,1,1,50.00,1,1,50.00,1,1,50.00,1,0,100.00,0.09,0.04,70.96,1,0,100.00,1,0,100.00,1,0,100.00,0,0,-,0,0,-,1,2,33.33,0,0,-,100.00,100.00,2.000,0,0,0,3,-,1,0,1,50.00
Ryan Greene,CHI,C,2,1,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,-,-,-,0,0,0,2,-,0,0,0,-
Ryan Hartman,MIN,RW,69,91.433333333333,3,4,3,1,7,63.64,22,13.64,4.21,36,31,23,16,1,1,2,1,1,0,0,1,3,0,1,4,0,12,23,34.29,135,23,85.44,111,22,83.46,82,20,80.39,11,1,91.67,11.83,1.03,92.00,78,9,89.66,37,3,92.50,4,0,100.00,41,6,87.23,5,1,83.33,81,11,88.04,2,0,100.00,13.41,95.00,1.084,32,5,3,66,91.43,59,12,10,85.51
Ryan Johnson,BUF,D,3,0.033333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,-,-,-,0,0,0,1,-,0,0,0,-
Ryan Leonard,WSH,RW,9,3.6,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,4,3,57.14,2,3,40.00,2,2,50.00,0,1,0.00,0.38,0.24,61.26,2,2,50.00,1,0,100.00,0,0,-,1,2,33.33,0,1,0.00,1,1,50.00,0,0,-,0.00,50.00,0.500,0,0,0,3,-,0,0,0,-
Ryan Lindgren,"COL, NYR",D,72,1.1166666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,1,1,50.00,1,1,50.00,1,1,50.00,0,0,-,0.1,0,96.55,1,0,100.00,1,0,100.00,0,0,-,0,0,-,0,0,-,0,1,0.00,0,0,-,0.00,100.00,1.000,2,1,1,5,66.67,2,1,1,66.67
Ryan Lomberg,CGY,LW,80,3.7166666666667,0,0,0,0,0,-,1,0.00,0.23,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,100.00,7,0,100.00,5,0,100.00,4,0,100.00,0,0,-,0.62,0,100.00,2,0,100.00,0,0,-,0,0,-,2,0,100.00,0,0,-,7,1,87.50,0,0,-,0.00,-,0.00,5,3,1,18,83.33,5,3,1,83.33
Ryan McDonagh,TBL,D,82,15.733333333333,0,1,0,1,1,50.00,1,0.00,0.15,5,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-,25,2,92.59,17,2,89.47,8,2,80.00,2,1,66.67,2.22,0.07,97.01,19,0,100.00,8,0,100.00,2,0,100.00,11,0,100.00,0,0,-,14,2,87.50,0,1,0.00,25.00,50.00,0.750,8,1,1,36,88.89,9,5,1,90.00
Ryan McLeod,BUF,C,79,38.883333333333,0,2,1,1,2,66.67,1,0.00,0.51,7,4,7,2,0,3,0,0,0,0,0,1,3,0,0,3,0,25,14,64.10,59,11,84.29,47,10,82.46,32,7,82.05,3,1,75.00,4.69,0.33,93.48,32,2,94.12,10,1,90.91,1,1,50.00,22,1,95.65,2,0,100.00,45,4,91.84,0,0,-,9.38,85.71,0.951,19,7,1,35,95.00,30,10,2,93.75
Ryan Nugent-Hopkins,EDM,C,77,243.05,7,13,8,5,20,52.63,40,17.50,6.17,70,56,48,20,1,5,4,2,2,0,0,0,13,1,4,3,1,13,11,54.17,436,56,88.62,330,49,87.07,237,35,87.13,38,2,95.00,37.84,4.25,89.90,235,29,89.02,107,14,88.43,14,1,93.33,128,15,89.51,15,1,93.75,328,15,95.63,9,0,100.00,16.03,94.29,1.103,129,21,0,12,100.00,234,28,3,98.73
Ryan O'Reilly,NSH,C,79,228.53333333333,9,8,3,5,17,45.95,41,21.95,9.09,64,55,60,40,0,6,2,1,1,0,0,1,8,2,2,6,3,118,98,54.63,477,62,88.50,350,49,87.72,245,39,86.27,37,3,92.50,36.31,3.31,91.65,248,23,91.51,83,12,87.37,14,1,93.33,165,11,93.75,14,1,93.33,358,21,94.46,9,0,100.00,15.10,92.31,1.074,132,22,0,20,100.00,260,32,8,97.01
Ryan Poehling,PHI,C,68,20.75,2,1,0,1,3,75.00,2,100.00,0.29,4,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,54.55,21,7,75.00,17,7,70.83,10,5,66.67,4,2,66.67,1.87,0.65,74.26,15,3,83.33,5,1,83.33,2,1,66.67,10,2,83.33,2,1,66.67,10,2,83.33,0,0,-,40.00,60.00,1.000,9,4,2,33,81.82,11,6,3,78.57
Ryan Pulock,NYI,D,74,71.266666666667,1,1,0,1,2,40.00,13,7.69,0.62,19,15,3,0,0,0,0,0,0,0,0,0,8,2,2,0,0,0,0,-,100,18,84.75,71,15,82.56,54,12,81.82,5,1,83.33,6.69,1.27,84.02,48,8,85.71,22,4,84.62,2,0,100.00,26,4,86.67,1,1,50.00,90,9,90.91,2,0,100.00,9.26,91.67,1.009,40,8,1,70,97.56,61,12,1,98.39
Ryan Reaves,TOR,RW,35,0.76666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,1,0,100.00,1,0,100.00,1,0,100.00,0,0,-,0.05,0,100.00,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,1,0,100.00,0,0,-,0.00,-,0.00,0,2,0,5,-,0,2,0,-
Ryan Shea,PIT,D,39,1.7166666666667,0,1,1,0,1,100.00,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,1,3,25.00,1,3,25.00,1,2,33.33,1,0,100.00,0.09,0.06,59.50,1,0,100.00,1,0,100.00,1,0,100.00,0,0,-,0,0,-,1,3,25.00,0,0,-,100.00,100.00,2.000,1,1,1,11,50.00,1,1,1,50.00
Ryan Strome,ANA,C,81,202.13333333333,0,6,3,3,6,66.67,24,0.00,6.83,50,43,35,22,0,6,9,3,2,1,0,2,7,3,0,3,0,60,80,42.86,350,33,91.38,266,30,89.86,165,22,88.24,9,3,75.00,27.05,2.72,90.87,169,16,91.35,71,6,92.21,4,1,80.00,98,10,90.74,1,1,50.00,239,10,95.98,4,0,100.00,5.45,86.36,0.918,108,18,3,48,97.30,172,29,10,94.51
Ryan Suter,STL,D,82,6.2666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-,6,2,75.00,6,1,85.71,5,1,83.33,0,0,-,0.9,0.04,95.83,3,2,60.00,3,0,100.00,0,0,-,0,2,0.00,0,0,-,6,1,85.71,0,0,-,0.00,100.00,1.000,3,2,1,22,75.00,4,2,1,80.00
Ryker Evans,SEA,D,73,53.85,1,2,0,2,3,75.00,6,16.67,0.68,10,7,3,2,0,0,0,0,0,0,0,0,1,1,0,3,1,0,0,-,69,8,89.61,53,7,88.33,34,4,89.47,4,1,80.00,4.7,0.45,91.32,29,4,87.88,16,2,88.89,3,1,75.00,13,2,86.67,0,0,-,59,2,96.72,1,0,100.00,11.76,75.00,0.868,24,5,0,42,100.00,44,9,2,95.65
Sam Bennett,FLA,C,76,179.25,7,4,3,1,11,40.74,47,14.89,7.31,81,63,57,30,1,7,11,4,3,1,0,1,3,1,7,8,0,21,29,42.00,365,38,90.57,266,35,88.37,187,31,85.78,27,7,79.41,28.22,3.33,89.43,196,14,93.33,87,8,91.58,14,1,93.33,109,6,94.78,9,1,90.00,234,5,97.91,4,1,80.00,14.44,77.42,0.919,72,21,0,67,100.00,168,36,4,97.67
Sam Carrick,NYR,C,80,2.0166666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.00,1,2,33.33,0,2,0.00,0,1,0.00,0,0,-,0,0.08,0.00,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,2,0.00,0,0,-,-,100.00,1.00,1,1,1,10,50.00,1,1,1,50.00
Sam Colangelo,ANA,RW,31,38.866666666667,2,0,0,0,2,50.00,6,33.33,1.3,10,10,8,6,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0.00,68,3,95.77,53,3,94.64,31,3,91.18,4,1,80.00,4.49,0.26,94.53,33,2,94.29,13,1,92.86,2,1,66.67,20,1,95.24,0,0,-,50,1,98.04,2,0,100.00,12.90,66.67,0.796,30,3,1,14,96.77,37,7,1,97.37
Sam Lafferty,BUF,C,60,1.5833333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,1,50.00,1,0,100.00,1,0,100.00,1,0,100.00,0,0,-,0.04,0,100.00,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,4,1,80.00,0,0,-,0.00,-,0.00,4,2,1,8,80.00,4,2,1,80.00
Sam Malinski,COL,D,76,18.516666666667,0,1,1,0,1,50.00,1,0.00,0.05,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-,23,5,82.14,18,3,85.71,17,3,85.00,2,0,100.00,2.17,0.18,92.53,11,2,84.62,9,1,90.00,1,0,100.00,2,1,66.67,0,0,-,17,3,85.00,1,0,100.00,11.76,100.00,1.118,6,2,3,14,66.67,14,3,3,82.35
Sam Morton,CGY,C,1,0.066666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,-,-,-,0,0,0,1,-,0,0,0,-
Sam Reinhart,FLA,C,79,256.3,13,17,9,8,30,63.83,51,25.49,11.17,102,83,76,47,1,8,0,0,0,0,0,0,10,1,5,8,1,22,34,39.29,535,54,90.83,386,48,88.94,271,42,86.58,47,8,85.45,44.11,3.24,93.16,327,15,95.61,148,7,95.48,26,2,92.86,179,8,95.72,16,1,94.12,343,12,96.62,5,1,83.33,17.34,80.95,0.983,152,28,1,10,99.35,270,48,6,97.83
Sam Rinzel,CHI,D,9,21.633333333333,0,3,1,2,3,100.00,4,0.00,0.16,10,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-,38,3,92.68,27,3,90.00,21,2,91.30,3,0,100.00,2.76,0.19,93.58,22,2,91.67,8,1,88.89,0,0,-,14,1,93.33,3,0,100.00,27,1,96.43,0,0,-,14.29,100.00,1.143,10,2,0,7,100.00,21,2,1,95.45
Sam Steel,DAL,C,79,13.633333333333,0,0,0,0,0,0.00,1,0.00,0.06,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,66.67,21,2,91.30,18,2,90.00,12,2,85.71,2,0,100.00,1.56,0.11,93.39,7,1,87.50,4,0,100.00,1,0,100.00,3,1,75.00,1,0,100.00,18,1,94.74,0,0,-,16.67,100.00,1.167,2,4,1,28,66.67,4,4,1,80.00
Samuel Girard,COL,D,73,52.416666666667,0,1,0,1,1,33.33,2,0.00,0.3,7,5,3,1,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,-,43,10,81.13,31,9,77.50,17,8,68.00,3,0,100.00,3.21,0.56,85.03,21,5,80.77,9,3,75.00,1,0,100.00,12,2,85.71,2,0,100.00,25,4,86.21,0,0,-,17.65,100.00,1.176,15,6,2,83,88.24,18,7,4,81.82
Samuel Helenius,LAK,C,50,0.71666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00,2,1,66.67,1,1,50.00,1,0,100.00,0,0,-,0.18,0.02,88.54,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,2,2,50.00,0,0,-,0.00,-,0.00,0,0,1,2,0.00,0,0,1,0.00
Samuel Honzek,CGY,LW,5,5.6166666666667,0,0,0,0,0,-,1,0.00,0.55,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,-,7,2,77.78,3,2,60.00,2,2,50.00,0,1,0.00,0.83,0.16,83.97,5,1,83.33,2,1,66.67,0,1,0.00,3,0,100.00,0,0,-,2,1,66.67,0,0,-,0.00,50.00,0.500,0,2,0,4,-,1,4,0,100.00
Scott Laughton,"PHI, TOR",C,80,42.45,0,0,0,0,0,0.00,2,0.00,1.06,5,5,5,5,0,0,0,0,0,0,0,0,2,0,1,2,0,18,18,50.00,60,13,82.19,39,12,76.47,27,9,75.00,3,2,60.00,3.65,1.39,72.45,35,12,74.47,10,7,58.82,2,1,66.67,25,5,83.33,1,1,50.00,49,1,98.00,0,0,-,11.11,77.78,0.889,29,2,3,20,90.63,49,2,5,90.74
Scott Mayfield,NYI,D,66,2.05,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,1,0,100.00,1,0,100.00,1,0,100.00,0,0,-,0.09,0,100.00,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,1,1,50.00,0,0,-,0.00,-,0.00,1,0,1,8,50.00,1,0,1,50.00
Scott Morrow,CAR,D,14,7.3666666666667,0,0,0,0,0,-,1,0.00,0.04,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-,12,3,80.00,10,2,83.33,6,0,100.00,0,0,-,1.08,0.23,82.46,4,1,80.00,1,1,50.00,0,0,-,3,0,100.00,0,0,-,11,1,91.67,0,0,-,0.00,-,0.00,3,0,0,6,100.00,7,0,0,100.00
Scott Perunovich,"NYI, STL",D,35,36.583333333333,0,0,0,0,0,0.00,1,0.00,0.09,3,2,1,0,0,1,0,0,0,0,0,1,1,1,0,1,3,0,0,-,52,15,77.61,38,12,76.00,26,8,76.47,3,0,100.00,3.63,0.31,92.07,30,2,93.75,11,1,91.67,2,0,100.00,19,1,95.00,1,0,100.00,33,9,78.57,0,0,-,11.54,100.00,1.115,15,4,1,29,93.75,24,5,3,88.89
Seamus Casey,NJD,D,14,15.533333333333,2,1,0,1,3,100.00,2,100.00,0.13,6,2,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-,20,5,80.00,10,5,66.67,8,3,72.73,3,0,100.00,1.11,0.27,80.62,11,3,78.57,4,2,66.67,1,0,100.00,7,1,87.50,2,0,100.00,10,1,90.91,0,0,-,37.50,100.00,1.375,7,0,0,21,100.00,9,3,0,100.00
