Player,Team,Position,GP,TOI,Goals,Total Assists,First Assists,Second Assists,Total Points,IPP,Shots,SH%,ixG,iCF,iFF,iSCF,iHDCF,Rush Attempts,Rebounds Created,PIM,Total Penalties,Minor,Major,Misconduct,Penalties Drawn,Giveaways,Takeaways,Hits,Hits Taken,Shots Blocked,Faceoffs Won,Faceoffs Lost,Faceoffs %,CF,CA,CF%,FF,FA,FF%,SF,SA,SF%,GF,GA,GF%,xGF,xGA,xGF%,SCF,SCA,SCF%,HDCF,HDCA,HDCF%,HDGF,HDGA,HDGF%,MDCF,MDCA,MDCF%,MDGF,MDGA,MDGF%,LDCF,LDCA,LDCF%,LDGF,LDGA,LDGF%,On-Ice SH%,On-Ice SV%,PDO,Off. Zone Starts,Neu. Zone Starts,Def. Zone Starts,On The Fly Starts,Off. Zone Start %,Off. Zone Faceoffs,Neu. Zone Faceoffs,Def. Zone Faceoffs,Off. Zone Faceoff %
Kyle Rau,MIN,C,5,44.083333333333,0,0,0,0,0,-,3,0.00,0.06,5,3,3,1,1,0,0,0,0,0,0,0,0,0,6,2,0,1,1,50.00,33,56,37.08,22,38,36.67,17,31,35.42,0,3,0.00,1.05,2.04,33.97,14,27,34.15,5,9,35.71,0,2,0.00,9,18,33.33,0,1,0.00,16,28,36.36,0,0,-,0.00,90.32,0.903,5,8,7,48,41.67,10,10,20,33.33
Kyle Turris,EDM,C,23,198.3,1,3,0,3,4,66.67,21,4.76,1.42,43,29,18,4,1,1,4,2,2,0,0,2,5,9,13,24,6,28,22,56.00,176,177,49.86,128,134,48.85,88,106,45.36,6,9,40.00,6.33,8.11,43.84,73,98,42.69,24,41,36.92,6,8,42.86,49,57,46.23,0,1,0.00,89,68,56.69,0,0,-,6.82,91.51,0.983,27,22,20,188,57.45,56,41,56,50.00
Lane Pederson,SJS,C,29,305.03333333333,0,2,1,1,2,66.67,24,0.00,1.92,40,33,19,6,0,2,10,5,5,0,0,3,6,6,54,41,2,42,54,43.75,230,304,43.07,171,220,43.73,122,155,44.04,3,18,14.29,9.21,13.29,40.94,106,150,41.41,35,63,35.71,1,11,8.33,71,87,44.94,0,6,0.00,133,156,46.02,2,1,66.67,2.46,88.39,0.908,34,61,20,303,62.96,70,73,57,55.12
Lars Eller,WSH,C,72,1160.5833333333,13,18,15,3,31,57.41,116,11.21,11.32,213,170,127,51,10,11,40,20,20,0,0,17,44,37,95,93,33,510,521,49.47,1054,1096,49.02,789,826,48.85,553,580,48.81,54,70,43.55,49.59,57.87,46.15,529,579,47.74,198,231,46.15,26,36,41.94,331,348,48.75,19,19,50.00,470,457,50.70,8,13,38.10,9.76,87.93,0.977,187,246,292,769,39.04,310,343,471,39.69
Lassi Thomson,OTT,D,16,275.88333333333,0,5,2,3,5,33.33,18,0.00,0.61,39,21,10,0,0,4,2,1,1,0,0,3,7,5,23,23,9,0,0,-,276,261,51.40,205,201,50.49,160,145,52.46,15,24,38.46,13.84,12.58,52.38,144,137,51.25,49,61,44.55,8,14,36.36,95,76,55.56,4,9,30.77,122,120,50.41,3,1,75.00,9.38,83.45,0.928,46,60,34,210,57.50,95,83,69,57.93
Laurent Dauphin,MTL,C,38,505.15,4,8,4,4,12,60.00,50,8.00,5.22,84,68,51,27,4,5,25,10,9,1,0,8,13,17,31,80,23,104,143,42.11,405,532,43.22,310,404,43.42,226,300,42.97,20,35,36.36,19.11,31.99,37.40,179,308,36.76,87,138,38.67,9,24,27.27,92,170,35.11,7,8,46.67,187,213,46.75,4,3,57.14,8.85,88.33,0.972,67,88,82,435,44.97,120,126,147,44.94
Lawson Crouse,ARI,LW,65,1131.95,20,14,9,5,34,66.67,131,15.27,15.95,224,183,148,73,9,16,52,20,16,4,0,16,23,29,181,92,34,16,32,33.33,939,1169,44.54,709,891,44.31,512,668,43.39,51,69,42.50,50.55,63.32,44.39,468,570,45.09,188,234,44.55,22,30,42.31,280,336,45.45,19,27,41.30,433,553,43.91,10,11,47.62,9.96,89.67,0.996,177,254,246,851,41.84,316,324,426,42.59
Leo Komarov,NYI,RW,1,10.833333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,3,1,0,1,0,100.00,5,13,27.78,5,8,38.46,2,5,28.57,0,0,-,0.27,0.35,43.23,2,7,22.22,1,0,100.00,0,0,-,1,7,12.50,0,0,-,3,6,33.33,0,0,-,0.00,100.00,1.000,2,4,2,12,50.00,2,4,2,50.00
Leon Draisaitl,EDM,C,80,1787.9333333333,55,55,33,22,110,75.86,278,19.78,35.89,482,387,289,123,18,26,40,19,19,0,0,28,88,74,53,140,22,887,774,53.40,2017,1544,56.64,1555,1229,55.85,1160,919,55.80,145,84,63.32,133.42,87.57,60.37,1077,813,56.98,487,346,58.46,73,40,64.60,590,467,55.82,39,20,66.10,871,658,56.97,30,18,62.50,12.50,90.86,1.034,373,311,302,841,55.26,785,455,624,55.71
Liam Foudy,CBJ,C,1,11.85,0,0,0,0,0,-,1,0.00,0.07,1,1,1,1,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,-,8,13,38.10,8,11,42.11,7,8,46.67,0,1,0.00,0.28,0.86,24.48,2,8,20.00,1,5,16.67,0,0,-,1,3,25.00,0,0,-,6,5,54.55,0,1,0.00,0.00,87.50,0.875,2,4,0,11,100.00,4,5,0,100.00
Liam O'Brien,ARI,C,39,369.61666666667,2,1,1,0,3,42.86,36,5.56,3.9,67,51,33,18,3,7,106,26,13,10,3,20,8,6,139,54,10,5,5,50.00,255,379,40.22,183,288,38.85,127,204,38.37,7,7,50.00,9.35,16.56,36.08,105,170,38.18,47,85,35.61,3,5,37.50,58,85,40.56,0,2,0.00,129,181,41.61,4,0,100.00,5.51,96.57,1.021,60,80,56,352,51.72,88,109,95,48.09
Lias Andersson,LAK,C,20,212.3,1,1,1,0,2,50.00,29,3.45,3.24,38,33,23,14,3,5,12,6,6,0,0,6,5,2,23,24,2,21,26,44.68,206,214,49.05,156,165,48.60,118,114,50.86,4,10,28.57,11.37,11.32,50.10,97,117,45.33,48,53,47.52,3,5,37.50,49,64,43.36,0,4,0.00,124,96,56.36,1,1,50.00,3.39,91.23,0.946,45,43,27,213,62.50,75,54,48,60.98
Libor Hajek,NYR,D,17,223.18333333333,0,1,0,1,1,25.00,12,0.00,0.36,22,15,6,1,1,0,8,4,4,0,0,2,4,2,7,27,23,0,0,-,150,245,37.97,119,179,39.93,89,130,40.64,4,15,21.05,7.66,11.79,39.38,71,123,36.60,36,52,40.91,2,6,25.00,35,71,33.02,1,5,16.67,77,108,41.62,1,4,20.00,4.49,88.46,0.930,26,37,14,217,65.00,44,54,46,48.89
Linus Hogberg,PHI,D,5,85.316666666667,0,2,0,2,2,100.00,3,0.00,0.07,6,3,2,0,0,0,2,1,1,0,0,0,4,3,0,7,8,0,0,-,64,98,39.51,50,78,39.06,39,60,39.39,2,2,50.00,3.04,5.59,35.26,29,60,32.58,14,29,32.56,0,1,0.00,15,31,32.61,1,1,50.00,25,34,42.37,1,0,100.00,5.13,96.67,1.018,7,10,14,81,33.33,20,19,25,44.44
Linus Sandin,PHI,RW,1,6.9833333333333,0,0,0,0,0,-,1,0.00,0.01,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,-,1,8,11.11,1,5,16.67,1,4,20.00,0,0,-,0.01,0.15,7.37,0,3,0.00,0,1,0.00,0,0,-,0,2,0.00,0,0,-,1,5,16.67,0,0,-,0.00,100.00,1.000,1,2,2,8,33.33,1,2,6,14.29
Logan Brown,STL,C,39,397.4,4,7,4,3,11,84.62,34,11.76,5.21,56,49,44,29,0,4,8,4,4,0,0,2,13,7,22,54,12,66,102,39.29,325,366,47.03,262,288,47.64,192,208,48.00,13,15,46.43,18.62,17.54,51.50,194,185,51.19,81,78,50.94,7,6,53.85,113,107,51.36,3,5,37.50,110,159,40.89,3,4,42.86,6.77,92.79,0.996,40,87,39,387,50.63,93,113,104,47.21
Logan Couture,SJS,C,77,1457.8166666667,23,33,21,12,56,68.29,199,11.56,21.75,314,260,202,95,23,25,18,9,9,0,0,18,31,62,92,78,17,621,654,48.71,1497,1491,50.10,1149,1091,51.29,834,789,51.39,82,78,51.25,82.79,89.62,48.02,808,747,51.96,325,320,50.39,43,42,50.59,483,427,53.08,23,21,52.27,790,893,46.94,14,8,63.64,9.83,90.11,0.999,287,326,371,1039,43.62,523,444,608,46.24
Logan O'Connor,COL,RW,81,1123.5833333333,8,16,12,4,24,57.14,127,6.30,10.91,202,156,129,63,8,22,38,16,14,2,0,27,17,38,100,134,54,5,17,22.73,869,1120,43.69,646,821,44.04,504,607,45.36,42,54,43.75,40.24,57.06,41.36,432,553,43.86,182,249,42.23,27,27,50.00,250,304,45.13,8,17,32.00,372,491,43.11,5,9,35.71,8.33,91.10,0.994,123,265,243,908,33.61,214,351,443,32.57
Logan Shaw,OTT,RW,17,159.43333333333,1,2,1,1,3,50.00,17,5.88,1.28,22,20,13,6,2,1,2,1,1,0,0,1,3,11,11,12,4,58,57,50.43,120,202,37.27,86,151,36.29,62,122,33.70,6,13,31.58,5.07,8.99,36.03,51,94,35.17,14,39,26.42,3,5,37.50,37,55,40.22,1,5,16.67,62,113,35.43,2,3,40.00,9.68,89.34,0.990,10,37,67,149,12.99,22,45,102,17.74
Logan Stanley,WPG,D,58,907.36666666667,1,12,5,7,13,41.94,80,1.25,3.4,180,128,41,4,4,5,44,16,12,4,0,10,56,13,131,97,88,0,0,-,733,1016,41.91,563,759,42.59,406,567,41.73,31,55,36.05,33.61,56.95,37.12,376,545,40.83,136,228,37.36,21,31,40.38,240,317,43.09,8,14,36.36,326,440,42.56,2,10,16.67,7.64,90.30,0.979,84,155,178,759,32.06,208,255,325,39.02
Loui Eriksson,ARI,LW,73,942.6,3,16,8,8,19,61.29,81,3.70,7.54,122,104,74,40,3,12,6,3,3,0,0,4,26,22,17,57,19,20,15,57.14,711,1005,41.43,527,777,40.41,383,553,40.92,31,61,33.70,30.59,50.24,37.84,315,506,38.37,143,214,40.06,18,31,36.73,172,292,37.07,4,17,19.05,340,444,43.37,8,13,38.10,8.09,88.97,0.971,123,213,184,856,40.07,188,262,317,37.23
Lucas Carlsson,FLA,D,40,508.45,3,6,3,3,9,34.62,41,7.32,2.24,85,58,38,7,1,7,10,5,5,0,0,1,12,7,39,54,29,0,0,-,542,431,55.70,404,334,54.74,310,262,54.20,26,22,54.17,27.89,22.63,55.21,312,225,58.10,123,100,55.16,16,11,59.26,189,125,60.19,9,6,60.00,204,181,52.99,1,5,16.67,8.39,91.60,1.000,102,129,44,457,69.86,194,170,115,62.78
Lucas Johansen,WSH,D,1,12.3,0,1,1,0,1,100.00,0,-,0.03,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-,9,2,81.82,8,1,88.89,7,1,87.50,1,0,100.00,0.52,0.05,91.94,4,1,80.00,2,0,100.00,1,0,100.00,2,1,66.67,0,0,-,4,1,80.00,0,0,-,14.29,100.00,1.143,0,1,0,18,-,1,1,1,50.00
Lucas Raymond,DET,LW,82,1488.8666666667,23,34,15,19,57,65.52,184,12.50,19.32,287,224,191,79,5,20,16,8,8,0,0,20,36,26,62,110,24,12,19,38.71,1524,1239,55.16,1149,997,53.54,877,728,54.64,87,91,48.88,85.91,77.3,52.64,804,662,54.84,335,284,54.12,44,44,50.00,469,378,55.37,28,19,59.57,661,505,56.69,15,17,46.88,9.92,87.50,0.974,339,323,190,835,64.08,630,419,357,63.83
Lukas Reichel,CHI,LW,11,145.15,0,1,0,1,1,50.00,15,0.00,1.55,23,19,17,6,0,0,0,0,0,0,0,0,7,6,0,16,3,16,30,34.78,132,131,50.19,95,92,50.80,77,76,50.33,2,9,18.18,5.27,6.15,46.15,59,67,46.83,16,17,48.48,1,2,33.33,43,50,46.24,0,5,0.00,68,59,53.54,1,1,50.00,2.60,88.16,0.908,29,17,5,140,85.29,53,25,14,79.10
Lukas Vejdemo,MTL,C,6,63.816666666667,1,0,0,0,1,100.00,10,10.00,1.13,11,11,6,5,1,0,0,0,0,0,0,0,3,4,7,9,4,13,18,41.94,42,81,34.15,34,65,34.34,30,51,37.04,1,8,11.11,2.53,4.87,34.24,20,48,29.41,13,17,43.33,1,3,25.00,7,31,18.42,0,3,0.00,21,30,41.18,0,2,0.00,3.33,84.31,0.876,4,14,13,65,23.53,10,19,24,29.41
Luke Glendening,DAL,C,82,1157.4833333333,9,7,5,2,16,69.57,116,7.76,13.67,193,167,139,75,8,10,15,6,5,1,0,16,14,17,179,104,56,425,299,58.70,753,1194,38.67,572,881,39.37,387,614,38.66,23,63,26.74,36.61,55.27,39.84,368,553,39.96,159,221,41.84,14,31,31.11,209,332,38.63,6,17,26.09,315,568,35.67,1,14,6.67,5.94,89.74,0.957,120,334,402,948,22.99,203,409,683,22.91
Luke Kunin,NSH,C,82,1134.0333333333,13,9,6,3,22,51.16,125,10.40,14.61,209,176,136,56,4,14,99,31,22,7,2,18,17,20,223,106,48,48,61,44.04,941,1180,44.37,699,892,43.93,505,653,43.61,43,58,42.57,47.26,52.77,47.25,461,557,45.28,159,199,44.41,20,28,41.67,302,358,45.76,18,16,52.94,419,563,42.67,2,13,13.33,8.51,91.12,0.996,188,243,191,946,49.60,372,342,376,49.73
Luke Schenn,VAN,D,66,1135.5,5,12,7,5,17,36.96,78,6.41,3.84,163,101,28,3,1,7,61,20,13,7,0,9,42,7,273,107,92,0,0,-,934,1116,45.56,705,860,45.05,525,612,46.17,46,46,50.00,43.16,58.65,42.39,450,577,43.82,163,229,41.58,27,25,51.92,287,348,45.20,13,12,52.00,401,485,45.26,5,9,35.71,8.76,92.48,1.012,151,252,244,986,38.23,323,357,437,42.50
Luke Witkowski,DET,D,1,9.3,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,-,5,12,29.41,4,8,33.33,1,4,20.00,0,0,-,0.21,0.46,31.16,1,4,20.00,0,3,0.00,0,0,-,1,1,50.00,0,0,-,4,7,36.36,0,0,-,0.00,100.00,1.000,0,3,3,7,0.00,1,3,4,20.00
MacKenzie Entwistle,CHI,RW,55,563.58333333333,5,7,4,3,12,75.00,34,14.71,4.53,54,46,35,28,2,6,23,6,4,1,1,15,10,9,129,68,20,18,27,40.00,381,599,38.88,259,428,37.70,186,316,37.05,16,36,30.77,16.31,27.95,36.85,181,284,38.92,70,116,37.63,11,18,37.93,111,168,39.78,4,12,25.00,168,287,36.92,1,5,16.67,8.60,88.61,0.972,36,133,110,517,24.66,65,180,189,25.59
MacKenzie Weegar,FLA,D,80,1869.8166666667,8,36,17,19,44,36.67,203,3.94,10.95,391,271,129,27,9,18,81,27,23,1,3,9,85,74,179,141,145,0,0,-,1985,1713,53.68,1510,1293,53.87,1132,987,53.42,120,102,54.05,109.68,99.42,52.45,1052,887,54.25,446,378,54.13,65,55,54.17,606,509,54.35,33,31,51.56,832,736,53.06,17,13,56.67,10.60,89.67,1.003,374,415,388,1195,49.08,758,602,703,51.88
Mackenzie MacEachern,STL,LW,14,111.56666666667,0,2,2,0,2,66.67,14,0.00,1.57,19,16,13,9,1,4,4,2,2,0,0,0,2,7,19,13,1,0,0,-,94,104,47.47,72,74,49.32,55,45,55.00,3,4,42.86,4.8,4.71,50.50,55,56,49.55,28,22,56.00,1,2,33.33,27,34,44.26,1,2,33.33,33,38,46.48,1,0,100.00,5.45,91.11,0.966,7,23,9,119,43.75,18,31,20,47.37
Madison Bowey,VAN,D,2,31.466666666667,0,0,0,0,0,-,0,-,0.01,3,1,2,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,-,17,45,27.42,11,34,24.44,9,24,27.27,0,4,0.00,0.79,2.62,23.15,11,27,28.95,5,13,27.78,0,2,0.00,6,14,30.00,0,2,0.00,5,16,23.81,0,0,-,0.00,83.33,0.833,2,6,0,38,100.00,5,12,6,45.45
Marc McLaughlin,BOS,C,11,115.35,3,0,0,0,3,75.00,12,25.00,1.17,19,16,13,8,1,1,8,3,3,0,0,1,4,2,15,12,1,5,10,33.33,98,100,49.49,80,76,51.28,58,54,51.79,4,5,44.44,3.99,4.82,45.28,47,48,49.47,19,26,42.22,3,4,42.86,28,22,56.00,0,0,-,47,48,49.47,1,1,50.00,6.90,90.74,0.976,23,20,14,109,62.16,44,33,30,59.46
Marc Staal,DET,D,71,1236.8833333333,3,13,6,7,16,25.40,76,3.95,3.68,141,104,48,9,4,7,28,14,14,0,0,10,29,13,94,62,64,0,0,-,901,1294,41.05,702,986,41.59,523,741,41.38,63,88,41.72,45.74,68.91,39.90,466,687,40.42,188,295,38.92,31,48,39.24,278,392,41.49,18,27,40.00,372,564,39.74,13,13,50.00,12.05,88.12,1.002,111,222,241,1016,31.53,285,349,466,37.95
Marc-Edouard Vlasic,SJS,D,75,1141.15,3,11,5,6,14,50.00,63,4.76,2.45,145,99,36,10,2,8,18,9,9,0,0,6,31,17,54,87,33,0,0,-,840,1149,42.23,645,832,43.67,469,569,45.18,28,55,33.73,36.39,50.55,41.86,407,531,43.39,178,213,45.52,15,29,34.09,229,318,41.86,5,19,20.83,442,656,40.26,8,7,53.33,5.97,90.33,0.963,125,205,176,1092,41.53,240,304,351,40.61
Marco Rossi,MIN,C,2,31.166666666667,0,0,0,0,0,-,5,0.00,0.33,7,7,4,2,0,1,4,2,2,0,0,1,1,1,1,3,1,7,15,31.82,27,21,56.25,22,15,59.46,16,10,61.54,0,1,0.00,1.19,0.62,65.76,12,9,57.14,6,2,75.00,0,1,0.00,6,7,46.15,0,0,-,15,9,62.50,0,0,-,0.00,90.00,0.900,10,5,3,25,76.92,18,9,8,69.23
Marco Scandella,STL,D,70,1269.5,3,11,5,6,14,21.88,76,3.95,4.24,142,105,41,12,5,5,18,9,9,0,0,2,38,18,106,80,64,0,0,-,885,1366,39.32,690,1081,38.96,526,784,40.15,64,55,53.78,51.63,72.77,41.50,494,708,41.10,190,269,41.39,31,24,56.36,304,439,40.92,20,23,46.51,336,619,35.18,10,8,55.56,12.17,92.98,1.052,107,278,338,1168,24.04,215,391,610,26.06
Marcus Foligno,MIN,LW,74,1215.15,23,19,15,4,42,58.33,99,23.23,12.96,163,134,110,63,7,11,112,32,20,10,2,24,27,28,238,90,34,12,8,60.00,1103,1101,50.05,823,830,49.79,613,594,50.79,72,58,55.38,56.09,56.2,49.95,528,477,52.54,225,168,57.25,40,28,58.82,303,309,49.51,18,17,51.43,503,546,47.95,9,11,45.00,11.75,90.24,1.020,176,285,278,743,38.77,370,413,490,43.02
Marcus Johansson,"SEA, WSH",LW,69,1112.8666666667,9,20,13,7,29,56.86,111,8.11,12.85,183,145,122,66,6,20,4,2,2,0,0,10,27,26,31,75,24,41,57,41.84,1160,861,57.40,888,652,57.66,625,468,57.18,51,61,45.54,59.23,46.22,56.17,561,412,57.66,234,167,58.35,26,35,42.62,327,245,57.17,14,17,45.16,546,382,58.84,10,8,55.56,8.16,86.97,0.951,286,222,133,738,68.26,485,291,261,65.01
Marcus Pettersson,PIT,D,72,1127.1666666667,2,17,11,6,19,41.30,83,2.41,3.76,189,136,41,6,3,9,38,19,19,0,0,11,14,17,122,188,61,0,0,-,1050,928,53.08,803,695,53.60,598,507,54.12,46,40,53.49,46.04,40.48,53.21,497,454,52.26,197,160,55.18,26,25,50.98,300,294,50.51,13,9,59.09,502,428,53.98,5,6,45.45,7.69,92.11,0.998,116,165,160,1049,42.03,280,261,326,46.20
Marian Studenic,"DAL, NJD","LW, RW",33,367.85,2,2,0,2,4,44.44,42,4.76,5.03,72,57,51,23,2,3,6,3,3,0,0,7,10,13,25,39,11,1,3,25.00,321,332,49.16,247,251,49.60,181,184,49.59,9,17,34.62,17.14,14.82,53.62,172,151,53.25,70,59,54.26,7,8,46.67,102,92,52.58,1,5,16.67,129,175,42.43,1,4,20.00,4.97,90.76,0.957,56,70,68,350,45.16,102,90,126,44.74
Mario Ferraro,SJS,D,63,1449.2,2,12,3,9,14,25.93,49,4.08,2.52,108,77,33,4,3,2,16,8,8,0,0,9,35,31,140,149,38,0,0,-,1147,1613,41.56,868,1166,42.67,604,844,41.71,54,76,41.54,55.31,79.74,40.96,572,781,42.28,225,314,41.74,27,34,44.26,347,467,42.63,14,33,29.79,621,1001,38.29,11,8,57.89,8.94,91.00,0.999,164,270,305,982,34.97,346,414,629,35.49
Mark Borowiecki,NSH,D,57,747.81666666667,0,4,2,2,4,19.05,45,0.00,1.67,91,67,22,6,2,2,151,37,18,15,4,29,14,7,196,72,73,0,0,-,556,805,40.85,445,606,42.34,305,438,41.05,21,42,33.33,26.52,39.79,40.00,268,396,40.36,110,130,45.83,13,12,52.00,158,266,37.26,5,20,20.00,260,379,40.69,2,10,16.67,6.89,90.41,0.973,48,145,143,770,25.13,123,212,249,33.06
Mark Friedman,PIT,D,26,345.21666666667,1,4,1,3,5,35.71,27,3.70,2.05,49,41,20,9,2,5,23,9,8,1,0,12,4,4,27,56,22,0,0,-,321,351,47.77,262,257,50.48,196,192,50.52,14,18,43.75,16.77,15.35,52.20,169,166,50.45,83,66,55.70,9,10,47.37,86,100,46.24,5,5,50.00,136,175,43.73,0,3,0.00,7.14,90.63,0.978,53,62,46,327,53.54,102,93,118,46.36
Mark Giordano,"SEA, TOR",D,75,1566,8,27,15,12,35,42.17,151,5.30,6.63,348,221,85,7,5,24,57,23,21,1,1,11,49,19,75,156,131,0,0,-,1536,1313,53.91,1138,965,54.11,807,683,54.16,83,93,47.16,75.15,70.69,51.53,759,639,54.29,302,228,56.98,42,47,47.19,457,411,52.65,22,28,44.00,714,591,54.71,16,16,50.00,10.29,86.38,0.967,282,276,264,1108,51.65,629,443,509,55.27
Mark Jankowski,BUF,C,19,259.25,2,3,1,2,5,71.43,14,14.29,1.58,29,22,21,9,2,2,4,2,2,0,0,5,10,4,5,12,8,86,93,48.04,179,282,38.83,135,235,36.49,103,172,37.45,7,13,35.00,7.81,17.62,30.73,83,146,36.24,33,69,32.35,5,6,45.45,50,77,39.37,2,3,40.00,82,120,40.59,0,4,0.00,6.80,92.44,0.992,28,56,75,209,27.18,39,73,114,25.49
Mark Kastelic,OTT,C,16,146.93333333333,2,2,1,1,4,80.00,11,18.18,1.42,22,19,13,8,2,0,14,4,2,2,0,4,5,9,51,20,8,70,50,58.33,127,172,42.47,101,123,45.09,67,96,41.10,5,6,45.45,5.76,6.96,45.31,66,82,44.59,28,31,47.46,2,4,33.33,38,51,42.70,1,2,33.33,54,77,41.22,2,0,100.00,7.46,93.75,1.012,14,33,43,131,24.56,24,45,74,24.49
Mark Pysyk,BUF,D,68,1210.7833333333,3,9,3,6,12,30.00,64,4.69,3.9,126,99,32,12,2,4,16,8,8,0,0,3,20,21,41,58,79,0,0,-,889,1243,41.70,695,984,41.39,504,736,40.65,40,64,38.46,39.81,64.61,38.12,428,623,40.72,161,255,38.70,21,32,39.62,267,368,42.05,10,17,37.04,402,583,40.81,6,12,33.33,7.94,91.30,0.992,102,219,257,1054,28.41,236,319,462,33.81
Mark Scheifele,WPG,C,67,1415.9666666667,29,41,23,18,70,68.63,159,18.24,19.24,264,215,182,78,6,19,23,10,9,1,0,21,60,49,36,116,45,430,418,50.71,1590,1247,56.05,1224,963,55.97,896,697,56.25,102,86,54.26,92.33,76.1,54.82,863,684,55.79,342,307,52.70,45,47,48.91,521,377,58.02,31,20,60.78,707,485,59.31,23,12,65.71,11.38,87.66,0.990,300,250,129,821,69.93,651,382,293,68.96
Mark Stone,VGK,RW,37,678.7,9,21,15,6,30,61.22,71,12.68,11.11,118,94,84,42,4,6,8,4,4,0,0,8,29,56,19,30,23,13,16,44.83,739,602,55.11,564,432,56.63,419,317,56.93,49,34,59.04,43.09,30.18,58.81,395,287,57.92,156,131,54.36,26,21,55.32,239,156,60.51,15,5,75.00,308,260,54.23,7,7,50.00,11.69,89.27,1.010,160,147,87,404,64.78,299,228,191,61.02
Markus Niemelainen,EDM,D,20,263.88333333333,0,1,0,1,1,16.67,12,0.00,0.24,26,15,6,0,0,0,4,2,2,0,0,3,10,4,82,40,16,0,0,-,208,254,45.02,146,205,41.60,105,153,40.70,6,15,28.57,10.73,14.29,42.90,100,135,42.55,45,61,42.45,4,10,28.57,55,74,42.64,2,4,33.33,92,107,46.23,0,1,0.00,5.71,90.20,0.959,20,50,31,243,39.22,50,74,74,40.32
Markus Nutivaara,FLA,D,1,7.0166666666667,0,1,1,0,1,100.00,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,-,8,4,66.67,6,3,66.67,4,3,57.14,1,1,50.00,0.55,0.14,80.19,4,2,66.67,3,1,75.00,1,0,100.00,1,1,50.00,0,1,0.00,4,1,80.00,0,0,-,25.00,66.67,0.917,4,0,0,8,100.00,4,2,0,100.00
Martin Fehervary,WSH,D,79,1552.5833333333,8,9,6,3,17,22.37,96,8.33,4.72,181,126,51,15,5,10,26,13,13,0,0,8,36,14,251,198,108,0,0,-,1335,1599,45.50,1037,1211,46.13,744,846,46.79,76,78,49.35,67.95,80.73,45.70,651,799,44.90,271,330,45.09,39,41,48.75,380,469,44.76,22,21,51.16,599,728,45.14,9,16,36.00,10.22,90.78,1.010,211,324,220,1182,48.96,506,490,491,50.75
Martin Frk,LAK,RW,6,84.183333333333,2,0,0,0,2,100.00,15,13.33,1.54,28,22,14,5,1,0,2,1,1,0,0,1,5,0,11,6,0,0,0,-,97,54,64.24,74,37,66.67,55,26,67.90,2,4,33.33,5.35,3.78,58.58,39,32,54.93,20,14,58.82,0,3,0.00,19,18,51.35,1,0,100.00,80,17,82.47,1,0,100.00,3.64,84.62,0.883,24,17,10,48,70.59,44,22,19,69.84
Martin Kaut,COL,RW,6,52.85,0,0,0,0,0,0.00,1,0.00,0.19,4,2,4,2,0,0,0,0,0,0,0,0,0,1,6,4,3,0,0,-,51,48,51.52,33,32,50.77,28,23,54.90,2,0,100.00,2.06,1.53,57.42,23,18,56.10,10,8,55.56,1,0,100.00,13,10,56.52,1,0,100.00,23,26,46.94,0,0,-,7.14,100.00,1.071,12,14,2,54,85.71,19,18,7,73.08
Martin Necas,CAR,C,78,1262,14,26,17,9,40,64.52,159,8.81,14.34,295,226,140,48,14,13,32,16,16,0,0,17,75,38,55,106,15,38,47,44.71,1313,1048,55.61,1017,840,54.77,694,609,53.26,62,56,52.54,63.43,59.3,51.68,595,574,50.90,230,245,48.42,30,32,48.39,365,329,52.59,15,16,48.39,635,418,60.30,15,7,68.18,8.93,90.80,0.997,266,207,143,966,65.04,432,303,320,57.45
Mason Appleton,"SEA, WPG",C,68,1012.1666666667,8,13,8,5,21,52.50,98,8.16,11.3,171,136,91,47,1,10,30,11,10,0,1,11,13,15,64,110,19,7,15,31.82,850,951,47.20,632,727,46.50,463,529,46.67,40,47,45.98,42.83,50.34,45.97,396,485,44.95,163,209,43.82,19,28,40.43,233,276,45.78,9,14,39.13,391,422,48.09,10,4,71.43,8.64,91.12,0.998,130,225,197,802,39.76,212,309,381,35.75
Mason Geertsen,NJD,D,25,173.91666666667,0,0,0,0,0,0.00,12,0.00,0.99,20,17,13,7,2,0,77,15,6,5,4,13,3,4,58,16,1,0,0,-,126,158,44.37,91,121,42.92,62,86,41.89,5,11,31.25,5.67,7,44.76,69,75,47.92,30,24,55.56,4,3,57.14,39,51,43.33,0,5,0.00,63,83,43.15,1,3,25.00,8.06,87.21,0.953,20,43,39,182,33.90,42,56,60,41.18
