Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,zon_rank,plm_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,First Assists,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Round Pick,Overall Draft Position,Contract Years,Cap Hit
2023-2024,Nick Bjugstad,ARI,C,166.0,300.0,266.0,125.0,271.0,302.0,182.0,164.0,395.0,320.0,333.0,119.0,79.0,178.0,Second Line,76,1325.8,22,12,32.0,1992-07-17,USA,USA,78.0,209.0,2010,1,19,19,,
2023-2024,Nick Bonino,NYR,C,415.0,148.0,270.0,22.0,406.0,412.0,432.0,424.0,414.0,399.0,319.0,440.0,63.0,338.0,Bottom 6,45,551.43333333333,1,3,37.0,1988-04-20,USA,USA,73.0,195.0,2007,6,22,173,,
2023-2024,Nick Cousins,FLA,C,230.0,199.0,289.0,,93.0,244.0,178.0,343.0,114.0,364.0,55.0,105.0,,327.0,Bottom 6,69,840.83333333333,7,2,31.0,1993-07-20,CAN,CAN,71.0,192.0,2011,3,7,68,,
2023-2024,Nick Foligno,CHI,LW,323.0,132.0,133.0,178.0,363.0,191.0,288.0,253.0,361.0,217.0,327.0,58.0,189.0,213.0,Second Line,74,1314.5833333333,17,8,37.0,1987-10-31,USA,USA,72.0,210.0,2006,1,28,28,,
2023-2024,Nick Schmaltz,ARI,C,175.0,208.0,118.0,,174.0,213.0,254.0,124.0,243.0,69.0,118.0,461.0,180.0,89.0,First Line,79,1515.05,22,23,29.0,1996-02-23,USA,USA,72.0,181.0,2014,1,20,20,,
2023-2024,Nick Suzuki,MTL,C,227.0,400.0,84.0,54.0,194.0,364.0,298.0,120.0,163.0,103.0,70.0,359.0,65.0,74.0,First Line,82,1743.65,33,25,25.0,1999-08-10,CAN,CAN,71.0,208.0,2017,1,13,13,,
2023-2024,Nico Hischier,NJD,C,26.0,207.0,77.0,23.0,18.0,215.0,107.0,78.0,265.0,34.0,12.0,413.0,17.0,52.0,First Line,71,1383.2333333333,27,24,26.0,1999-01-04,CHE,CHE,73.0,175.0,2017,1,1,1,,
2023-2024,Nico Sturm,SJS,C,325.0,428.0,,79.0,259.0,430.0,355.0,362.0,439.0,358.0,124.0,174.0,5.0,350.0,Bottom 6,63,923.53333333333,5,7,30.0,1995-05-03,DEU,DEU,75.0,209.0,-,-,-,-,,
2023-2024,Nicolas Aube-Kubel,WSH,RW,366.0,157.0,,,431.0,133.0,299.0,363.0,460.0,279.0,305.0,39.0,,386.0,Bottom 6,60,732.45,6,7,29.0,1996-05-10,CAN,CAN,72.0,207.0,2014,2,18,48,,
2023-2024,Nicolas Deslauriers,PHI,LW,453.0,90.0,,179.0,424.0,132.0,325.0,446.0,131.0,458.0,446.0,2.0,,448.0,Fringe,60,488.96666666667,1,1,34.0,1991-02-22,CAN,CAN,73.0,220.0,2009,3,23,84,,
2023-2024,Nicolas Roy,VGK,C,220.0,83.0,135.0,46.0,224.0,120.0,297.0,222.0,357.0,104.0,339.0,205.0,97.0,187.0,Bottom 6,70,1081.6833333333,13,17,28.0,1997-02-05,CAN,CAN,76.0,202.0,2015,4,5,96,,
2023-2024,Nikita Alexandrov,STL,C,459.0,138.0,,,443.0,136.0,423.0,457.0,228.0,442.0,254.0,120.0,150.0,455.0,Bottom 6,23,196.1,0,0,24.0,2000-09-16,DEU,DEU,73.0,177.0,-,-,-,-,,
2023-2024,Nikita Kucherov,TBL,RW,12.0,420.0,5.0,,12.0,311.0,27.0,31.0,29.0,2.0,34.0,392.0,,5.0,First Line,81,1755.1666666667,44,62,32.0,1993-06-17,RUS,RUS,71.0,181.0,2011,2,28,58,,
2023-2024,Nikolaj Ehlers,WPG,LW,5.0,217.0,123.0,,34.0,166.0,8.0,68.0,19.0,26.0,11.0,381.0,,70.0,Second Line,82,1301.65,25,24,29.0,1996-02-14,DNK,DNK,72.0,169.0,2014,1,9,9,,
2023-2024,Nils Aman,VAN,C,445.0,46.0,,88.0,423.0,64.0,463.0,440.0,289.0,374.0,374.0,267.0,143.0,441.0,Bottom 6,43,444.36666666667,3,3,25.0,2000-02-07,SWE,SWE,74.0,179.0,2020,6,12,167,,
2023-2024,Nils Hoglander,VAN,LW,112.0,179.0,,,236.0,142.0,197.0,97.0,159.0,253.0,137.0,177.0,,276.0,Bottom 6,80,968.5,24,8,24.0,2000-12-20,SWE,SWE,69.0,185.0,2019,2,9,40,,
2023-2024,Nino Niederreiter,WPG,RW,98.0,92.0,175.0,,119.0,72.0,100.0,103.0,236.0,296.0,85.0,128.0,,153.0,Bottom 6,77,1152.3,18,8,32.0,1992-09-08,CHE,CHE,74.0,218.0,2010,1,5,5,,
2023-2024,Noah Cates,PHI,LW,321.0,42.0,279.0,89.0,147.0,107.0,392.0,411.0,394.0,301.0,171.0,291.0,147.0,313.0,Bottom 6,59,814.03333333333,6,6,26.0,1999-02-05,USA,USA,73.0,165.0,2017,5,13,137,,
2023-2024,Noah Gregor,TOR,C,226.0,449.0,291.0,158.0,384.0,438.0,58.0,315.0,387.0,324.0,78.0,64.0,,296.0,Bottom 6,63,718.13333333333,6,5,26.0,1998-07-28,CAN,CAN,72.0,190.0,2016,4,20,111,,
2023-2024,Noel Acciari,PIT,C,451.0,145.0,,87.0,456.0,409.0,407.0,405.0,462.0,454.0,250.0,63.0,124.0,335.0,Bottom 6,55,713.4,4,1,33.0,1991-12-01,USA,USA,70.0,209.0,-,-,-,-,,
2023-2024,Oliver Bjorkstrand,SEA,RW,135.0,98.0,73.0,,156.0,138.0,64.0,139.0,130.0,113.0,60.0,299.0,,108.0,Second Line,82,1327.0,20,19,30.0,1995-04-10,DNK,DNK,72.0,175.0,2013,3,28,89,,
2023-2024,Oliver Wahlstrom,NYI,RW,256.0,340.0,282.0,,258.0,418.0,77.0,275.0,54.0,302.0,251.0,124.0,,284.0,Bottom 6,32,354.25,2,3,25.0,2000-06-13,USA,USA,74.0,204.0,2018,1,11,11,,
2023-2024,Ondrej Palat,NJD,LW,124.0,130.0,166.0,,14.0,97.0,291.0,280.0,155.0,133.0,190.0,173.0,,214.0,Second Line,71,1111.05,11,13,34.0,1991-03-28,CZE,CZE,72.0,194.0,2011,7,27,208,,
2023-2024,Oskar Steen,BOS,C,464.0,53.0,,,463.0,129.0,437.0,461.0,459.0,465.0,247.0,45.0,,463.0,Bottom 6,34,308.38333333333,1,0,27.0,1998-03-09,SWE,SWE,70.0,193.0,2016,6,14,165,,
2023-2024,Oskar Sundqvist,STL,C,443.0,358.0,208.0,141.0,442.0,405.0,428.0,374.0,351.0,196.0,49.0,184.0,182.0,321.0,Bottom 6,71,940.73333333333,6,11,31.0,1994-03-23,SWE,SWE,75.0,220.0,2012,3,20,81,,
2023-2024,Owen Tippett,PHI,RW,38.0,140.0,116.0,,141.0,243.0,11.0,61.0,60.0,166.0,53.0,141.0,,81.0,Second Line,78,1293.7166666667,28,17,26.0,1999-02-16,CAN,CAN,73.0,207.0,2017,1,10,10,,
2023-2024,Parker Kelly,OTT,LW,418.0,29.0,,108.0,404.0,105.0,315.0,401.0,363.0,435.0,108.0,26.0,,384.0,Bottom 6,80,936.53333333333,8,5,26.0,1999-05-14,CAN,CAN,72.0,190.0,-,-,-,-,,
2023-2024,Pat Maroon,"BOS, MIN",LW,372.0,224.0,288.0,,251.0,134.0,390.0,416.0,255.0,290.0,432.0,57.0,,406.0,Bottom 6,51,654.93333333333,4,7,,,,,,,,,,,,
2023-2024,Patrick Kane,DET,RW,127.0,448.0,88.0,,301.0,376.0,52.0,84.0,92.0,37.0,153.0,457.0,,47.0,First Line,50,918.81666666667,20,18,36.0,1988-11-19,USA,USA,70.0,177.0,2007,1,1,1,,
2023-2024,Paul Cotter,VGK,C,315.0,354.0,,,342.0,358.0,318.0,319.0,325.0,286.0,366.0,38.0,,351.0,Bottom 6,76,967.26666666667,7,12,25.0,1999-11-16,USA,USA,74.0,212.0,2018,4,22,115,,
2023-2024,Pavel Buchnevich,STL,LW,123.0,393.0,68.0,36.0,157.0,314.0,176.0,66.0,232.0,59.0,282.0,360.0,210.0,67.0,First Line,80,1585.9666666667,27,21,30.0,1995-04-17,RUS,RUS,73.0,196.0,2013,3,14,75,,
2023-2024,Pavel Dorofeyev,VGK,LW,83.0,231.0,,,250.0,266.0,140.0,127.0,369.0,248.0,434.0,425.0,,218.0,Bottom 6,47,624.0,13,7,24.0,2000-10-26,RUS,RUS,73.0,194.0,2019,3,17,79,,
2023-2024,Pavel Zacha,BOS,C,164.0,375.0,106.0,103.0,106.0,290.0,280.0,160.0,76.0,131.0,168.0,239.0,50.0,136.0,First Line,78,1412.2666666667,21,18,28.0,1997-04-06,CZE,CZE,76.0,199.0,2015,1,6,6,,
2023-2024,Peyton Krebs,BUF,C,406.0,229.0,268.0,,276.0,135.0,433.0,420.0,207.0,327.0,371.0,155.0,106.0,392.0,Bottom 6,80,1000.45,4,5,24.0,2001-01-26,CAN,CAN,72.0,187.0,2019,1,17,17,,
2023-2024,Philip Tomasino,NSH,C,189.0,268.0,127.0,,232.0,253.0,200.0,220.0,154.0,56.0,40.0,335.0,,207.0,Bottom 6,41,515.53333333333,7,7,23.0,2001-07-28,CAN,CAN,72.0,179.0,2019,1,24,24,,
2023-2024,Philipp Kurashev,CHI,C,356.0,419.0,147.0,,347.0,443.0,334.0,313.0,106.0,106.0,73.0,422.0,193.0,185.0,First Line,75,1426.3833333333,18,26,25.0,1999-10-12,CHE,CHE,72.0,190.0,2018,4,27,120,,
2023-2024,Phillip Danault,LAK,C,88.0,170.0,120.0,69.0,31.0,106.0,246.0,202.0,272.0,115.0,163.0,274.0,36.0,131.0,First Line,78,1405.65,17,20,32.0,1993-02-24,CAN,CAN,73.0,200.0,2011,1,26,26,,
2023-2024,Phillip Di Giuseppe,VAN,LW,341.0,335.0,,146.0,322.0,323.0,317.0,357.0,344.0,416.0,425.0,108.0,,365.0,Bottom 6,51,616.86666666667,5,3,31.0,1993-10-09,CAN,CAN,72.0,193.0,2012,2,8,38,,
2023-2024,Pierre Engvall,NYI,LW,169.0,275.0,212.0,216.0,83.0,127.0,165.0,218.0,212.0,221.0,311.0,357.0,,255.0,Bottom 6,74,1134.05,10,12,29.0,1996-05-31,SWE,SWE,77.0,219.0,2014,7,8,188,,
2023-2024,Pierre-Edouard Bellemare,SEA,LW,362.0,18.0,,53.0,262.0,14.0,417.0,381.0,330.0,376.0,127.0,227.0,39.0,427.0,Bottom 6,40,393.53333333333,4,2,40.0,1985-03-06,FRA,FRA,71.0,198.0,-,-,-,-,,
2023-2024,Pierre-Luc Dubois,LAK,C,190.0,182.0,91.0,,111.0,161.0,120.0,145.0,58.0,126.0,198.0,203.0,81.0,106.0,Second Line,82,1287.5,16,15,27.0,1998-06-24,CAN,CAN,76.0,214.0,2016,1,3,3,,
2023-2024,Pius Suter,VAN,C,247.0,75.0,241.0,11.0,299.0,60.0,306.0,206.0,218.0,293.0,79.0,346.0,78.0,257.0,Bottom 6,67,1038.1666666667,14,9,29.0,1996-05-24,CHE,CHE,71.0,179.0,-,-,-,-,,
2023-2024,Pontus Holmberg,TOR,RW,277.0,31.0,,,304.0,77.0,430.0,282.0,226.0,230.0,243.0,218.0,141.0,370.0,Bottom 6,54,624.7,7,6,26.0,1999-03-09,SWE,SWE,72.0,202.0,2018,6,1,156,,
2023-2024,Quinton Byfield,LAK,"C, RW",200.0,79.0,207.0,,120.0,24.0,241.0,295.0,179.0,97.0,323.0,253.0,216.0,216.0,Second Line,80,1318.7,20,21,22.0,2002-08-19,CAN,CAN,77.0,220.0,2020,1,2,2,,
2023-2024,Radek Faksa,DAL,C,379.0,2.0,,30.0,327.0,6.0,411.0,389.0,409.0,297.0,318.0,153.0,33.0,361.0,Bottom 6,74,926.15,7,10,31.0,1994-01-09,CZE,CZE,75.0,225.0,2012,1,13,13,,
2023-2024,Radim Zohorna,PIT,LW,276.0,412.0,,,209.0,383.0,313.0,323.0,458.0,413.0,457.0,123.0,,433.0,Bottom 6,33,322.23333333333,4,2,29.0,1996-04-29,CZE,CZE,78.0,220.0,-,-,-,-,,
2023-2024,Rafael Harvey-Pinard,MTL,LW,414.0,189.0,,147.0,411.0,329.0,457.0,349.0,362.0,266.0,200.0,199.0,,297.0,Bottom 6,45,568.7,2,7,26.0,1999-01-06,CAN,CAN,69.0,181.0,2019,7,15,201,,
2023-2024,Rasmus Kupari,WPG,C,430.0,121.0,,210.0,361.0,54.0,347.0,460.0,73.0,352.0,17.0,145.0,76.0,450.0,Bottom 6,28,255.95,0,1,25.0,2000-03-15,FIN,FIN,74.0,200.0,2018,1,20,20,,
2023-2024,Reese Johnson,CHI,C,452.0,388.0,,206.0,437.0,380.0,348.0,448.0,353.0,461.0,26.0,17.0,188.0,439.0,Bottom 6,42,459.18333333333,2,0,26.0,1998-07-10,CAN,CAN,73.0,193.0,-,-,-,-,,
2023-2024,Reilly Smith,PIT,RW,129.0,235.0,109.0,175.0,108.0,164.0,131.0,171.0,181.0,121.0,197.0,313.0,,132.0,Second Line,76,1226.1666666667,13,17,34.0,1991-04-01,CAN,CAN,73.0,185.0,2009,3,8,69,,
2023-2024,Rickard Rakell,PIT,RW,126.0,198.0,105.0,,40.0,224.0,68.0,155.0,3.0,259.0,133.0,164.0,,102.0,Second Line,70,1156.1,15,7,32.0,1993-05-05,SWE,SWE,73.0,195.0,2011,1,30,30,,
2023-2024,Ridly Greig,OTT,C,338.0,357.0,,127.0,281.0,353.0,405.0,324.0,343.0,342.0,447.0,140.0,164.0,339.0,Bottom 6,72,1061.5,13,10,22.0,2002-08-08,CAN,CAN,72.0,183.0,2020,1,28,28,,
2023-2024,Robby Fabbri,DET,C,378.0,429.0,79.0,,429.0,428.0,305.0,86.0,274.0,258.0,297.0,149.0,,188.0,Bottom 6,68,875.05,18,6,29.0,1996-01-22,CAN,CAN,71.0,185.0,2014,1,21,21,,
2023-2024,Robert Thomas,STL,C,176.0,362.0,71.0,65.0,122.0,396.0,373.0,174.0,189.0,17.0,212.0,458.0,38.0,77.0,First Line,82,1719.25,26,35,26.0,1999-07-02,CAN,CAN,72.0,218.0,2017,1,20,20,,
2023-2024,Roope Hintz,DAL,C,34.0,61.0,37.0,3.0,32.0,23.0,109.0,20.0,101.0,79.0,115.0,377.0,46.0,59.0,Second Line,80,1379.1833333333,30,17,28.0,1996-11-17,FIN,FIN,75.0,215.0,2015,2,19,49,,
2023-2024,Ross Colton,COL,C,78.0,222.0,150.0,,85.0,248.0,76.0,130.0,288.0,157.0,177.0,71.0,177.0,202.0,Bottom 6,80,1097.5333333333,17,14,28.0,1996-09-11,USA,USA,72.0,194.0,2016,4,27,118,,
2023-2024,Ross Johnston,ANA,LW,463.0,223.0,,,462.0,271.0,460.0,458.0,317.0,450.0,456.0,22.0,,460.0,Fringe,68,557.4,1,1,31.0,1994-02-18,CAN,CAN,77.0,230.0,-,-,-,-,,
2023-2024,Rourke Chartier,OTT,C,449.0,318.0,,130.0,441.0,239.0,395.0,456.0,419.0,457.0,258.0,228.0,158.0,456.0,Bottom 6,37,398.46666666667,2,1,29.0,1996-04-03,CAN,CAN,71.0,190.0,2014,5,29,149,,
2023-2024,Ryan Carpenter,SJS,C,421.0,159.0,,142.0,394.0,149.0,397.0,435.0,335.0,404.0,364.0,118.0,64.0,423.0,Bottom 6,62,688.38333333333,5,4,34.0,1991-01-18,USA,USA,73.0,198.0,-,-,-,-,,
2023-2024,Ryan Donato,CHI,C,155.0,280.0,246.0,,398.0,270.0,87.0,184.0,158.0,180.0,69.0,163.0,,243.0,Bottom 6,78,1091.9666666667,12,12,29.0,1996-04-09,USA,USA,72.0,190.0,2014,2,26,56,,
2023-2024,Ryan Hartman,MIN,RW,77.0,84.0,117.0,139.0,169.0,150.0,69.0,105.0,153.0,136.0,302.0,211.0,113.0,97.0,Second Line,74,1222.2333333333,21,12,30.0,1994-09-20,USA,USA,72.0,197.0,2013,1,30,30,,
2023-2024,Ryan Johansen,COL,C,304.0,250.0,102.0,,181.0,202.0,353.0,149.0,231.0,232.0,382.0,226.0,18.0,230.0,Bottom 6,63,859.5,13,7,32.0,1992-07-31,CAN,CAN,75.0,218.0,2010,1,4,4,,
2023-2024,Ryan Lomberg,FLA,LW,260.0,162.0,,218.0,206.0,116.0,192.0,309.0,204.0,424.0,357.0,33.0,,402.0,Bottom 6,75,715.51666666667,5,2,30.0,1994-09-12,CAN,CAN,69.0,187.0,-,-,-,-,,
2023-2024,Ryan McLeod,EDM,C,163.0,60.0,,6.0,84.0,18.0,346.0,252.0,224.0,182.0,166.0,302.0,75.0,301.0,Bottom 6,81,1153.6833333333,12,15,25.0,1999-09-21,CAN,CAN,74.0,207.0,2018,2,9,40,,
2023-2024,Ryan Nugent-Hopkins,EDM,C,121.0,136.0,32.0,78.0,27.0,118.0,191.0,157.0,111.0,35.0,336.0,369.0,95.0,57.0,First Line,80,1569.9333333333,18,29,32.0,1993-04-12,CAN,CAN,72.0,195.0,2011,1,1,1,,
2023-2024,Ryan O'Reilly,NSH,C,194.0,109.0,96.0,42.0,62.0,214.0,268.0,138.0,201.0,191.0,125.0,445.0,20.0,99.0,First Line,82,1620.8,26,15,34.0,1991-02-07,CAN,CAN,73.0,207.0,2009,2,3,33,,
2023-2024,Ryan Poehling,PHI,C,245.0,23.0,295.0,106.0,168.0,165.0,300.0,287.0,377.0,252.0,21.0,234.0,99.0,256.0,Bottom 6,77,1154.6666666667,11,13,26.0,1999-01-03,USA,USA,74.0,196.0,2017,1,25,25,,
2023-2024,Ryan Reaves,TOR,RW,431.0,100.0,,,418.0,90.0,448.0,365.0,273.0,407.0,272.0,3.0,,451.0,Fringe,49,397.7,4,2,38.0,1987-01-20,CAN,CAN,74.0,225.0,2005,5,31,156,,
2023-2024,Ryan Strome,ANA,C,306.0,461.0,152.0,,260.0,450.0,316.0,291.0,170.0,206.0,441.0,314.0,108.0,200.0,Second Line,79,1248.1166666667,11,12,31.0,1993-07-11,CAN,CAN,73.0,191.0,2011,1,5,5,,
2023-2024,Sam Bennett,FLA,C,40.0,175.0,44.0,205.0,9.0,197.0,38.0,113.0,40.0,128.0,401.0,78.0,111.0,94.0,Second Line,69,1146.0833333333,20,13,29.0,1996-06-20,CAN,CAN,73.0,195.0,2014,1,4,4,,
2023-2024,Sam Carrick,"ANA, EDM",C,408.0,408.0,,202.0,419.0,423.0,335.0,337.0,425.0,428.0,294.0,48.0,53.0,396.0,Bottom 6,77,941.11666666667,10,4,33.0,1992-02-04,CAN,CAN,72.0,200.0,2010,5,24,144,,
2023-2024,Sam Gagner,EDM,C,113.0,56.0,274.0,221.0,158.0,49.0,86.0,152.0,198.0,186.0,406.0,319.0,212.0,268.0,Bottom 6,28,285.88333333333,5,4,35.0,1989-08-10,CAN,CAN,71.0,201.0,2007,1,6,6,,
2023-2024,Sam Lafferty,VAN,C,331.0,186.0,,161.0,395.0,155.0,360.0,231.0,359.0,371.0,130.0,59.0,98.0,325.0,Bottom 6,79,938.46666666667,13,4,30.0,1995-03-06,USA,USA,73.0,195.0,2014,4,23,113,,
2023-2024,Sam Reinhart,FLA,C,61.0,16.0,12.0,105.0,45.0,13.0,99.0,8.0,196.0,76.0,140.0,344.0,84.0,29.0,First Line,82,1664.5833333333,57,22,29.0,1995-11-06,CAN,CAN,74.0,193.0,2014,1,2,2,,
2023-2024,Sam Steel,DAL,C,307.0,76.0,,166.0,239.0,34.0,389.0,351.0,177.0,227.0,273.0,288.0,194.0,337.0,Bottom 6,77,1019.6166666667,9,13,27.0,1998-02-03,CAN,CAN,71.0,184.0,2016,1,30,30,,
2023-2024,Sammy Blais,STL,LW,447.0,342.0,,,444.0,340.0,449.0,452.0,291.0,318.0,300.0,10.0,,444.0,Bottom 6,53,513.53333333333,1,5,29.0,1996-06-17,CAN,CAN,74.0,206.0,2014,6,26,176,,
2023-2024,Scott Laughton,PHI,C,268.0,382.0,211.0,75.0,208.0,385.0,193.0,271.0,244.0,181.0,301.0,114.0,88.0,158.0,Second Line,82,1283.7333333333,13,16,31.0,1994-05-30,CAN,CAN,73.0,190.0,2012,1,20,20,,
2023-2024,Sean Couturier,PHI,C,236.0,158.0,192.0,143.0,63.0,170.0,153.0,390.0,345.0,204.0,386.0,350.0,123.0,148.0,Second Line,74,1318.9666666667,11,13,32.0,1992-12-07,USA,CAN,75.0,211.0,2011,1,8,8,,
2023-2024,Sean Kuraly,CBJ,C,298.0,395.0,,61.0,326.0,414.0,302.0,286.0,456.0,357.0,383.0,50.0,82.0,294.0,Bottom 6,62,851.58333333333,9,7,32.0,1993-01-20,USA,USA,74.0,213.0,2011,5,12,133,,
2023-2024,Sean Monahan,"MTL, WPG",C,178.0,305.0,110.0,194.0,171.0,310.0,210.0,167.0,233.0,98.0,279.0,409.0,26.0,127.0,First Line,83,1501.8166666667,26,21,30.0,1994-10-12,CAN,CAN,74.0,196.0,2013,1,6,6,,
2023-2024,Sebastian Aho,CAR,C,31.0,156.0,20.0,4.0,22.0,45.0,79.0,25.0,31.0,28.0,148.0,349.0,43.0,33.0,First Line,78,1530.95,36,34,27.0,1997-07-26,FIN,FIN,72.0,176.0,2015,2,5,35,,
2023-2024,Seth Jarvis,CAR,C,100.0,14.0,101.0,171.0,37.0,7.0,164.0,112.0,46.0,125.0,63.0,230.0,197.0,109.0,First Line,81,1518.75,33,20,23.0,2002-02-01,CAN,CAN,70.0,175.0,2020,1,13,13,,
2023-2024,Shane Pinto,OTT,C,264.0,177.0,185.0,,104.0,258.0,147.0,251.0,192.0,208.0,304.0,311.0,132.0,141.0,First Line,41,742.48333333333,9,10,24.0,2000-11-12,USA,USA,75.0,201.0,2019,2,1,32,,
2023-2024,Sidney Crosby,PIT,C,9.0,330.0,43.0,,3.0,328.0,53.0,30.0,6.0,14.0,113.0,285.0,7.0,15.0,First Line,82,1647.1166666667,42,34,37.0,1987-08-07,CAN,CAN,71.0,200.0,2005,1,1,1,,
2023-2024,Simon Holmstrom,NYI,RW,396.0,273.0,,148.0,335.0,366.0,443.0,212.0,331.0,393.0,290.0,449.0,,377.0,Bottom 6,75,998.95,15,10,24.0,2001-05-24,SWE,SWE,74.0,205.0,2019,1,23,23,,
2023-2024,Sonny Milano,WSH,LW,182.0,213.0,284.0,,231.0,143.0,370.0,70.0,49.0,205.0,237.0,365.0,,253.0,Bottom 6,49,612.9,15,5,29.0,1996-05-12,USA,USA,72.0,194.0,2014,1,16,16,,
2023-2024,Stefan Noesen,CAR,RW,159.0,20.0,187.0,,52.0,8.0,222.0,214.0,68.0,132.0,385.0,136.0,,281.0,Bottom 6,81,960.91666666667,14,14,32.0,1993-02-12,USA,USA,73.0,205.0,2011,1,21,21,,
2023-2024,Steven Lorentz,FLA,C,399.0,54.0,,204.0,319.0,68.0,283.0,418.0,152.0,437.0,389.0,66.0,153.0,432.0,Bottom 6,38,333.9,1,1,29.0,1996-04-13,CAN,CAN,76.0,206.0,2015,7,5,186,,
2023-2024,Steven Stamkos,TBL,C,81.0,384.0,8.0,,105.0,306.0,29.0,12.0,122.0,44.0,316.0,259.0,40.0,24.0,First Line,79,1440.05,40,18,35.0,1990-02-07,CAN,CAN,72.0,182.0,2008,1,1,1,,
2023-2024,T.J. Oshie,WSH,RW,371.0,107.0,100.0,,310.0,303.0,218.0,147.0,36.0,299.0,96.0,129.0,195.0,138.0,Second Line,52,877.18333333333,12,5,38.0,1986-12-23,USA,USA,72.0,187.0,2005,1,24,24,,
2023-2024,Tage Thompson,BUF,C,16.0,374.0,23.0,140.0,110.0,343.0,10.0,9.0,17.0,84.0,123.0,284.0,121.0,28.0,First Line,71,1286.3833333333,29,16,27.0,1997-10-30,USA,USA,78.0,220.0,2016,1,26,26,,
2023-2024,Tanner Jeannot,TBL,LW,340.0,134.0,,195.0,273.0,125.0,340.0,314.0,301.0,408.0,387.0,13.0,,329.0,Bottom 6,55,661.0,7,2,28.0,1997-05-29,CAN,CAN,74.0,208.0,-,-,-,-,,
2023-2024,Tanner Pearson,MTL,LW,343.0,404.0,198.0,,334.0,424.0,242.0,386.0,381.0,361.0,356.0,225.0,,290.0,Bottom 6,54,698.68333333333,5,4,32.0,1992-08-10,CAN,CAN,73.0,201.0,2012,1,30,30,,
2023-2024,Taylor Raddysh,CHI,RW,405.0,351.0,168.0,159.0,360.0,346.0,290.0,347.0,217.0,403.0,252.0,208.0,,295.0,Second Line,73,1159.4166666667,5,4,27.0,1998-02-18,CAN,CAN,75.0,198.0,2016,2,28,58,,
2023-2024,Teddy Blueger,VAN,C,300.0,41.0,,43.0,223.0,63.0,341.0,430.0,440.0,160.0,241.0,159.0,42.0,285.0,Bottom 6,68,1015.6,6,13,30.0,1994-08-15,LVA,LVA,72.0,185.0,2012,2,22,52,,
2023-2024,Teuvo Teravainen,CAR,LW,145.0,82.0,34.0,1.0,25.0,16.0,177.0,134.0,37.0,86.0,303.0,456.0,,122.0,Second Line,76,1246.5333333333,25,16,30.0,1994-09-11,FIN,FIN,71.0,191.0,2012,1,18,18,,
2023-2024,Thomas Bordeleau,SJS,C,395.0,415.0,217.0,,305.0,457.0,303.0,242.0,447.0,363.0,451.0,404.0,159.0,246.0,Bottom 6,27,405.65,6,3,23.0,2002-01-03,USA,USA,70.0,175.0,2020,2,7,38,,
2023-2024,Tim Stutzle,OTT,C,111.0,282.0,103.0,211.0,60.0,291.0,142.0,136.0,79.0,74.0,10.0,221.0,100.0,39.0,First Line,75,1583.8833333333,18,19,23.0,2002-01-15,DEU,DEU,72.0,193.0,2020,1,3,3,,
2023-2024,Timo Meier,NJD,RW,29.0,349.0,26.0,,77.0,305.0,9.0,22.0,128.0,123.0,187.0,148.0,,34.0,Second Line,69,1214.5,28,14,28.0,1996-10-08,CHE,CHE,73.0,220.0,2015,1,9,9,,
2023-2024,Tom Wilson,WSH,RW,261.0,242.0,236.0,137.0,193.0,309.0,144.0,116.0,39.0,300.0,367.0,52.0,,104.0,First Line,74,1339.55,18,5,31.0,1994-03-29,CAN,CAN,76.0,220.0,2012,1,16,16,,
2023-2024,Tomas Hertl,"SJS, VGK",C,168.0,379.0,82.0,135.0,65.0,406.0,203.0,151.0,307.0,122.0,219.0,264.0,16.0,91.0,First Line,54,1106.4333333333,17,14,31.0,1993-11-12,CZE,CZE,75.0,215.0,2012,1,17,17,,
2023-2024,Tomas Nosek,NJD,LW,401.0,185.0,,165.0,378.0,221.0,384.0,437.0,436.0,331.0,353.0,183.0,29.0,398.0,Bottom 6,36,425.11666666667,2,4,32.0,1992-09-01,CZE,CZE,75.0,205.0,-,-,-,-,,
2023-2024,Tomas Tatar,"COL, SEA",LW,192.0,167.0,265.0,,81.0,78.0,278.0,207.0,176.0,265.0,202.0,282.0,,275.0,Bottom 6,70,871.66666666667,9,6,34.0,1990-12-01,SVK,SVK,70.0,173.0,2009,2,30,60,,
2023-2024,Tommy Novak,NSH,C,89.0,249.0,182.0,,41.0,318.0,244.0,102.0,72.0,85.0,121.0,463.0,145.0,160.0,Bottom 6,71,1008.2166666667,18,13,28.0,1997-04-28,USA,USA,73.0,179.0,2015,3,24,85,,
2023-2024,Travis Konecny,PHI,RW,21.0,310.0,119.0,120.0,64.0,316.0,43.0,44.0,98.0,54.0,161.0,246.0,,37.0,First Line,76,1507.8666666667,33,23,28.0,1997-03-11,CAN,CAN,70.0,175.0,2015,1,24,24,,
2023-2024,Trent Frederic,BOS,C,140.0,144.0,,,297.0,152.0,199.0,137.0,306.0,185.0,298.0,69.0,196.0,232.0,Bottom 6,82,1127.9833333333,18,14,27.0,1998-02-11,USA,USA,75.0,214.0,2016,1,29,29,,
